date,AT_th,BE_th,BG_th,CZ_th,DK_th,DE_th,EE_th,IE_th,ES_th,FR_th,HR_th,IT_th,LV_th,LT_th,LU_th,HU_th,NL_th,PL_th,PT_th,RO_th,SI_th,SK_th,FI_th,SE_th,NO_th,CH_th,UK_th,EL_th
2019-09-24 6:00,11394.17957,14143.30433,2766.772982,20806.84684,4260.036896,115557.3665,677.5328089,4640.917461,36426.17587,43332.25838,2483.013588,58836.30185,690.3190455,499.3627956,1064.63443,5785.065758,17389.71786,37196.58296,8202.625338,18771.24614,1973.678631,8300.679889,9303.633884,10257.28452,8147.540258,26175.94474,63455.88039,312.7523855
2019-09-24 7:00,10618.78104,12950.81756,2498.947542,19221.00246,3430.95265,106128.0514,593.3504059,4294.142587,24627.40538,40148.78889,2303.477817,42311.32663,583.0113226,266.388539,974.4839338,5534.115417,16017.93932,34471.0952,5800.225514,17393.28762,1848.546268,7735.896959,8754.103664,9609.673265,7725.257847,21378.40024,56907.98127,151.3661359
2019-09-24 8:00,9639.085893,11369.74458,2256.088879,17903.18811,2717.687662,96493.25491,223.5294684,3945.642466,10846.43133,36468.85934,2079.90497,29428.43103,452.9450532,43.08391333,858.5761531,4928.202422,13933.54855,31780.10728,555.9899514,16350.44061,1683.599063,7160.252819,7499.672624,8824.84817,7349.930941,17361.73165,52258.80013,42.37687183
2019-09-24 9:00,9142.273662,11005.83051,2158.491473,16987.41882,2201.391206,90934.87813,41.65533969,3543.659652,2311.93342,33812.47569,1888.513063,21124.00091,224.5467996,6.814951723,830.6724281,4591.400648,13719.76488,29966.94876,69.10391862,15805.2592,1579.322094,6896.868472,6400.57529,7947.425524,6936.717027,13869.82589,47896.41352,0.079318579
2019-09-24 10:00,8742.966636,10419.86718,2088.130552,16536.64103,1975.636186,86821.09815,47.26836148,3371.134839,153.4138356,31984.60004,1788.582776,16845.79432,15.76052351,0,785.5971801,4413.093827,12985.37839,28776.70411,0,15360.11108,1509.172133,6611.761704,5394.82395,7163.114698,6359.588408,10453.44986,44745.12909,0
2019-09-24 11:00,8104.539704,10101.18537,2008.690803,16406.68708,1714.277508,81725.5735,54.29906477,3212.412012,14.32612092,31148.03262,1746.239433,14873.57832,4.183562061,0,751.254134,4038.319305,12441.02182,26283.13197,0,15270.08112,1402.999219,6302.217214,4622.443831,6640.742223,5938.335349,8519.7582,42825.67898,0
2019-09-24 12:00,7793.451672,9128.69185,2047.275824,16587.4043,1528.1284,78234.46456,61.54589552,3062.315425,9.29338235,30788.58264,1693.733689,13778.05744,1.428230952,0,680.4216013,3916.146112,11065.28433,25742.6344,0,15585.18598,1363.184376,6383.67629,4206.422807,6392.349917,5653.102309,7376.474867,40372.3764,0
2019-09-24 13:00,7809.702539,9618.022629,2113.097331,16950.86927,1728.632455,79660.38123,50.85814559,2875.988627,10.61458757,31276.98328,1736.077031,11783.62484,0.640349372,2.003523937,712.6182071,3716.376433,11574.01028,25424.46916,0,16337.93645,1346.120872,6359.238568,3623.735962,6345.07132,5647.799333,7032.56975,39176.82332,0
2019-09-24 14:00,8234.546643,10195.76191,2199.346201,17756.98991,2096.448247,83506.41266,48.71980513,2963.976282,10.63270901,32829.22689,1805.520113,11694.6157,0.490542789,7.01257153,749.1076936,3964.024796,12371.74008,26745.04656,0,17320.76349,1420.062723,6774.679857,4195.021401,6759.702129,5801.241219,7189.223005,39786.69361,0
2019-09-24 15:00,8866.008917,11256.66394,2394.541014,18613.87382,2391.118563,90310.13152,52.37880439,3127.874854,13.60940563,34502.36174,1883.431862,11818.76031,5.503510384,21.81335555,824.233107,4200.116235,13836.5541,28949.20333,0,18046.00481,1524.339692,7198.267055,5380.982607,7525.15118,6320.198741,8135.50123,41676.77319,0.03004594
2019-09-24 16:00,9381.393567,12257.94162,2610.163191,18910.33128,2692.360302,97113.85038,222.4153031,3412.540794,26.26237546,37084.59876,2054.498965,14036.80696,45.53188709,104.8879769,897.21208,4432.905696,14970.79523,30620.52916,0,18763.74364,1609.657212,7448.074889,6205.822886,8484.908014,6970.397817,10329.02644,44829.7853,22.26702202
2019-09-24 17:00,9929.279952,13065.95421,2567.038755,19048.40736,2870.224567,103330.1829,407.835567,3683.40475,263.4309009,39810.2934,2239.115937,33826.51375,375.7740417,258.7533338,953.0195299,4796.123295,15915.00644,32489.27077,0,18393.62048,1729.10174,7722.320447,6724.635832,9637.088592,7593.692543,20727.59072,48167.65894,208.0487504
2019-09-24 18:00,9852.668721,12736.99234,2378.653064,18528.59153,2919.306015,101702.9359,589.5915525,3924.939488,5911.941207,39866.70931,2208.628731,44998.56081,679.1358111,331.9266314,929.4086857,4900.135607,15578.49511,32395.35452,41.2106069,16645.53881,1734.789575,7730.466354,7140.104338,10185.50912,7910.8616,27335.80812,51355.22461,298.5676445
2019-09-24 19:00,9088.877955,11778.8909,1818.035405,16682.83923,2980.866793,94284.8483,767.5016082,3855.929563,10553.38411,36607.48131,2027.399226,42521.13278,874.1299917,357.2152291,867.1619146,4490.690314,14384.86962,29928.6156,1187.4397,12359.1125,1583.113984,7024.487692,7273.787089,10127.32291,8167.427106,26814.42385,50638.23829,381.0620052
2019-09-24 20:00,6895.010862,8820.290098,1200.675068,12619.74755,3306.604519,70280.87986,868.3758667,3555.736389,12871.792,27880.7452,1527.747788,43254.13253,1166.354159,631.978764,658.9571975,3401.037517,10770.34204,22068.4009,1364.610492,8647.877584,1167.902053,5509.34887,7357.941375,10112.48734,8346.354041,27449.0843,46785.51665,449.3074878
2019-09-24 21:00,4724.359295,6209.155267,808.0157355,9785.126859,3616.75084,47657.16554,957.2830201,2634.453889,14085.64943,18604.35689,987.4467408,46295.59642,1418.612109,763.0700746,476.509765,2157.842736,7626.930324,14440.10182,1446.671494,6467.151947,735.6266175,3975.20293,7571.200122,10029.33351,8625.123524,27602.07632,34574.28948,482.9476625
2019-09-24 22:00,3675.017574,3941.374386,817.094564,8887.632343,3863.475178,32474.37011,1014.19365,1783.906563,15602.37623,11528.18926,667.3310735,50466.41231,1539.355208,841.7646055,253.2799652,2022.46163,5489.093638,11766.36383,1966.156556,6859.782595,536.552404,2343.306099,7747.906873,9870.256723,8909.702259,28024.79057,22890.00406,511.4674255
2019-09-24 23:00,3883.957297,3931.094328,851.1401708,9407.448171,4189.917138,34016.51871,1069.853861,1378.473253,16611.17073,12002.08295,701.2057473,56730.32653,1737.59167,915.3124777,251.1335248,2103.360096,5512.847379,12621.19332,2694.519883,7067.351663,570.6794121,2470.925319,7941.657631,10015.12667,9332.298556,28171.06457,15303.77055,542.0869695
2019-09-25 0:00,3981.462501,3941.374386,996.4014266,9606.440168,4464.487713,34834.29333,1122.266957,1423.329704,18066.68286,12216.46342,726.6117526,60796.40564,1787.560142,988.0006222,248.9870844,2169.399659,5554.416426,12904.85871,3307.618879,8067.684525,583.9510263,2565.960908,8092.202817,10216.28682,9863.792105,28037.61257,16136.51128,574.6449894
2019-09-25 1:00,4687.214455,4371.080827,1427.64578,10828.81958,4791.259947,40668.72094,1151.162887,1450.933674,23764.61732,14877.68273,873.9665836,59513.44885,1829.988951,1076.99382,272.5979286,2565.63704,6134.403601,15461.68057,3934.918545,11066.18228,682.5401606,2992.263408,8278.918238,10056.93921,10505.30239,28894.2832,16592.61824,610.387061
2019-09-25 2:00,6885.724652,6513.444995,2253.819172,13539.5779,5301.413497,60235.12047,1201.366105,1666.58969,26238.38917,21284.91879,1287.237604,63599.32807,1954.110487,1144.438505,409.9701131,3640.430935,9414.39933,23038.22988,4450.681095,17345.77181,1016.226461,4037.654889,8383.378374,10734.48228,10858.39084,30155.22117,19641.96967,638.2717067
2019-09-25 3:00,10948.44149,10524.72378,2700.951475,18490.01145,5656.222346,97423.11032,1252.668922,2477.45631,28399.11739,34015.57298,2135.798182,65486.9771,1957.744618,1208.915003,654.6643167,5856.058288,15715.07912,38011.16264,4783.625199,21402.12156,1765.124693,6144.729666,8483.480428,11133.74426,11155.84064,30414.44262,28917.87214,664.9916214
2019-09-25 4:00,12271.7264,11914.58767,2619.242019,22276.95098,5838.310064,110881.107,1291.391776,4045.706857,30516.21629,41589.81254,2549.069202,68091.70143,2175.648263,1238.718913,727.6432898,7487.235505,17874.69007,43939.38601,5002.606782,20691.88523,2227.735246,7882.523297,8665.889051,11266.90298,11365.34895,30773.8082,46980.74425,729.8112773
2019-09-25 5:00,12002.42632,11412.92082,2353.686286,21736.82985,5986.874777,107773.9785,1227.656793,4668.521431,32076.6703,40192.30974,2435.589045,70943.89215,1967.798767,1175.45913,697.5931244,7242.889121,17055.186,42816.22439,5087.681341,18646.20453,2134.833947,7711.459236,8593.727167,11688.50782,11528.98727,31103.1875,53988.20568,580.2865049
2019-09-25 6:00,10641.99656,10997.60646,2197.076494,21050.51051,5690.490778,96076.06531,998.8103056,4520.150092,31997.76393,35501.72937,2139.185649,49147.88082,1250.075415,953.2981029,682.5680417,6468.575239,15978.34975,36771.08487,4713.558177,17213.22771,1839.066544,6910.444985,7880.917149,11377.44621,11342.25836,26803.34422,52419.47417,218.0454407
2019-09-25 7:00,9745.877307,9963.432591,1983.724025,19440.29976,4576.838754,88118.32947,789.2293278,4102.640045,15039.62672,33627.10911,2017.236824,20475.70655,914.3184049,801.5584273,618.1748302,6039.318077,14695.64774,33965.09747,4200.052591,15885.28583,1721.517961,6465.135367,7037.3832,10250.34434,10655.57094,19495.01635,46130.72674,35.50406225
2019-09-25 8:00,8993.694303,9060.843464,1802.147455,18102.18011,3353.232765,81053.08878,511.3300236,3747.238931,3089.88917,29840.79527,1800.438912,9381.771781,685.2811054,689.64709,560.2209399,5428.452115,13321.88972,31448.52544,1323.987139,14857.44382,1569.842369,5854.192294,6511.955618,8892.262718,9645.235886,13239.71181,42381.66576,23.85116823
2019-09-25 9:00,8478.309653,8557.120603,1702.280342,17170.16657,2385.263861,76250.21952,274.4084133,3438.419516,323.143249,27235.99188,1637.840477,3892.906763,665.1654271,621.8628981,532.3172149,5042.120669,12666.68236,29834.69935,0.705087932,14304.75991,1473.14918,5452.327516,6350.647252,7762.195381,8668.88641,9713.952255,39074.89033,35.66417444
2019-09-25 10:00,8092.931942,8041.061672,1609.22235,16723.44985,1699.67035,72705.14576,103.449234,3229.664493,38.5701813,25838.48907,1546.378858,2547.730771,676.1008117,568.5974502,497.9741688,4807.680219,11928.33691,28675.12123,0,13834.60347,1408.687054,5191.658472,6096.638457,6678.718007,7792.798992,7152.97985,36638.86453,24.91746588
2019-09-25 11:00,7700.589573,7987.605368,1559.288793,16571.16005,1260.780536,69537.82575,54.67130514,3072.666914,27.75045236,24731.12526,1483.710712,2258.292566,692.0631731,539.2802269,495.8277284,4594.702627,11597.76402,26630.04708,0,13667.04771,1308.201974,4947.281243,5856.864911,5836.821109,7134.408505,5640.754872,35049.4009,18.02878746
2019-09-25 12:00,7656.480075,8073.957859,1572.907036,16762.02993,1183.849972,69106.10717,49.79898727,2974.32777,12.20318719,24105.71454,1429.511234,2352.948804,745.5535684,544.9411763,504.41349,4482.435369,11674.96368,26315.71516,0,13914.6301,1272.179022,4833.238536,5630.939021,5361.757905,6749.904247,4746.928304,33390.83014,15.4779701
2019-09-25 13:00,7698.26802,8328.903307,1631.919421,17129.55596,1520.118571,69751.60947,37.06954966,2965.70153,11.02403845,23657.61099,1437.979902,2387.06283,646.6261504,511.6510797,519.4385726,4434.556685,11803.62977,26028.21645,0,14582.35228,1253.219573,4806.08551,5073.149371,5154.827135,6862.891725,4768.147207,33012.46869,21.64812319
2019-09-25 14:00,8118.469019,8791.505934,1690.931806,17939.73766,2048.014356,73624.62332,50.76873104,3020.90947,8.639117489,24764.97481,1500.648049,2435.310144,734.1047756,553.0066816,547.3422976,4698.714939,12522.18044,27609.45935,0,15482.65186,1323.369534,4998.871991,5244.567728,5502.014339,7123.702646,4839.781476,33300.99089,14.73326001
2019-09-25 15:00,8617.602802,9157.476013,1840.732476,18808.80475,2375.646377,78136.91276,169.7046165,3189.983786,12.33178212,25911.02382,1556.54126,2929.084642,859.178811,614.733187,568.8067014,4969.477149,13167.4904,29725.44984,0,16255.40899,1421.958668,5341.000112,6028.439427,6527.541331,7544.414204,5757.269195,35130.60176,14.81166281
2019-09-25 16:00,9158.524529,9788.671598,2010.96051,19115.41487,2935.288579,83205.455,775.9814871,3374.585336,18.93226708,28033.87411,1703.896091,4243.793209,1035.30044,801.0337886,605.2961879,5251.796283,13927.61011,31331.6093,0,17075.68194,1499.692408,5593.523249,7431.720786,8634.89848,8312.080887,8202.079139,37416.31957,87.40072947
2019-09-25 17:00,9771.414384,10409.58712,1983.724025,19263.6436,4173.173185,88805.34318,826.844689,3604.043337,115.0086966,30521.01002,1874.963194,18002.72919,1159.996903,955.4799525,641.7856744,5618.31586,14772.84739,33388.1834,0,16788.08624,1611.553157,5927.505462,8290.820137,10916.58699,9653.36789,16903.85875,39912.81409,312.4984305
2019-09-25 18:00,9731.947992,10247.1622,1849.811305,18735.70565,4733.455414,88369.47346,730.4662157,3843.852826,5039.912425,30601.60418,1868.188259,30328.22699,1248.237472,1046.571492,633.1999129,5600.15498,14757.01157,33489.76627,32.63667322,15267.58029,1615.345047,5903.067739,8841.266804,11782.92634,10409.40829,22829.42543,42684.00939,352.0568374
2019-09-25 19:00,8924.047729,9215.04434,1438.994315,16881.83123,5253.318066,80735.52655,747.0868644,3804.172119,8508.563321,28222.46445,1710.671026,32572.65529,1336.76546,1099.630073,566.6602611,5177.501774,13294.17702,30708.69543,1471.593847,11293.758,1475.045125,5484.911147,9089.849682,12452.78671,10835.69128,22393.22791,42499.14786,377.6736742
2019-09-25 20:00,6734.823741,7037.727973,962.3558198,12751.73203,5480.750458,60579.66511,833.4017468,3453.94675,9341.009232,21657.26383,1310.949875,31509.52438,1600.000239,1182.193279,440.0202785,3835.247647,10123.0526,22773.73106,1863.355425,7682.556373,1086.376422,4121.829268,9525.262124,13128.90482,11160.72102,22923.53575,38940.13145,362.4804205
2019-09-25 21:00,4508.454914,4761.723046,569.6964877,9882.592327,5664.889344,40110.39258,880.0309558,2580.971197,10837.7734,14271.61461,836.7044424,33830.50581,1940.637693,1267.577485,302.648094,2488.040553,6779.713563,14850.26664,2337.625977,6502.163597,684.4361055,2799.476927,10022.02776,13721.49741,11474.98392,24394.61215,29030.17121,325.4128671
2019-09-25 22:00,3528.759768,2485.718118,617.3603372,8511.984186,5812.014271,24118.1248,944.6996965,1699.369405,11918.97963,14369.93949,482.7141014,36688.9327,1908.551577,1347.519877,176.0081114,1641.083152,3634.322366,10533.95269,2629.151172,6892.293413,462.6105533,1588.451991,10510.7911,14272.6369,11789.17305,25583.99401,19045.92081,322.8542971
2019-09-25 23:00,3723.770176,2526.838352,674.1030153,8999.311525,5943.836892,25257.6128,1003.364722,1730.423871,13058.34222,14914.75604,516.5887752,39347.91285,1783.103857,1430.186008,178.1545518,1740.142497,3693.706718,11216.28296,2717.142699,7109.86581,492.9456715,1667.195764,11047.68787,14807.18644,12062.29656,26368.75591,13912.98987,373.3631886
2019-09-26 0:00,3846.812458,2446.653897,844.3310495,9188.150869,6047.782007,25705.93594,1064.477182,1799.433796,14307.67682,15591.74703,528.444911,42524.34468,1686.766995,1520.435118,171.7152306,1755.001399,3576.917492,11547.86481,2903.106909,8112.699503,500.5294511,1713.355908,11513.80322,15233.10075,12319.87108,26678.4348,14731.90918,429.3677772
2019-09-26 1:00,4517.741124,3207.378217,1264.226867,10355.70595,6249.301078,30849.1987,1124.476425,1894.322443,17118.68007,18475.40622,660.5561388,44143.21532,1592.577189,1573.997813,223.2297998,2139.681856,4622.082094,13387.85655,4494.465255,11156.21223,591.5348059,2020.185096,12544.78653,16242.91599,12736.7939,23232.22497,15035.98048,402.5318148
2019-09-26 2:00,6335.516715,4726.770847,2047.275824,12946.66297,6420.870361,44583.24619,1163.751087,2211.768098,18875.46355,25445.18955,1028.096349,47912.20051,1593.434778,1652.616302,319.819617,3181.455969,6771.79565,19266.24681,5454.981052,17538.33589,896.7819332,2832.060558,12909.82072,16281.57138,12967.73792,24325.22542,17841.72934,378.0997398
2019-09-26 3:00,10108.03949,7744.99599,2138.064109,17665.61603,6573.489921,73157.62004,1161.651594,3005.382237,20645.04006,38959.21902,1807.213846,50720.65584,1691.916928,1734.857458,491.5348477,5347.55365,10916.82345,32588.93699,6782.178085,21657.20644,1592.593708,4515.548137,13156.70148,16234.37841,13255.72453,25145.29036,26075.84205,386.9388853
2019-09-26 4:00,12759.25242,9515.222045,2051.815238,21281.991,6677.40994,92263.243,1208.85746,4601.236754,22706.90296,48003.49614,2130.716981,54112.94901,1774.847301,1784.674387,620.3212706,6854.906685,13850.41045,41583.81326,6104.964535,20951.97178,2013.493474,5894.921832,13270.68923,16031.76127,13480.22233,26037.94383,44092.06685,395.2097539
2019-09-26 5:00,12385.48248,9219.156363,1697.740927,20762.17517,6770.964392,88936.1041,1146.817497,5800.284202,25190.66368,46776.85296,2005.380688,57553.04496,1755.42665,1755.078546,607.4426283,6585.795464,13448.57634,40081.15334,6063.614784,18848.77193,1922.488119,5734.718981,13018.65138,16010.02248,13722.16863,26680.38615,54760.47768,380.7577336
2019-09-26 6:00,10897.36734,8139.750233,1656.886199,20128.64963,6431.97524,77757.08343,858.6513133,5669.165344,26550.71672,42708.45954,1707.283559,43642.68754,1419.090248,1641.848672,540.9029765,5702.516303,11902.6037,34607.17792,6452.014225,17400.79012,1636.200441,5099.338185,11917.29793,15224.54592,13394.04919,24169.26041,52642.34462,369.6580493
2019-09-26 7:00,10196.25849,7845.740563,1470.770215,18595.59904,5275.993433,73417.06631,790.8081022,5163.667643,12631.18212,39603.97234,1659.859015,19020.60987,1212.511354,1608.455097,517.2921322,5425.150137,11421.59044,32322.52152,5732.783675,16047.83992,1545.195086,4781.647787,11646.28407,13627.40189,11875.248,19314.51934,45401.64668,342.2338679
2019-09-26 8:00,9230.492656,6780.726513,1348.206031,17316.36478,4113.520257,65909.72918,535.050477,4759.959581,3313.180423,35388.89754,1449.836038,6824.577559,881.4349717,1474.680247,448.60604,4839.049011,9962.714851,29593.20044,2633.999027,14994.98959,1402.999219,4290.178026,10391.8932,11589.44548,10610.05245,14160.22688,42773.84864,285.4385031
2019-09-26 9:00,8566.528647,6161.866998,1266.496574,16431.05344,3202.092827,61216.86514,347.5187363,4323.471805,1222.80596,32102.26752,1322.806011,2884.186577,576.9162014,1212.679757,405.6772323,4503.898227,9135.292874,27858.62489,1148.52314,14422.29902,1319.577644,4010.501863,9242.716632,9774.435978,9345.238834,11614.41791,38641.24318,225.4573551
2019-09-26 10:00,8155.613858,5906.92155,1184.787118,15994.48937,2624.187308,58385.78749,261.6167224,3971.521187,736.2252673,30430.74456,1241.506794,1559.28836,325.9610604,924.7408598,392.79859,4322.289427,8798.781544,26649.21366,0,13944.64008,1262.699297,3834.007198,8306.355203,8184.386815,8180.999932,9599.033829,35963.34249,215.9196589
2019-09-26 11:00,7737.734412,5571.791647,1137.123268,15872.65753,2144.870745,54936.18995,240.5818322,3771.392405,494.4870148,30037.44503,1146.657708,1159.313332,197.6739596,722.2095212,371.3341862,3993.742599,8264.322373,24832.22182,0,13757.07767,1158.422328,3611.352389,7837.063291,7094.941694,7333.13394,8264.835774,34296.13335,224.2432349
2019-09-26 12:00,7540.402452,5479.271121,1100.807954,16047.28316,1872.316722,53595.37166,279.2750684,3711.00872,233.1794248,29231.50339,1094.151963,1175.743837,176.3997148,601.0551891,367.0413055,3878.173363,8147.533146,24213.14127,0,14007.16089,1122.399375,3519.032102,7731.672221,6485.343,6740.489542,7568.694474,32062.24586,230.485103
2019-09-26 13:00,7507.900717,5045.452657,1155.280925,16400.59548,1790.501798,52435.12796,320.9325542,3626.471562,141.4945464,29619.96726,1058.583556,1629.075031,227.4203601,522.3229788,334.8446997,3713.074455,7516.079533,24040.64204,0,14672.38224,1093.960202,3418.565908,7469.239083,6343.968604,6253.929261,6498.685275,31224.3221,227.5148239
2019-09-26 14:00,7825.953406,5415.534759,1212.023603,17186.41082,1901.994035,55168.65381,467.0591146,3726.535954,34.27896617,31043.2602,1111.0893,2168.559955,388.4697596,563.6969851,358.4555439,3959.071828,8068.35401,25219.38675,0,15582.68514,1158.422328,3635.790112,8069.821643,6745.519133,6208.66697,7359.481266,30733.66158,229.294821
2019-09-26 15:00,8348.302714,5649.920091,1307.351302,18014.86729,2283.718422,58794.67481,678.531673,3871.456796,76.06565626,32160.29532,1143.27024,3152.295694,769.1571524,849.8120955,373.4806266,4193.512279,8513.736653,27300.8774,0,16377.94977,1247.531738,3855.729618,9348.843307,7848.881095,6492.655695,8509.283147,32269.56721,234.8989551
2019-09-26 16:00,8847.436497,6122.802777,1436.724608,18305.23317,3105.939014,62458.05607,994.497175,4116.44203,133.0180918,34739.30858,1253.36293,4521.275641,1307.852614,1422.825761,403.530792,4426.30174,9119.457047,28588.87162,0,17230.73353,1311.993864,4018.647771,11106.88671,10473.06427,8103.915786,10132.46413,34449.89668,286.3270417
2019-09-26 17:00,9488.184981,6651.197778,1498.006701,18437.21765,4356.658878,67198.65823,1125.218607,4395.932227,412.4928545,37513.35971,1409.186429,15580.26418,1596.13804,1756.438819,435.7273977,4773.009448,9800.397621,30495.94638,0,16948.1395,1412.478943,4271.170908,11931.21808,13324.68722,10573.8391,13345.05763,36618.1324,410.7478765
2019-09-26 18:00,9478.898771,6780.726513,1407.218416,17933.64607,4865.91919,67555.65629,1153.624925,4689.224408,5177.091128,37004.0046,1432.898701,24677.42026,1828.77517,1953.71265,446.4595996,4850.605935,9988.44807,30576.44602,150.5397034,15425.13272,1427.646503,4287.462723,12501.15754,14494.47859,11009.60896,15733.33442,39536.18032,469.4403509
2019-09-26 19:00,8752.252846,6262.611571,1109.886783,16148.80969,5016.39618,62184.08081,1057.282798,4601.236754,9805.18642,34363.73977,1299.09374,28833.25706,1901.916951,1957.739453,414.2629939,4452.717565,9250.102622,28029.20746,2693.976421,11408.79628,1298.72225,3980.633535,12791.11487,15187.90529,10962.28451,15433.75704,39771.14451,615.2655905
2019-09-26 20:00,6567.671963,4815.179349,733.1154005,12209.58037,5365.558244,46665.04302,1083.301332,4264.813369,12371.44238,25912.6357,1026.402616,34033.80431,2089.7356,2161.603251,321.9660574,3349.856856,7027.148365,20607.90746,3108.986508,7730.072184,961.2440595,2956.964475,13416.58993,15980.14562,11398.88841,17297.50936,36429.81551,721.8961248
2019-09-26 21:00,4325.052268,3176.538042,633.2482871,9460.241966,5696.24146,30319.92832,1124.820288,3136.501094,13778.79817,17160.10946,636.8438671,34760.53526,2117.231112,2367.809657,218.936919,2134.728888,4653.753748,13232.60724,3448.476488,6674.721015,599.1185854,1944.156624,13814.67687,16683.73796,11949.14467,18251.45972,27335.31922,775.9604712
2019-09-26 22:00,3331.427807,2206.10053,680.9121367,8235.832027,5955.477575,20091.51877,1126.110886,2072.023,14274.9984,18283.59211,592.8067912,36005.6897,2003.431804,2513.064717,143.8115056,2732.386937,3285.934165,9104.125783,3979.955473,7094.860817,523.2807898,1121.419952,13956.27102,17183.52967,12423.19023,19933.5987,17573.93927,822.8521125
2019-09-26 23:00,3512.508901,2323.293196,683.1818438,8751.586794,6181.1202,21397.05237,1133.386032,1330.166306,14920.88062,18936.40484,626.681465,37904.19333,2033.868099,2657.106272,152.3972672,2892.532879,3477.943571,9625.456775,4768.236426,7242.409914,557.4077978,1189.302516,14163.77972,17628.99051,12846.53483,21914.575,12905.75367,868.6274449
2019-09-27 0:00,3630.908077,2306.845103,837.5219281,8916.059771,6386.650417,21583.85368,1135.137414,1359.495524,15795.858,19914.818,636.8438671,39736.59094,2088.373152,2708.866287,150.2508268,2945.36453,3424.497654,9878.455639,5319.256691,8247.74444,561.1996876,1189.302516,14405.81776,18084.16168,13169.00651,23357.1398,13733.31137,915.4189588
2019-09-27 1:00,4236.833274,3044.953295,1257.417746,10002.39363,6206.285301,26361.8161,1165.291094,1428.505449,18330.14261,23249.80452,784.1986981,39842.28521,2085.902081,2626.812854,197.4725152,3407.641474,4467.682777,11390.69885,7633.847357,11331.27048,657.892877,1455.402166,14439.07466,18735.38837,13480.10843,21964.97162,14021.83357,1148.354658
2019-09-27 2:00,5987.283843,4389.584932,2126.715573,12601.47277,6386.49724,39342.43164,1167.672907,1659.688698,20476.72503,31531.66084,1212.713321,43496.09608,2094.076871,2634.343883,276.8908094,4706.969884,6496.64815,16655.75854,8083.647246,17825.93158,991.5791778,2123.366593,14652.81054,19121.4558,13855.00603,23003.38995,16663.45303,1298.723919
2019-09-27 3:00,9599.6195,7317.345561,2505.756663,17375.25016,6574.527978,67113.55985,1180.623041,2268.701287,22210.00855,47474.79842,2113.779644,46989.64438,2090.760674,2683.314067,437.8738381,7320.485608,10657.51177,28627.20478,8450.755328,22197.38619,1744.269299,3586.914666,14830.64203,19521.37257,14126.11802,23590.17135,24664.32923,1447.970534
2019-09-27 4:00,12174.2212,8849.074261,2394.541014,21432.25026,6731.01572,84604.38926,1193.7716,3483.275968,24069.33726,58717.68434,2501.644659,49721.89948,2106.244988,2716.036419,536.6100957,9475.026365,13474.30955,36778.7515,8659.926081,21519.66067,2206.879853,4681.181593,14778.61584,19753.98689,14318.40504,23540.3472,42179.52745,1553.350667
2019-09-27 5:00,11819.02367,8592.072802,2008.690803,20875.88488,6931.696522,81146.48944,1221.887713,4420.0857,25432.01525,57473.31044,2389.858235,52316.21621,2075.332721,2688.498401,528.0243342,9219.123057,13096.22918,35354.67457,8715.500765,19393.95334,2123.458277,4520.978742,14578.86726,19939.09736,14498.11552,23194.93362,52533.50091,1216.007394
2019-09-27 6:00,10460.91547,7646.30743,1942.869297,20081.94742,6574.848165,69971.61991,1103.083286,4313.120317,26657.30846,52931.02334,2054.498965,40063.24345,1833.842527,2421.290416,476.509765,8352.353786,11550.25654,30628.19579,8791.842359,17893.45405,1822.00304,3934.473392,13865.27239,18184.7015,14076.05995,20512.90515,50401.54642,530.6056734
2019-09-27 7:00,9759.806621,7335.849666,1709.089463,18557.01896,5426.744298,66671.46342,1023.222395,3978.42218,14591.30672,48606.34049,1978.280949,20658.48227,1775.478616,2168.284603,452.8989208,7695.26013,11069.24328,28583.12164,7828.277076,16515.49554,1712.038236,3730.825701,12986.12857,15336.55666,11600.21644,17553.79106,43537.48226,315.8939409
2019-09-27 8:00,8814.934762,6336.627991,1563.828207,17330.57849,4147.991788,59427.72369,849.7827552,3648.899788,6243.504262,43761.01933,1739.464499,10754.32598,1433.786097,1733.378473,390.6521497,7011.750649,9647.977783,26124.04935,1709.726146,15405.12606,1554.67481,3331.676226,11911.91027,12445.66461,10008.01461,14859.70705,41087.63504,225.6627926
2019-09-27 9:00,8183.472488,5701.320383,1473.039922,16418.87026,2932.967491,55228.84534,711.0261697,3295.223922,1893.924251,39739.37053,1588.7222,7848.817783,1199.796947,1462.538047,349.8697824,6463.622272,8780.966238,24684.63915,0,14909.96129,1456.085676,3125.313233,11012.46104,9634.366882,8468.159528,13130.83045,37024.1367,133.381194
2019-09-27 10:00,7795.773224,5528.615402,1352.745445,15941.69557,2030.085729,52939.4915,608.177977,3031.260958,409.6295712,37640.69849,1495.566847,6401.288331,1095.754262,1196.793475,341.2840209,6248.993691,8561.244135,23609.39398,0,14349.77489,1401.103274,3022.131736,10279.98921,7478.857068,7043.575277,11312.37684,34461.99042,62.68760115
2019-09-27 11:00,7391.823093,5224.325673,1305.081595,15681.78766,1428.113623,48773.82227,541.7731621,2875.988627,178.2461856,37521.41913,1395.63656,5783.224831,1009.358752,955.9969257,324.1124978,5963.372579,7979.277481,21926.5682,0,14157.21082,1291.13847,2777.754507,9789.425996,6146.878807,6000.406435,9785.448566,32910.5357,31.21378908
