date,AT,BE,BG,CZ,DK,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
16/03/2019 10:00,8275,13128,4755,13111,7396.743895,92153,1280.735976,7746,19160.66026,58374,6951,30026.56788,1641.617616,1660.462334,796,16556,20778,30972,1818.692862,9270,3186,4696,8843.844251,10547.826,8511.976287,6908.874062,76667,6759.202665
16/03/2019 11:00,8011,12785,4761,12621,7334.553577,89797,1201.522662,7386,16198.2935,56378,6808,28650.31592,1461.997477,1468.209683,775,16164,20228,30179,1202.920233,8982,3121,4557,8537.472916,10273.37677,8337.936105,5671.367367,73018,6713.759975
16/03/2019 12:00,7873,12910,4814,12367,7255.546782,88860,1167.812194,7199,14482.95172,56434,6761,28098.66357,1356.02274,1369.233263,785,15846,20280,29273,839.321713,9031,3046,4499,8387.786782,10121.23088,8233.552994,5026.771261,71298,6731.173209
16/03/2019 13:00,7880,13124,4934,12270,6590.171582,89808,988.925619,7166,14212.53029,56527,6857,27467.0832,1015.06969,1032.91672,799,15838,20599,29428,648.234129,9273,3080,4530,7866.313921,9027.097108,7860.459915,5249.870958,70380,6328.519648
16/03/2019 14:00,8012,13507,5128,12563,6293.235309,91811,1082.107022,7243,13663.82421,58378,6986,28086.82228,1155.568126,1135.470718,820,15865,21066,29675,603.111295,9757,3092,4578,8351.56167,9282.461188,7935.445049,5511.799446,71156,6589.292324
16/03/2019 15:00,8365,14141,5266,13222,6316.797508,96075,1230.651349,7400,14001.72022,60908,7306,29181.45306,1426.642716,1378.202059,857,16600,22029,31107,615.498723,10295,3241,4777,9074.803765,9739.613501,8142.931359,5988.064928,72840,7050.457736
16/03/2019 16:00,8736,14721,5305,13841,6647.968991,100598,1443.257475,7721,15075.7355,63631,7478,30670.28132,1784.144663,1730.757864,889,17005,22945,32632,818.547836,10599,3323,4924,9987.477031,10340.53864,8426.569788,7002.713423,76188,7771.799698
16/03/2019 17:00,8923,14937,5267,13982,7110.364413,102215,1579.646596,7980,16969.2927,65990,7537,33188.07572,2003.548333,1946.32964,896,17005,23158,32920,1181.821737,10704,3334,4915,10514.42151,11021.35499,8776.509685,10323.10877,79805,8553.145685
16/03/2019 18:00,9081,14948,5085,13839,7413.987741,102954,1656.207355,8041,25996.25696,67754,7450,34217.77666,2109.910897,2055.282543,892,16789,23125,33135,1944.187798,10431,3302,4877,10788.46581,11358.9116,8970.561949,12503.34574,81104,8802.314363
16/03/2019 19:00,8867,14447,4585,13413,7439.653412,100113,1680.557936,8009,30619.161,65700,7169,34966.80012,2260.290824,2180.147749,862,16273,22424,32481,3382.93142,9409,3202,4764,10527.30237,11167.69955,8877.822213,12905.20433,81628,8358.86078
16/03/2019 20:00,8053,13049,3597,12265,7477.713098,90122,1735.658296,7766,31933.82883,59710,6476,35280.62621,2349.235881,2285.712156,781,14786,20270,29219,3676.196826,7173,2897,4325,10738.15638,11476.25052,8940.528211,13003.46313,79306,8602.765942
16/03/2019 21:00,6141,9870,2917,9713,7475.082291,68294,1786.026292,7005,32708.8417,44961,5213,35503.66333,2426.635937,2377.668255,595,12333,15401,22304,3396.841455,5367,2358,3389,10912.80185,11746.93746,9025.385678,13161.35217,71126,8916.918744
16/03/2019 22:00,4657,7862,2710,7866,7361.98298,52957,1830.893816,5420,33622.65485,33423,4295,35742.91461,2503.690781,2453.633634,485,10452,12382,17123,3338.651281,4973,1939,2762,11062.98303,11852.94931,9106.582597,13425.99249,53930,9266.528612
16/03/2019 23:00,4292,10237,2831,6736,7377.756874,56048,1875.629291,4356,34029.29147,26222,3933,35985.17611,2571.13227,2522.800565,615,10848,14421,16814,3648.328031,5329,1767,2452,11209.20546,11974.20516,9181.076396,13562.14597,41709,9600.285578
17/03/2019 0:00,4522,10796,2905,7367,7375.731688,59206,1917.299675,3574,33788.67703,27828,4069,36224.71802,2626.350462,2581.577083,646,11087,15189,17734,3738.593135,5313,1820,2578,11340.82888,12041.45001,9231.748666,13699.49068,38443,9908.742921
17/03/2019 1:00,4644,11058,3135,7109,7262.417329,60454,1852.312046,3780,35134.98588,28561,4141,34819.75027,2487.829454,2463.117643,663,11198,15562,18051,3811.218975,5959,1847,2637,11444.28056,12126.26591,9179.379085,13634.87425,40901,10164.51479
17/03/2019 2:00,5171,12427,3658,7956,7253.138941,67280,1887.957617,3865,35531.57695,32356,4471,35172.98482,2574.425143,2525.062636,744,11864,17480,19832,3358.103764,7603,1988,2882,11604.36938,12175.89654,9236.713077,13681.94683,41725,10374.09383
17/03/2019 3:00,6458,15171,4984,10082,7299.268152,82671,1924.399909,4319,36141.72791,42087,5283,35530.3602,2660.387769,2579.993663,898,13523,21291,24437,3418.413631,11000,2351,3460,11710.63656,12207.3394,9345.051165,13712.58576,46675,10535.15
17/03/2019 4:00,9122,19777,5871,14194,7379.781752,113138,1946.659073,5324,36122.70962,60291,7233,35690.13498,2713.281806,2607.445291,1143,18153,27673,35288,3554.132069,12578,3247,4670,11750.84784,12262.93986,9416.426993,13893.16481,58607,10625.43861
17/03/2019 5:00,11058,23605,5663,15658,7477.533741,135508,1946.540362,7219,36197.85988,74827,8286,35806.13367,2721.149626,2609.095311,1363,20387,33130,42696,3792.961241,11923,3732,5757,11681.45449,12343.42572,9463.957184,14097.89066,81932,10610.18057
17/03/2019 6:00,10792,23235,5530,14769,7530.669407,131835,1841.904822,8650,36108.29649,73325,7816,35261.11255,2560.51698,2484.973067,1353,19243,32754,41241,3869.025509,11150,3517,5660,11052.28321,12196.78994,9460.972925,13903.48273,98414,10004.53253
17/03/2019 7:00,10233,23035,5292,14003,7614.45438,127477,1680.041012,8429,32815.09174,68863,7658,32823.0631,2342.555414,2310.787562,1358,19076,32498,38838,3967.479515,10529,3407,5493,10090.00773,11357.25368,9039.115886,11330.53835,95129,8812.139269
17/03/2019 8:00,9558,21206,5058,13257,7471.443817,118944,1502.302642,8174,26992.49871,63096,7373,30838.78455,2099.199863,2094.134001,1249,18472,29931,36865,3858.751906,9938,3294,5168,9537.255864,10766.75356,8731.081433,9398.605385,90671,8277.024441
17/03/2019 9:00,8915,19759,4835,12427,7340.184869,111608,1329.957115,7589,21895.50238,58235,7088,28551.41481,1828.416522,1832.247846,1162,17805,27852,34797,3545.804349,9560,3167,4876,9042.165012,10342.55903,8513.059664,7339.689872,84273,7720.664011
17/03/2019 10:00,8435,18696,4719,12025,7087.994147,106239,1182.898234,7105,16499.74475,53832,6842,25808.26958,1550.295529,1553.278962,1097,17391,26361,33382,3142.147023,9328,3072,4654,8599.580005,9900.188807,8297.164481,5657.144357,79014,6909.943429
17/03/2019 11:00,8160,18198,4726,11681,6828.395199,103532,1078.145009,6749,13081.62084,52111,6693,23621.46024,1329.964478,1357.040034,1066,16919,25620,32504,2845.794324,9167,3003,4496,8306.245311,9556.799918,8137.846864,4673.806891,75201,6187.330639
17/03/2019 12:00,8027,18251,4776,11483,6544.791867,102625,1016.647929,6579,10681.18018,51353,6695,21713.53485,1199.247419,1256.167554,1071,16675,25592,31612,2459.40953,9316,2949,4401,8186.962878,9362.20213,8031.776277,4139.179314,73400,5807.235393
17/03/2019 13:00,8032,18508,4896,11767,5966.981664,103743,782.853443,6538,9516.111549,51122,6817,20470.44526,888.67522,953.503313,1085,16847,25910,31775,1940.69046,9517,2989,4452,7491.09912,8278.314729,7628.721343,4024.978391,72453,5406.366632
17/03/2019 14:00,8166,18987,5091,11967,5894.107142,105987,838.31956,6617,9164.682012,52622,6992,20278.26901,1004.625741,1053.32265,1110,17139,26451,32039,1856.652213,10018,3031,4492,7920.214643,8549.178675,7751.761469,4018.540781,73235,6115.769467
17/03/2019 15:00,8524,19818,5226,12682,6026.450975,110785,1007.385478,6775,9897.046737,54815,7279,21077.73649,1278.262037,1299.338379,1156,17840,27590,33537,2001.494824,10580,3167,4680,8574.872122,9055.051175,7917.996698,4299.131033,75006,7093.896935
17/03/2019 16:00,8894,20645,5267,13422,6276.604551,115575,1297.929646,7078,11036.42033,57181,7530,23317.72577,1684.471989,1680.170552,1200,18338,28735,35034,2011.911736,10834,3278,4829,9441.777152,9810.723178,8149.818727,5139.590534,78458,8362.960814
17/03/2019 17:00,9075,20905,5229,13684,6654.512525,116992,1441.62498,7392,13101.0421,60139,7616,29072.14451,1945.056357,1935.836271,1211,18298,29008,35255,2124.9266,10943,3295,4868,9988.226278,10701.84023,8464.556681,8400.737294,82326,9416.148053
17/03/2019 18:00,9226,20923,5048,13748,6873.36643,117302,1484.705114,7494,19255.09937,62646,7555,33185.90717,2083.222713,2062.211818,1208,18047,29020,35376,2439.84286,10701,3270,4834,10242.8754,11071.42343,8700.406053,10501.09179,83763,9662.922102
17/03/2019 19:00,9009,20269,4551,13561,6821.563232,114003,1527.108854,7519,22436.8519,60855,7291,33833.21295,2218.099832,2174.248453,1172,17521,28187,34650,2753.785371,9633,3178,4718,10375.26457,11062.35499,8434.521131,10367.43727,84417,9454.139641
17/03/2019 20:00,8181,18274,3570,12205,6938.024674,102568,1557.244415,7298,23934.46471,55759,6586,34595.3996,2326.051662,2276.87352,1061,16062,25471,31205,2798.623928,7399,2885,4283,10516.52289,11356.10235,8533.26297,10619.49357,82036,9657.577174
17/03/2019 21:00,6254,13933,2894,9670,7047.582319,78386,1604.381091,6561,24429.91915,41984,5186,35421.80785,2421.472766,2367.746932,815,13335,19483,24001,2897.098047,5633,2312,3352,10660.80619,11635.44507,8604.021818,10914.13093,73512,9911.938334
17/03/2019 22:00,4756,11138,2692,7530,7094.596547,61611,1658.366785,4993,24769.97553,30026,4224,36795.01062,2503.704033,2457.290648,662,11237,15644,18621,3014.401347,4127,1884,2697,10813.18473,11833.59299,8694.43744,11224.12842,55633,10244.81227
17/03/2019 23:00,5099,10868,2816,7016,7147.16392,62021,1710.053645,3925,25410.54351,27581,3145,38350.4619,2586.487715,2546.133442,701,9814,14829,18729,3144.548716,4420,1564,1970,10947.3138,12025.17559,8791.544996,11570.54674,42850,10629.46419
18/03/2019 0:00,5401,11524,2887,7343,7196.419258,65462,1759.580325,3578,26072.10735,28593,3286,39495.26039,2665.44235,2631.436984,742,10071,15706,19676,3278.158752,4509,1618,2069,11057.11707,12188.8434,8873.3174,11936.06018,40360,11064.08524
18/03/2019 1:00,5511,11787,3121,7517,7072.669888,66909,1760.301713,3789,26257.47788,29908,3368,40862.66602,2632.165057,2662.883456,760,10308,16066,20083,3400.882401,5086,1655,2129,11238.0176,11988.08044,8783.88653,12231.86216,42819,11272.80594
18/03/2019 2:00,6089,13146,3651,8276,7225.407411,73474,1806.452166,3872,27109.99144,33498,3662,42402.85345,2716.20996,2751.728987,845,11017,17899,21746,3365.614977,6600,1782,2392,11334.3785,12178.43038,8867.191904,12618.01227,43687,11612.73129
18/03/2019 3:00,7505,16108,4978,9863,7392.750223,89472,1836.542714,4288,27436.82008,43451,4351,43266.45337,2800.304019,2807.546011,1023,12485,21872,26441,3422.255002,9650,2102,3009,11435.39741,12365.21629,8967.949215,12632.74232,48309,11735.65526
18/03/2019 4:00,10320,21113,5863,13372,7547.5283,122800,1869.223978,5272,27028.06971,62143,6041,44126.96349,2847.304823,2841.633864,1314,16457,28553,38120,3578.263005,11655,2952,4215,11503.81307,12536.12602,9075.597266,12991.77488,60063,11963.19338
18/03/2019 5:00,12604,25858,5659,15909,7692.677038,149383,1865.832792,7171,27160.86007,73717,7139,44857.11278,2850.792027,2827.156953,1615,19494,35166,46579,3844.974224,11208,3528,5018,11424.95796,12695.85947,9228.91477,13275.42915,84113,12011.55917
18/03/2019 6:00,12279,25395,5520,15446,7772.352942,145162,1692.754685,8751,27117.12208,71708,6808,42575.77958,2591.616241,2565.950116,1601,18848,34680,45018,3913.627199,10375,3364,4851,10664.02297,12465.78858,9236.376928,13054.60163,102284,11350.92849
18/03/2019 7:00,11821,25020,5277,14997,7357.091843,140087,1528.720416,8516,25180.35175,68030,6608,35719.73806,2391.101811,2324.831837,1591,18666,34218,42470,3896.169995,9663,3237,4640,9902.797464,11755.4641,8896.572779,10747.4109,98902,10583.42884
18/03/2019 8:00,11031,23056,5038,14241,7105.015097,131436,1392.736625,8240,22167.9599,62611,6309,29436.86196,2114.94408,2030.582221,1465,18100,31546,40510,3542.118997,9043,3126,4338,9359.720095,10919.16641,8512.180598,8726.055608,94345,10027.32473
18/03/2019 9:00,10378,21599,4815,13505,6899.742434,124126,1249.282436,7671,19482.68383,57579,6032,22750.54551,1824.424143,1766.55914,1371,17323,29526,38441,2993.901843,8554,2993,3972,8845.670424,10170.35244,8232.799669,6511.915457,88133,9507.145058
18/03/2019 10:00,9885,20451,4698,12853,6623.232194,118356,1114.580483,7216,16867.2588,54782,5770,17268.65075,1575.710156,1542.636263,1296,16595,27967,36923,2196.591284,8354,2878,3902,8384.060621,9471.846487,7849.764442,5201.346707,83002,8918.699827
18/03/2019 11:00,9597,19829,4704,12522,6411.346045,114974,1011.483598,6863,14998.70269,52821,5643,13991.37112,1411.99518,1400.933158,1253,16219,27068,35855,1616.51591,8164,2811,3763,8082.484987,8963.617323,7538.913337,4601.698678,79107,8482.274311
18/03/2019 12:00,9439,19708,4756,12425,6216.440074,113523,957.619767,6669,13839.82435,51104,5663,12039.19454,1328.493454,1316.333556,1244,16026,26795,34882,1041.557173,8206,2767,3519,7938.867895,8628.01986,7273.099617,4177.459753,77033,7926.806982
18/03/2019 13:00,9556,20079,4877,12522,5701.153088,114984,841.878834,6598,14628.8784,50113,5740,11153.45635,1201.334481,1174.795066,1266,16104,27279,35073,752.567976,8417,2791,3426,7449.44243,7389.793401,7099.794468,3679.402389,75909,7487.909683
18/03/2019 14:00,9731,20564,5069,12763,5723.451189,117290,911.388983,6698,14675.07159,52336,5902,12000.40423,1250.644902,1222.003332,1292,16225,27807,35352,825.737833,8854,2821,3535,7860.552128,7600.607515,7088.692171,3816.465255,76815,7988.859491
18/03/2019 15:00,10144,21381,5210,13334,5952.421404,122304,1081.050443,6851,15592.09079,54954,6155,14152.75939,1500.198046,1434.082501,1338,16844,28886,36948,985.573567,9344,2945,3764,8496.028533,8130.660625,7262.760567,4349.688541,78553,8725.245071
18/03/2019 16:00,10561,22173,5252,13846,6422.833664,126904,1354.279145,7142,15819.27646,58455,6377,17453.0215,2030.59646,1862.969989,1383,17308,29930,38423,1032.2016,9667,3050,4038,9338.27612,9192.495635,7695.426918,5331.751518,81996,9871.735723
18/03/2019 17:00,10747,22647,5218,14057,7032.703183,128875,1527.617905,7427,16809.68836,61656,6475,27256.8668,2296.030073,2132.932822,1409,17355,30506,38717,1218.633111,9862,3070,4152,9895.776231,10455.21429,8593.932077,7579.258667,85676,11234.4495
18/03/2019 18:00,10759,22575,5038,13979,7500.112785,128713,1611.050384,7570,19398.24374,63208,6451,34023.68297,2359.196078,2242.129056,1401,17096,30373,38752,1704.621998,9613,3052,4128,10153.79638,11018.01283,9174.945349,9882.932324,87402,11663.99805
18/03/2019 19:00,10463,21876,4541,13473,7805.410367,124904,1646.679368,7568,21477.09176,61568,6194,35719.81158,2494.197766,2384.304178,1359,16356,29501,37831,2301.034637,8628,2947,4089,10089.11829,11155.04165,9339.711252,9947.511182,87796,12137.50785
18/03/2019 20:00,9434,19736,3557,12205,8073.789111,112616,1689.835305,7339,21988.3405,56040,5570,36974.22842,2576.588666,2493.941845,1232,14916,26678,34173,2563.450751,6480,2664,3693,10262.04925,11473.86747,9309.83568,10724.13756,85188,12347.8472
18/03/2019 21:00,7252,15150,2879,9511,8318.364242,86872,1729.505651,6606,22743.22129,42957,4304,38122.95644,2673.49569,2591.059432,955,12244,20555,26500,2866.537922,4761,2102,2934,10413.73282,11761.83219,9381.967147,11248.45278,76515,12574.30898
18/03/2019 22:00,5693,12104,2352,7627,8540.069655,68630,1758.952479,5057,23266.05683,31692,3417,39127.29322,2773.916703,2676.297341,775,10265,16503,20691,3019.297178,4665,1684,2265,10539.37832,12084.00596,9581.757203,11656.431,58294,12829.32198
18/03/2019 23:00,6040,11194,2470,8744,8778.928463,66318,1789.258243,3983,23695.19148,35409,2259,40009.15506,2848.962673,2742.772438,719,7464,16223,20513,3151.405505,4966,1320,1730,10674.7369,12380.82766,9704.72109,11958.31593,45166,12965.19554
19/03/2019 0:00,6236,11789,2534,9100,8999.106845,68516,1821.978139,3515,23994.10111,38846,2408,41083.97842,2890.18947,2791.238718,755,7768,16927,20919,3286.230223,5063,1380,1916,10804.72443,12648.72441,9855.744848,12177.50851,42521,13079.45026
19/03/2019 1:00,6433,12145,2744,9315,9306.903188,70783,1885.295627,3675,23650.23797,37617,2458,42711.3818,2968.859332,2868.282481,779,7947,17520,21556,3432.245099,5667,1409,1812,11033.12425,13114.85149,10529.76354,11888.59474,44421,13270.90926
19/03/2019 2:00,7046,13638,3261,10039,9561.449604,77422,1906.087248,3783,23676.19563,42230,2750,43449.93485,2931.563084,2860.559287,873,8580,19485,23245,3625.291109,7248,1524,2041,11179.46197,13252.77445,10688.78782,12743.46625,45377,13472.21431
19/03/2019 3:00,8526,16941,4453,11579,9783.924596,93529,1941.002266,4205,23774.90158,53995,3458,43898.4917,2929.669628,2869.733789,1075,9937,23845,27800,3799.861146,10502,1821,2687,11288.28769,13371.47658,10760.96843,13098.9505,50399,13565.50839
19/03/2019 4:00,11924,22976,5311,15722,9925.744217,130712,1977.919533,5198,23764.30182,75862,4830,44461.53918,2905.495025,2882.588484,1436,13545,32315,40287,3905.310882,12662,2615,3930,11354.064,13497.15246,10692.70557,13394.85388,62566,13717.62932
19/03/2019 5:00,14224,27026,5131,18631,10064.37676,155670,1976.974288,7227,23824.16111,83978,5733,44782.80574,2861.859048,2852.044923,1684,16088,38066,48846,3990.414071,12166,3134,4292,11303.47077,13600.52206,10700.10552,13650.69254,88455,13302.14419
19/03/2019 6:00,13611,26122,4986,18143,9915.371803,148717,1855.894838,8594,23945.6088,79289,5490,40634.10501,2601.369455,2659.945688,1637,15652,36800,46405,4037.909624,11412,3002,4062,10838.74024,13086.95333,10537.09798,13039.40423,106165,11069.40128
19/03/2019 7:00,13055,25336,4725,17703,9186.813684,143020,1751.560237,8239,22325.69356,75638,5250,31062.10562,2276.809238,2350.580532,1598,15254,35778,43898,3674.821697,10637,2862,3783,10271.26823,11839.63605,10192.2433,9971.76524,101450,9420.145347
19/03/2019 8:00,12339,23541,4501,17036,8237.395607,135255,1576.230877,7906,19794.92371,70831,4871,24451.30352,1944.57594,2114.05266,1485,14664,33435,42061,3086.456511,9974,2752,3579,9738.388749,10764.9039,9725.888491,8626.673978,96222,8199.470145
19/03/2019 9:00,11601,21662,4294,16239,7202.997061,127212,1407.576193,7402,17144.04351,66163,4584,18282.67343,1640.667211,1901.710443,1362,13964,30843,40050,2377.823211,9490,2624,3320,9235.97977,9638.593489,9201.333563,7149.093649,90289,6980.92736
19/03/2019 10:00,11274,21090,4183,15548,6208.082455,123646,1264.028368,6893,14103.39214,63487,4352,14005.77169,1413.661297,1694.262801,1330,13375,30149,38935,1453.537294,9256,2524,3223,8786.276136,8579.071512,8627.214316,5829.364203,84834,5759.194406
19/03/2019 11:00,10885,20405,4180,15125,5435.511295,119490,1172.238877,6690,11760.8816,61685,4263,11276.37639,1271.181955,1545.266312,1282,13015,29058,37565,892.25288,9094,2463,3106,8539.503893,7856.29345,8234.111666,4986.658592,81799,5290.754498
19/03/2019 12:00,10537,19519,4231,15054,4944.552877,116169,1141.732097,6481,10316.58526,61389,4269,10016.04812,1205.415831,1483.563412,1216,12939,27736,36379,496.84054,9164,2426,2992,8438.328804,7423.849251,8070.631388,4552.445489,79459,5769.783581
19/03/2019 13:00,10481,19198,4347,15182,4624.671439,115597,961.822957,6262,9355.734385,62968,4334,8923.657586,935.478853,1195.714759,1189,13053,27179,36402,269.534575,9382,2446,3060,8011.372088,7008.144399,7890.564911,4640.81396,77005,6153.683566
19/03/2019 14:00,10757,20086,4520,15447,4759.627696,118839,1096.645034,6218,9662.673212,64798,4502,9645.110041,1021.151376,1268.05564,1243,13271,28275,36739,218.395626,9832,2480,3057,8278.583341,7218.24923,8032.758064,4642.164076,77275,6255.813285
