h,n,id,Demand,rl,pump_in,pump_out,pump_net,rl_w_pumping,rrl,rrlwp,xid
2016-01-08T11:00:00Z,LT,1996,1666,1381.4327755692964,0,170.92905831428038,170.92905831428038,1210.503717255016,7137,4982,0.1852739726027397
2016-11-01T17:00:00Z,LT,2008,1384,1342.43506,0,0,0,1342.43506,7137,6876,0.1852739726027397
2016-06-03T06:00:00Z,LT,1996,1394,1381.492948880813,0,96.69165609763684,96.69165609763684,1284.801292783176,7138,5968,0.18515981735159814
2016-06-17T11:00:00Z,LT,2008,1419,1342.5481588374648,0,241.9107201284453,241.9107201284453,1100.6374387090195,7138,4030,0.18515981735159814
2016-10-31T17:00:00Z,LT,1996,1392,1381.5146,0,0,0,1381.5146,7139,6937,0.1850456621004566
2016-12-04T08:00:00Z,LT,2008,1671,1342.9219051534824,0,424.1284475571915,424.1284475571915,918.7934575962909,7139,1944,0.1850456621004566
2016-07-23T08:00:00Z,LT,1996,1428,1381.5893369246312,0,0,0,1381.5893369246312,7140,6938,0.18493150684931503
2016-09-23T09:00:00Z,LT,2008,1524,1342.9427082575608,0,0,0,1342.9427082575608,7140,6879,0.18493150684931503
2016-05-13T09:00:00Z,LT,1996,1422,1381.7936517838596,0,169.7429129110251,169.7429129110251,1212.0507388728345,7141,5007,0.18481735159817347
2016-10-20T05:00:00Z,LT,2008,1424,1343.07918,0,0,0,1343.07918,7141,6881,0.18481735159817347
2016-04-28T06:00:00Z,LT,1996,1482,1381.8737847986606,0,258.6506782143283,258.6506782143283,1123.2231065843323,7142,3894,0.18470319634703192
2016-07-15T11:00:00Z,LT,2008,1432,1343.1755277589502,0,806.956221182292,806.956221182292,536.2193065766583,7142,176,0.18470319634703192
2016-05-21T06:00:00Z,LT,1996,1416,1381.9159444369664,0,254.33331990803617,254.33331990803617,1127.5826245289302,7143,3996,0.18458904109589036
2016-05-26T16:00:00Z,LT,2008,1355,1343.2504429961355,0,186.428392642954,186.428392642954,1156.8220503531816,7143,4826,0.18458904109589036
2016-02-26T13:00:00Z,LT,1996,1588,1382.0248013752498,0,0,0,1382.0248013752498,7144,6940,0.1844748858447488
2016-09-23T08:00:00Z,LT,2008,1515,1343.376375999655,0,0,0,1343.376375999655,7144,6884,0.1844748858447488
2016-04-09T13:00:00Z,LT,1996,1407,1382.0706903303176,0,28.321247183374,28.321247183374,1353.7494431469436,7145,6746,0.18436073059360736
2016-07-02T06:00:00Z,LT,2008,1350,1343.4171593816009,0,239.03006995682279,239.03006995682279,1104.387089424778,7145,4088,0.18436073059360736
2016-06-29T11:00:00Z,LT,1996,1422,1382.1316953843982,0,24.601454522557972,24.601454522557972,1357.5302408618402,7146,6769,0.1842465753424658
2016-12-06T14:00:00Z,LT,2008,1350,1343.480179335968,0,0,0,1343.480179335968,7146,6885,0.1842465753424658
2016-01-14T19:00:00Z,LT,1996,1546,1382.14781,0,0,0,1382.14781,7147,6941,0.18413242009132424
2016-01-02T12:00:00Z,LT,2008,1472,1343.539377870091,0,15.965933079295269,15.965933079295269,1327.5734447907957,7147,6744,0.18413242009132424
2016-06-12T07:00:00Z,LT,1996,1414,1382.3205481585633,0,549.9377895500736,549.9377895500736,832.3827586084897,7148,1037,0.1840182648401827
2016-03-17T17:00:00Z,LT,2008,1360,1343.601568950674,0,0,0,1343.601568950674,7148,6887,0.1840182648401827
2016-04-07T10:00:00Z,LT,1996,1489,1382.7980528572962,0,324.1247014165647,324.1247014165647,1058.6733514407315,7149,3130,0.18390410958904113
2016-07-28T08:00:00Z,LT,2008,1424,1343.613913688816,0,274.5482442640374,274.5482442640374,1069.0656694247787,7149,3558,0.18390410958904113
2016-01-03T12:00:00Z,LT,1996,1391,1382.8966097614848,0,523.243093998731,523.243093998731,859.6535157627538,7150,1239,0.18378995433789957
2016-12-04T13:00:00Z,LT,2008,1599,1343.7106037614,0,0,0,1343.7106037614,7150,6889,0.18378995433789957
2016-02-21T18:00:00Z,LT,1996,1449,1382.9318,0,747.81958149925,747.81958149925,635.11221850075,7151,283,0.18367579908675802
2016-09-15T14:00:00Z,LT,2008,1434,1343.956224846725,0,245.6082228103346,245.6082228103346,1098.3480020363904,7151,4001,0.18367579908675802
2016-05-21T10:00:00Z,LT,1996,1456,1383.0883219472867,0,198.41758307445252,198.41758307445252,1184.6707388728341,7152,4708,0.18356164383561646
2016-12-06T11:00:00Z,LT,2008,1358,1344.0297706441324,0,0,0,1344.0297706441324,7152,6891,0.18356164383561646
2016-03-25T20:00:00Z,LT,1996,1444,1383.11851,0,265.490030742053,265.490030742053,1117.628479257947,7153,3812,0.1834474885844749
2016-01-15T13:00:00Z,LT,2008,1575,1344.1176963763437,0,0,0,1344.1176963763437,7153,6892,0.1834474885844749
2016-06-08T09:00:00Z,LT,1996,1429,1383.2138105156232,0,874.6007968159109,874.6007968159109,508.61301369971227,7154,48,0.18333333333333335
2016-12-19T20:00:00Z,LT,2008,1374,1344.15733,0,4.736426899374862,4.736426899374862,1339.420903100625,7154,6853,0.18333333333333335
2016-08-04T07:00:00Z,LT,1996,1401,1383.3829525806225,0,0,0,1383.3829525806225,7155,6947,0.1832191780821918
2016-04-29T06:00:00Z,LT,2008,1404,1344.231915875959,0,758.8301947767641,758.8301947767641,585.4017210991949,7155,277,0.1832191780821918
2016-09-15T06:00:00Z,LT,1996,1506,1383.3864612909354,0,128.55140955438537,128.55140955438537,1254.83505173655,7156,5588,0.18310502283105023
2016-06-30T09:00:00Z,LT,2008,1418,1344.2477178849228,0,283.14205252084764,283.14205252084764,1061.1056653640753,7156,3451,0.18310502283105023
2016-12-14T19:00:00Z,LT,1996,1555,1383.48227,0,218.65019920397773,218.65019920397773,1164.8320707960222,7157,4468,0.18299086757990868
2016-09-02T18:00:00Z,LT,2008,1393,1344.46685,0,644.0784704295668,644.0784704295668,700.3883795704332,7157,709,0.18299086757990868
2016-06-30T07:00:00Z,LT,1996,1422,1383.677652112836,0,0.04804971586437104,0.04804971586437104,1383.6296023969717,7158,6948,0.18287671232876712
2016-12-24T09:00:00Z,LT,2008,1364,1344.478780879219,0,0,0,1344.478780879219,7158,6894,0.18287671232876712
2016-09-21T05:00:00Z,LT,1996,1390,1383.75457,0,0,0,1383.75457,7159,6949,0.18276255707762556
2016-11-27T07:00:00Z,LT,2008,1653,1344.49001,0,25.83117091507216,25.83117091507216,1318.6588390849279,7159,6647,0.18276255707762556
2016-09-23T13:00:00Z,LT,1996,1469,1383.9519110149618,0,104.87315532103764,104.87315532103764,1279.078755693924,7160,5906,0.182648401826484
2016-01-21T17:00:00Z,LT,2008,1665,1344.50306,0,0,0,1344.50306,7160,6895,0.182648401826484
2016-07-30T08:00:00Z,LT,1996,1402,1383.9979286205426,0,0,0,1383.9979286205426,7161,6951,0.18253424657534245
2016-11-20T20:00:00Z,LT,2008,1423,1344.54274,0,0,0,1344.54274,7161,6896,0.18253424657534245
2016-01-19T06:00:00Z,LT,1996,1503,1384.01107,0,0,0,1384.01107,7162,6953,0.1824200913242009
2016-12-19T08:00:00Z,LT,2008,1388,1344.6006570204408,0,0,0,1344.6006570204408,7162,6897,0.1824200913242009
2016-04-27T13:00:00Z,LT,1996,1409,1384.253785432852,0,471.0894134050768,471.0894134050768,913.1643720277752,7163,1703,0.18230593607305934
2016-09-24T16:00:00Z,LT,2008,1393,1344.6136033801426,0,0,0,1344.6136033801426,7163,6898,0.18230593607305934
2016-09-10T10:00:00Z,LT,1996,1434,1384.3344903672241,0,0,0,1384.3344903672241,7164,6955,0.18219178082191778
2016-05-18T09:00:00Z,LT,2008,1416,1344.6509129952276,0,316.9777730148785,316.9777730148785,1027.673139980349,7164,3015,0.18219178082191778
2016-11-20T06:00:00Z,LT,1996,1462,1384.43858,0,0,0,1384.43858,7165,6956,0.18207762557077622
2016-05-04T13:00:00Z,LT,2008,1364,1344.9198855331747,0,138.94471334590938,138.94471334590938,1205.9751721872653,7165,5416,0.18207762557077622
2016-10-28T17:00:00Z,LT,1996,1613,1384.70841,0,0.027266111942786553,0.027266111942786553,1384.6811438880572,7166,6957,0.18196347031963467
2016-02-24T08:00:00Z,LT,2008,1606,1345.1431521932113,0,767.3450227529897,767.3450227529897,577.7981294402216,7166,262,0.18196347031963467
2016-01-03T19:00:00Z,LT,1996,1390,1384.76748,0,728.1873373130825,728.1873373130825,656.5801426869175,7167,337,0.1818493150684931
2016-03-28T09:00:00Z,LT,2008,1386,1345.186354888152,0,0.005122214352729162,0.005122214352729162,1345.1812326737993,7167,6902,0.1818493150684931
2016-01-10T14:00:00Z,LT,1996,1411,1384.784521500106,0,0,0,1384.784521500106,7168,6958,0.18173515981735155
2016-10-22T19:00:00Z,LT,2008,1360,1345.21355,0,0,0,1345.21355,7168,6903,0.18173515981735155
2016-09-10T12:00:00Z,LT,1996,1433,1384.86297515028,0,0,0,1384.86297515028,7169,6959,0.18162100456621
2016-04-01T14:00:00Z,LT,2008,1378,1345.2641017071728,0,92.77109329086329,92.77109329086329,1252.4930084163095,7169,5874,0.18162100456621
2016-01-16T20:00:00Z,LT,1996,1416,1384.91028,0,79.26442457816043,79.26442457816043,1305.6458554218395,7170,6230,0.18150684931506844
2016-07-21T07:00:00Z,LT,2008,1369,1345.2858488277006,0,217.5448019523484,217.5448019523484,1127.7410468753524,7170,4454,0.18150684931506844
2016-12-18T19:00:00Z,LT,1996,1544,1385.22254,0,17.53008592301533,17.53008592301533,1367.6924540769846,7171,6849,0.181392694063927
2016-07-03T09:00:00Z,LT,2008,1416,1345.503268689564,0,874.501243788791,874.501243788791,471.002024900773,7171,91,0.181392694063927
2016-02-07T10:00:00Z,LT,1996,1436,1385.2331828465126,0,0,0,1385.2331828465126,7172,6961,0.18127853881278544
2016-04-20T10:00:00Z,LT,2008,1446,1345.538801585591,0,173.43842040099366,173.43842040099366,1172.1003811845974,7172,5035,0.18127853881278544
2016-12-31T20:00:00Z,LT,1996,1386,1385.32303,0,218.65019920397773,218.65019920397773,1166.6728307960223,7173,4488,0.18116438356164388
2016-10-30T10:00:00Z,LT,2008,1525,1345.68680947322,0,1.2509568197542597e-7,1.2509568197542597e-7,1345.6868093481241,7173,6905,0.18116438356164388
2016-04-14T08:00:00Z,LT,1996,1518,1385.4619327485168,0,245.083147507685,245.083147507685,1140.3787852408318,7174,4145,0.18105022831050233
2016-07-31T11:00:00Z,LT,2008,1385,1345.7585592745747,0,283.61707461373214,283.61707461373214,1062.1414846608427,7174,3461,0.18105022831050233
2016-02-02T20:00:00Z,LT,1996,1410,1385.71052,0,64.3503869575784,64.3503869575784,1321.3601330424217,7175,6463,0.18093607305936077
2016-02-04T17:00:00Z,LT,2008,1625,1345.83386,0,278.43359305914737,278.43359305914737,1067.4002669408526,7175,3537,0.18093607305936077
2016-03-07T19:00:00Z,LT,1996,1386,1385.7455,0,557.7254313528756,557.7254313528756,828.0200686471244,7176,996,0.1808219178082192
2016-07-21T10:00:00Z,LT,2008,1378,1345.8927799492474,0,494.3442212303677,494.3442212303677,851.5485587188797,7176,1407,0.1808219178082192
2016-09-18T17:00:00Z,LT,1996,1394,1385.7635682544162,0,1.9001147620734826e-5,1.9001147620734826e-5,1385.7635492532686,7177,6963,0.18070776255707766
2016-08-04T07:00:00Z,LT,2008,1401,1345.9484604451973,0,327.2359583130808,327.2359583130808,1018.7125021321165,7177,2893,0.18070776255707766
2016-01-04T13:00:00Z,LT,1996,1389,1385.8977667422905,0,0,0,1385.8977667422905,7178,6965,0.1805936073059361
2016-06-29T10:00:00Z,LT,2008,1402,1346.0048185296116,0,261.4797531655364,261.4797531655364,1084.525065364075,7178,3773,0.1805936073059361
2016-10-22T05:00:00Z,LT,1996,1433,1386.09565,0,0,0,1386.09565,7179,6967,0.18047945205479454
2016-07-31T09:00:00Z,LT,2008,1385,1346.045115076481,0,298.7320256517023,298.7320256517023,1047.3130894247786,7179,3252,0.18047945205479454
2016-03-07T11:00:00Z,LT,1996,1400,1386.2316712932516,0,0,0,1386.2316712932516,7180,6968,0.18036529680365299
2016-05-04T06:00:00Z,LT,2008,1354,1346.1001464158846,0,242.0857882326045,242.0857882326045,1104.0143581832801,7180,4082,0.18036529680365299
2016-05-29T07:00:00Z,LT,1996,1453,1386.2560809034296,0,15.881015297291015,15.881015297291015,1370.3750656061386,7181,6863,0.18025114155251143
2016-05-22T07:00:00Z,LT,2008,1449,1346.2177834251288,0,332.11104344477974,332.11104344477974,1014.1067399803491,7181,2848,0.18025114155251143
2016-05-13T12:00:00Z,LT,1996,1422,1386.489313309839,0,209.42895443700468,209.42895443700468,1177.0603588728343,7182,4614,0.18013698630136987
2016-10-14T08:00:00Z,LT,2008,1538,1346.2450611033096,0,0,0,1346.2450611033096,7182,6906,0.18013698630136987
2016-02-13T09:00:00Z,LT,1996,1633,1386.5121395140043,0,751.3999210132542,751.3999210132542,635.11221850075,7183,265,0.18002283105022832
2016-04-02T14:00:00Z,LT,2008,1380,1346.3606023957755,0,12.941865569836622,12.941865569836622,1333.4187368259388,7183,6787,0.18002283105022832
2016-05-18T11:00:00Z,LT,1996,1416,1386.666647686543,0,10.601711063325638,10.601711063325638,1376.0649366232174,7184,6902,0.17990867579908676
2016-05-08T11:00:00Z,LT,2008,1422,1346.5362420306058,0,206.41470817563322,206.41470817563322,1140.1215338549725,7184,4632,0.17990867579908676
2016-04-09T18:00:00Z,LT,1996,1393,1386.8418291679016,0,33.0923860209582,33.0923860209582,1353.7494431469433,7185,6744,0.1797945205479452
2016-09-01T09:00:00Z,LT,2008,1388,1346.5723013917154,0,616.841807653518,616.841807653518,729.7304937381974,7185,815,0.1797945205479452
2016-09-23T05:00:00Z,LT,1996,1422,1387.00116,0,0,0,1387.00116,7186,6972,0.17968036529680365
2016-05-04T10:00:00Z,LT,2008,1385,1346.615228854421,0,519.5438630569411,519.5438630569411,827.07136579748,7186,1248,0.17968036529680365
2016-06-17T08:00:00Z,LT,1996,1432,1387.0718924466287,0,249.97788693417704,249.97788693417704,1137.0940055124515,7187,4105,0.1795662100456621
2016-07-30T10:00:00Z,LT,2008,1384,1346.6199817345039,0,264.3068923097255,264.3068923097255,1082.3130894247784,7187,3755,0.1795662100456621
2016-03-24T07:00:00Z,LT,1996,1521,1387.254640713429,63.200879748397284,0,-63.200879748397284,1450.4555204618262,7188,7311,0.17945205479452053
2016-09-10T13:00:00Z,LT,2008,1397,1346.6586475027639,0,11.84537042206815,11.84537042206815,1334.8132770806958,7188,6801,0.17945205479452053
2016-05-13T08:00:00Z,LT,1996,1420,1387.2777407374642,0,184.12488186462997,184.12488186462997,1203.1528588728343,7189,4900,0.17933789954337898
2016-05-13T06:00:00Z,LT,2008,1426,1346.6597096280616,0,547.9963728621132,547.9963728621132,798.6633367659484,7189,1116,0.17933789954337898
2016-05-07T11:00:00Z,LT,1996,1426,1387.3843614776656,0,37.20483064948348,37.20483064948348,1350.1795308281821,7190,6707,0.17922374429223742
2016-12-13T16:00:00Z,LT,2008,1526,1346.75056,0,0,0,1346.75056,7190,6908,0.17922374429223742
2016-09-03T10:00:00Z,LT,1996,1433,1387.4953996551733,0,1.8157295612430404e-5,1.8157295612430404e-5,1387.4953814978776,7191,6974,0.17910958904109586
2016-09-23T17:00:00Z,LT,2008,1460,1346.76786,0,0,0,1346.76786,7191,6909,0.17910958904109586
2016-08-10T09:00:00Z,LT,1996,1453,1387.5197997581915,0,0,0,1387.5197997581915,7192,6975,0.1789954337899543
2016-04-24T12:00:00Z,LT,2008,1410,1346.8572903991549,0,61.48576332991732,61.48576332991732,1285.3715270692376,7192,6214,0.1789954337899543
2016-09-17T13:00:00Z,LT,1996,1494,1387.547987291949,0,39.84829473511928,39.84829473511928,1347.6996925568299,7193,6683,0.17888127853881275
2016-09-07T10:00:00Z,LT,2008,1427,1347.0885215976489,0,372.0336929783938,372.0336929783938,975.0548286192551,7193,2474,0.17888127853881275
2016-11-09T12:00:00Z,LT,1996,1579,1387.555640839743,0,232.03421634253618,232.03421634253618,1155.521424497207,7194,4323,0.1787671232876712
2016-11-21T15:00:00Z,LT,2008,1383,1347.1007910803755,0,0,0,1347.1007910803755,7194,6911,0.1787671232876712
2016-09-23T19:00:00Z,LT,1996,1497,1387.57518,0,1.6386430518912132,1.6386430518912132,1385.9365369481088,7195,6966,0.17865296803652964
2016-07-10T09:00:00Z,LT,2008,1388,1347.328575689007,0,227.31244626422847,227.31244626422847,1120.0161294247787,7195,4333,0.17865296803652964
2016-01-08T13:00:00Z,LT,1996,1666,1387.7362238650767,0,265.10779293845917,265.10779293845917,1122.6284309266175,7196,3872,0.17853881278538808
2016-03-19T07:00:00Z,LT,2008,1447,1347.3702984295599,0,47.75247588188495,47.75247588188495,1299.617822547675,7196,6378,0.17853881278538808
2016-08-07T07:00:00Z,LT,1996,1446,1387.7784856206338,0,0,0,1387.7784856206338,7197,6977,0.17842465753424652
2016-03-28T12:00:00Z,LT,2008,1385,1347.531376064711,0,0,0,1347.531376064711,7197,6913,0.17842465753424652
2016-08-19T13:00:00Z,LT,1996,1427,1387.8069569930374,0,0.0014574576778466127,0.0014574576778466127,1387.8054995353596,7198,6978,0.17831050228310508
2016-12-29T06:00:00Z,LT,2008,1379,1347.53362,0,0,0,1347.53362,7198,6914,0.17831050228310508
2016-10-05T10:00:00Z,LT,1996,1522,1387.8159772564163,0,352.1736901315794,352.1736901315794,1035.642287124837,7199,2891,0.17819634703196352
2016-04-03T14:00:00Z,LT,2008,1358,1347.5719365817515,0,0.001579817574442947,0.001579817574442947,1347.5703567641772,7199,6916,0.17819634703196352
2016-12-02T19:00:00Z,LT,1996,1533,1387.90955,0,132.4648759247035,132.4648759247035,1255.4446740752965,7200,5599,0.17808219178082196
2016-05-08T09:00:00Z,LT,2008,1442,1347.9106070561577,0,226.57273596972345,226.57273596972345,1121.3378710864342,7200,4353,0.17808219178082196
2016-03-16T07:00:00Z,LT,1996,1466,1387.9680186599394,0,0,0,1387.9680186599394,7201,6979,0.1779680365296804
2016-11-18T17:00:00Z,LT,2008,1728,1348.08749,0,0,0,1348.08749,7201,6917,0.1779680365296804
2016-01-17T14:00:00Z,LT,1996,1397,1388.103273429304,0,0,0,1388.103273429304,7202,6982,0.17785388127853885
2016-10-15T18:00:00Z,LT,2008,1427,1348.18644,0,0,0,1348.18644,7202,6919,0.17785388127853885
2016-04-15T13:00:00Z,LT,1996,1437,1388.2005397239766,0,125.26709657703282,125.26709657703282,1262.9334431469438,7203,5687,0.1777397260273973
2016-04-28T10:00:00Z,LT,2008,1407,1348.461940398826,0,125.38599972665929,125.38599972665929,1223.0759406721668,7203,5587,0.1777397260273973
2016-12-19T11:00:00Z,LT,1996,1484,1388.2924112913697,0,307.75966914013475,307.75966914013475,1080.532742151235,7204,3392,0.17762557077625574
2016-06-17T08:00:00Z,LT,2008,1399,1348.6613677822459,0,874.501243788791,874.501243788791,474.1601239934548,7204,93,0.17762557077625574
2016-06-02T08:00:00Z,LT,1996,1442,1388.3114176162585,0,318.9396722521832,318.9396722521832,1069.3717453640752,7205,3265,0.17751141552511418
2016-07-15T09:00:00Z,LT,2008,1420,1348.9408159017635,0,244.95215629376787,244.95215629376787,1103.9886596079955,7205,4080,0.17751141552511418
2016-01-18T19:00:00Z,LT,1996,1444,1388.34085,0,189.47235972298313,189.47235972298313,1198.868490277017,7206,4854,0.17739726027397262
2016-08-11T07:00:00Z,LT,2008,1454,1349.0625877955763,0,266.7085471150151,266.7085471150151,1082.3540406805612,7206,3756,0.17739726027397262
2016-08-24T09:00:00Z,LT,1996,1433,1388.3623010746983,0,205.92353387038042,205.92353387038042,1182.4387672043179,7207,4678,0.17728310502283107
2016-06-16T12:00:00Z,LT,2008,1405,1349.1268518715217,0,302.28786795911503,302.28786795911503,1046.8389839124065,7207,3247,0.17728310502283107
2016-06-29T09:00:00Z,LT,1996,1427,1388.3624512234119,0,98.40581809023189,98.40581809023189,1289.95663313318,7208,6060,0.1771689497716895
2016-06-01T11:00:00Z,LT,2008,1420,1349.1778959283042,0,295.63577056422923,295.63577056422923,1053.542125364075,7208,3338,0.1771689497716895
2016-06-11T11:00:00Z,LT,1996,1431,1388.5400539774012,0,874.6007968159109,874.6007968159109,513.9392571614902,7209,50,0.17705479452054795
2016-05-26T15:00:00Z,LT,2008,1370,1349.369802735869,0,218.23612730213847,218.23612730213847,1131.1336754337303,7209,4498,0.17705479452054795
2016-11-05T17:00:00Z,LT,1996,1554,1388.68189,0,0,0,1388.68189,7210,6984,0.1769406392694064
2016-03-18T15:00:00Z,LT,2008,1373,1349.4648436291545,0,0,0,1349.4648436291545,7210,6922,0.1769406392694064
2016-02-05T16:00:00Z,LT,1996,1619,1388.7284,0,365.52871793380996,365.52871793380996,1023.19968206619,7211,2751,0.17682648401826484
2016-01-30T17:00:00Z,LT,2008,1588,1349.59967,0,2.213469226797629e-5,2.213469226797629e-5,1349.5996478653078,7211,6923,0.17682648401826484
2016-11-11T06:00:00Z,LT,1996,1517,1388.84398,0,0,0,1388.84398,7212,6985,0.17671232876712328
2016-01-21T11:00:00Z,LT,2008,1627,1349.6404404410416,0,0,0,1349.6404404410416,7212,6924,0.17671232876712328
2016-05-21T11:00:00Z,LT,1996,1476,1388.9237193578435,0,222.5800604850092,222.5800604850092,1166.3436588728343,7213,4481,0.17659817351598173
2016-06-17T09:00:00Z,LT,2008,1401,1349.8163931403167,0,254.38563443129715,254.38563443129715,1095.4307587090195,7213,3940,0.17659817351598173
2016-03-16T15:00:00Z,LT,1996,1462,1388.9546679161667,0,362.99396546992875,362.99396546992875,1025.960702446238,7214,2802,0.17648401826484017
2016-09-04T10:00:00Z,LT,2008,1383,1349.8184888903963,0,2.636851416145717,2.636851416145717,1347.1816374742507,7214,6912,0.17648401826484017
2016-08-27T11:00:00Z,LT,1996,1438,1389.1172868883225,0,0.001859125285762108,0.001859125285762108,1389.1154277630367,7215,6986,0.1763698630136986
2016-05-14T10:00:00Z,LT,2008,1433,1349.8431378364035,0,317.01311785605435,317.01311785605435,1032.830019980349,7215,3078,0.1763698630136986
2016-09-25T13:00:00Z,LT,1996,1472,1389.2743384863272,0,5.921444399119027e-4,5.921444399119027e-4,1389.2737463418873,7216,6987,0.17625570776255706
2016-02-13T06:00:00Z,LT,2008,1446,1349.93134,0,225.81912149925006,225.81912149925006,1124.11221850075,7216,4393,0.17625570776255706
2016-10-20T13:00:00Z,LT,1996,1490,1389.2934768246575,0,145.15936794706704,145.15936794706704,1244.1341088775905,7217,5434,0.1761415525114155
2016-07-28T09:00:00Z,LT,2008,1438,1350.0314404768935,0,286.50401105211495,286.50401105211495,1063.5274294247786,7217,3479,0.1761415525114155
2016-04-17T10:00:00Z,LT,1996,1434,1389.5245546365197,0,455.1904499570537,455.1904499570537,934.334104679466,7218,1884,0.17602739726027394
2016-05-14T12:00:00Z,LT,2008,1433,1350.0773277482983,0,359.82772776794945,359.82772776794945,990.2495999803489,7218,2609,0.17602739726027394
2016-01-26T06:00:00Z,LT,1996,1494,1389.78734,0,0,0,1389.78734,7219,6990,0.1759132420091324
2016-10-12T17:00:00Z,LT,2008,1500,1350.24202,0,814.094524208807,814.094524208807,536.1474957911929,7219,175,0.1759132420091324
2016-10-16T10:00:00Z,LT,1996,1474,1389.873887213885,0,0.5889621302932038,0.5889621302932038,1389.2849250835918,7220,6988,0.17579908675799083
2016-03-13T08:00:00Z,LT,2008,1473,1350.37053993649,0,0,0,1350.37053993649,7220,6927,0.17579908675799083
2016-11-04T16:00:00Z,LT,1996,1546,1390.31217,0,6.656765611031873e-6,6.656765611031873e-6,1390.3121633432343,7221,6991,0.17568493150684927
2016-01-27T09:00:00Z,LT,2008,1611,1350.4135791109243,0,0,0,1350.4135791109243,7221,6928,0.17568493150684927
2016-10-13T19:00:00Z,LT,1996,1399,1390.61168,0,113.14365217123895,113.14365217123895,1277.468027828761,7222,5891,0.17557077625570772
2016-06-16T09:00:00Z,LT,2008,1420,1350.4179751038355,0,499.48086451380823,499.48086451380823,850.9371105900273,7222,1400,0.17557077625570772
2016-10-26T20:00:00Z,LT,1996,1410,1390.658,0,117.46945194347495,117.46945194347495,1273.188548056525,7223,5845,0.17545662100456616
2016-09-15T05:00:00Z,LT,2008,1374,1350.61654,0,95.78148826345,95.78148826345,1254.83505173655,7223,5888,0.17545662100456616
2016-04-22T08:00:00Z,LT,1996,1433,1390.7923935643864,0,874.6007968159109,874.6007968159109,516.1915967484755,7224,51,0.1753424657534246
2016-07-23T12:00:00Z,LT,2008,1389,1350.6610420644413,0,874.501243788791,874.501243788791,476.15979827565025,7224,97,0.1753424657534246
2016-09-09T08:00:00Z,LT,1996,1494,1391.040980595241,0,0,0,1391.040980595241,7225,6994,0.17522831050228316
2016-12-17T06:00:00Z,LT,2008,1543,1350.72525,0,0,0,1350.72525,7225,6929,0.17522831050228316
2016-03-06T20:00:00Z,LT,1996,1393,1391.19305,0,167.96457074205318,167.96457074205318,1223.228479257947,7226,5166,0.1751141552511416
2016-07-07T10:00:00Z,LT,2008,1395,1350.7886346802654,0,227.33050838604925,227.33050838604925,1123.458126294216,7226,4379,0.1751141552511416
2016-08-18T13:00:00Z,LT,1996,1430,1391.2325562726107,0,11.939493296919451,11.939493296919451,1379.2930629756913,7227,6928,0.17500000000000004
2016-01-14T18:00:00Z,LT,2008,1607,1350.88138,0,157.22124657872092,157.22124657872092,1193.6601334212792,7227,5290,0.17500000000000004
2016-05-07T10:00:00Z,LT,1996,1421,1391.3181611307655,0,74.40966129896697,74.40966129896697,1316.9084998317985,7228,6417,0.1748858447488585
2016-09-03T06:00:00Z,LT,2008,1410,1350.9076841760098,0,848.5540662967782,848.5540662967782,502.3536178792316,7228,122,0.1748858447488585
2016-01-15T06:00:00Z,LT,1996,1490,1391.35071,0,0,0,1391.35071,7229,6996,0.17477168949771693
2016-03-16T16:00:00Z,LT,2008,1355,1351.003028001754,0,51.38520545407937,51.38520545407937,1299.6178225476747,7229,6373,0.17477168949771693
2016-10-15T11:00:00Z,LT,1996,1477,1391.3886322197432,0,0,0,1391.3886322197432,7230,6998,0.17465753424657537
2016-12-06T12:00:00Z,LT,2008,1363,1351.0956241367583,0,0,0,1351.0956241367583,7230,6930,0.17465753424657537
2016-02-14T18:00:00Z,LT,1996,1422,1391.38874,0,762.0854709249775,762.0854709249775,629.3032690750226,7231,234,0.17454337899543382
2016-05-07T11:00:00Z,LT,2008,1432,1351.1259248465176,0,349.2227248661685,349.2227248661685,1001.9031999803491,7231,2711,0.17454337899543382
2016-09-02T09:00:00Z,LT,1996,1430,1391.551532312884,0,0.14874456565702987,0.14874456565702987,1391.402787747227,7232,6999,0.17442922374429226
2016-01-15T15:00:00Z,LT,2008,1599,1351.2100434756899,0,206.11679760628328,206.11679760628328,1145.0932458694065,7232,4693,0.17442922374429226
2016-09-22T05:00:00Z,LT,1996,1395,1391.5897,0,81.68960532369897,81.68960532369897,1309.900094676301,7233,6336,0.1743150684931507
2016-01-26T18:00:00Z,LT,2008,1551,1351.28876,0,95.99674079762883,95.99674079762883,1255.2920192023712,7233,5892,0.1743150684931507
2016-02-12T17:00:00Z,LT,1996,1632,1391.62984,88.32929589093328,0,-88.32929589093328,1479.9591358909333,7234,7428,0.17420091324200915
2016-11-27T09:00:00Z,LT,2008,1703,1351.2918193403782,0,6.45779272876804,6.45779272876804,1344.8340266116102,7234,6901,0.17420091324200915
2016-11-13T17:00:00Z,LT,1996,1574,1391.6761999999999,0,22.7936480245819,22.7936480245819,1368.882551975418,7235,6854,0.1740867579908676
2016-03-05T16:00:00Z,LT,2008,1462,1351.339841572035,0,51.72201902436018,51.72201902436018,1299.617822547675,7235,6375,0.1740867579908676
2016-10-12T09:00:00Z,LT,1996,1577,1391.7442073562524,0,369.76921635199244,369.76921635199244,1021.97499100426,7236,2705,0.17397260273972603
