Scenario,Week,Region,Level,id
Connected,16,EAPP,16387154.36,2000
Connected,17,EAPP,16343604.95,2000
Connected,18,EAPP,16234645.13,2000
Connected,19,EAPP,16082475.61,2000
Connected,20,EAPP,15904197.53,2000
Connected,21,EAPP,15704766.98,2000
Connected,22,EAPP,15488075.78,2000
Connected,23,EAPP,15246776.35,2000
Connected,24,EAPP,15013481.01,2000
Connected,25,EAPP,14770303.35,2000
Connected,26,EAPP,14530374.1,2000
Connected,27,EAPP,14290388.03,2000
Connected,28,EAPP,14071079.59,2000
Connected,29,EAPP,13858958.51,2000
Connected,30,EAPP,13650103.17,2000
Connected,31,EAPP,13434494.22,2000
Connected,32,EAPP,13209174.48,2000
Connected,33,EAPP,13001941.57,2000
Connected,34,EAPP,12811476.5,2000
Connected,35,EAPP,12618819.08,2000
Connected,36,EAPP,12403933.24,2000
Connected,37,EAPP,12219871.68,2000
Connected,38,EAPP,12051035.08,2000
Connected,39,EAPP,11900109.34,2000
Connected,40,EAPP,11805724.17,2000
Connected,41,EAPP,11721357.34,2000
Connected,42,EAPP,11706554.3,2000
Connected,43,EAPP,11787627.92,2000
Connected,44,EAPP,12069467.05,2000
Connected,45,EAPP,12248656.7,2000
Connected,46,EAPP,12425719.37,2000
Connected,47,EAPP,12598802.03,2000
Connected,48,EAPP,12769115.68,2000
Connected,49,EAPP,13080329.55,2000
Connected,50,EAPP,13555870.67,2000
Connected,51,EAPP,13870668.06,2000
Connected,52,EAPP,14002596.26,2000
Connected,0,NAPP,144616.6966,2000
Connected,1,NAPP,145917.8098,2000
Connected,2,NAPP,149224.2533,2000
Connected,3,NAPP,151473.7609,2000
Connected,4,NAPP,154069.1547,2000
Connected,5,NAPP,156407.656,2000
Connected,6,NAPP,160330.0313,2000
Connected,7,NAPP,163350.7325,2000
Connected,8,NAPP,167051.7777,2000
Connected,9,NAPP,170951.2577,2000
Connected,10,NAPP,174270.6416,2000
Connected,11,NAPP,178051.3585,2000
Connected,12,NAPP,181775.2931,2000
Connected,13,NAPP,185333.5419,2000
Connected,14,NAPP,189106.3875,2000
Connected,15,NAPP,193161.8595,2000
Connected,16,NAPP,195336.9686,2000
Connected,17,NAPP,197158.9831,2000
Connected,18,NAPP,194436.1736,2000
Connected,19,NAPP,191354.5457,2000
Connected,20,NAPP,189456.8351,2000
Connected,21,NAPP,189048.8204,2000
Connected,22,NAPP,185472.1,2000
Connected,23,NAPP,180781.121,2000
Connected,24,NAPP,178885.8305,2000
Connected,25,NAPP,175503.5384,2000
Connected,26,NAPP,167450.7878,2000
Connected,27,NAPP,158981.6188,2000
Connected,28,NAPP,151224.1162,2000
Connected,29,NAPP,143189.0079,2000
Connected,30,NAPP,135328.1854,2000
Connected,31,NAPP,127762.6395,2000
Connected,32,NAPP,122399.4652,2000
Connected,33,NAPP,120534.1505,2000
Connected,34,NAPP,117221.4483,2000
Connected,35,NAPP,115557.9172,2000
Connected,36,NAPP,115353.4666,2000
Connected,37,NAPP,113367.3231,2000
Connected,38,NAPP,116100.3013,2000
Connected,39,NAPP,115809.5589,2000
Connected,40,NAPP,114641.4439,2000
Connected,41,NAPP,115211.5794,2000
Connected,42,NAPP,116769.6975,2000
Connected,43,NAPP,117897.2589,2000
Connected,44,NAPP,119002.3229,2000
Connected,45,NAPP,121703.2626,2000
Connected,46,NAPP,123793.5908,2000
Connected,47,NAPP,126648.5131,2000
Connected,48,NAPP,129743.3999,2000
Connected,49,NAPP,133330.3292,2000
Connected,50,NAPP,135836.981,2000
Connected,51,NAPP,139664.5849,2000
Connected,52,NAPP,141707.1549,2000
Connected,0,SAPP,13118620.28,2000
Connected,1,SAPP,13122723.4,2000
Connected,2,SAPP,13120334.6,2000
Connected,3,SAPP,13094271.87,2000
Connected,4,SAPP,13055649.46,2000
Connected,5,SAPP,12997554.56,2000
Connected,6,SAPP,12927839.11,2000
Connected,7,SAPP,12870041.98,2000
Connected,8,SAPP,12817542.64,2000
Connected,9,SAPP,12769389.32,2000
Connected,10,SAPP,12716866.3,2000
Connected,11,SAPP,12673695.91,2000
Connected,12,SAPP,12653349.53,2000
Connected,13,SAPP,12701742.23,2000
Connected,14,SAPP,12788613.91,2000
Connected,15,SAPP,12854685.83,2000
Connected,16,SAPP,12870148.95,2000
Connected,17,SAPP,12847882.99,2000
Connected,18,SAPP,12813579.83,2000
Connected,19,SAPP,12763615.89,2000
Connected,20,SAPP,12714251.79,2000
Connected,21,SAPP,12699105.95,2000
Connected,22,SAPP,12670891.63,2000
Connected,23,SAPP,12642678.21,2000
Connected,24,SAPP,12603642.68,2000
Connected,25,SAPP,12601756.21,2000
Connected,26,SAPP,12600113.87,2000
Connected,27,SAPP,12580702.58,2000
Connected,28,SAPP,12538123.84,2000
Connected,29,SAPP,12477773.92,2000
Connected,30,SAPP,12428865.44,2000
Connected,31,SAPP,12430114.28,2000
Connected,32,SAPP,12460095.93,2000
Connected,33,SAPP,12484411.31,2000
Connected,34,SAPP,12501572.65,2000
Connected,35,SAPP,12494954.08,2000
Connected,36,SAPP,12492118.29,2000
Connected,37,SAPP,12536094.1,2000
Connected,38,SAPP,12596573.68,2000
Connected,39,SAPP,12720981.17,2000
Connected,40,SAPP,12873675.57,2000
Connected,41,SAPP,12980312.67,2000
Connected,42,SAPP,13094861.79,2000
Connected,43,SAPP,13172131.4,2000
Connected,44,SAPP,13219501.07,2000
Connected,45,SAPP,13208279.16,2000
Connected,46,SAPP,13174545.96,2000
Connected,47,SAPP,13149581.41,2000
Connected,48,SAPP,13132657.24,2000
Connected,49,SAPP,13107079.49,2000
Connected,50,SAPP,13102882.87,2000
Connected,51,SAPP,13100343.93,2000
Connected,52,SAPP,13101800.23,2000
Connected,0,WAPP,9396295.317,2000
Connected,1,WAPP,9372423.01,2000
Connected,2,WAPP,9356913.282,2000
Connected,3,WAPP,9333092.409,2000
Connected,4,WAPP,9294513.955,2000
Connected,5,WAPP,9246176.988,2000
Connected,6,WAPP,9215658.56,2000
Connected,7,WAPP,9194271.756,2000
Connected,8,WAPP,9170354.637,2000
Connected,9,WAPP,9130780.302,2000
Connected,10,WAPP,9070445.368,2000
Connected,11,WAPP,9010101.712,2000
Connected,12,WAPP,8947298.493,2000
Connected,13,WAPP,8887449.61,2000
Connected,14,WAPP,8824067.734,2000
Connected,15,WAPP,8737836.114,2000
Connected,16,WAPP,8640311.65,2000
Connected,17,WAPP,8549468.399,2000
Connected,18,WAPP,8459801.555,2000
Connected,19,WAPP,8400029.072,2000
Connected,20,WAPP,8331558.01,2000
Connected,21,WAPP,8251304.486,2000
Connected,22,WAPP,8173449.714,2000
Connected,23,WAPP,8107960.803,2000
Connected,24,WAPP,8064071.561,2000
Connected,25,WAPP,8036785.725,2000
Connected,26,WAPP,8022144.941,2000
Connected,27,WAPP,8030727.7,2000
Connected,28,WAPP,8055547.637,2000
Connected,29,WAPP,8094474.172,2000
Connected,30,WAPP,8157107.689,2000
Connected,31,WAPP,8243123.14,2000
Connected,32,WAPP,8336377.84,2000
Connected,33,WAPP,8446003.622,2000
Connected,34,WAPP,8563625.03,2000
Connected,35,WAPP,8680662.201,2000
Connected,36,WAPP,8782707.607,2000
Connected,37,WAPP,8880084.281,2000
Connected,38,WAPP,8966864.27,2000
Connected,39,WAPP,9050673.822,2000
Connected,40,WAPP,9152483.501,2000
Connected,41,WAPP,9258515.472,2000
Connected,42,WAPP,9357703.607,2000
Connected,43,WAPP,9439550.218,2000
Connected,44,WAPP,9487151.819,2000
Connected,45,WAPP,9514559.756,2000
Connected,46,WAPP,9522841.3,2000
Connected,47,WAPP,9535232.219,2000
Connected,48,WAPP,9519674.328,2000
Connected,49,WAPP,9498626.647,2000
Connected,50,WAPP,9467152.424,2000
Connected,51,WAPP,9432611.1,2000
Connected,52,WAPP,9417770.038,2000
Connected,0,CAPP,216313.8171,2017
Connected,1,CAPP,181956.0218,2017
Connected,2,CAPP,143568.2783,2017
Connected,3,CAPP,113086.1827,2017
Connected,4,CAPP,108638.6077,2017
Connected,5,CAPP,108230.6896,2017
Connected,6,CAPP,109655.4351,2017
Connected,7,CAPP,143427.1694,2017
Connected,8,CAPP,194506.5222,2017
Connected,9,CAPP,256576.4192,2017
Connected,10,CAPP,303075.1232,2017
Connected,11,CAPP,328910.4978,2017
Connected,12,CAPP,352870.8072,2017
Connected,13,CAPP,361185.6026,2017
Connected,14,CAPP,366408.9049,2017
Connected,15,CAPP,376921.1708,2017
Connected,16,CAPP,385274.9093,2017
Connected,17,CAPP,403997.9773,2017
Connected,18,CAPP,416672.4087,2017
Connected,19,CAPP,426167.6381,2017
Connected,20,CAPP,433707.5468,2017
Connected,21,CAPP,438216.6215,2017
Connected,22,CAPP,441890.7393,2017
Connected,23,CAPP,442863.2126,2017
Connected,24,CAPP,449787.1362,2017
Connected,25,CAPP,457029.7901,2017
Connected,26,CAPP,464629.1898,2017
Connected,27,CAPP,465803.6866,2017
Connected,28,CAPP,465829.51,2017
Connected,29,CAPP,464997.328,2017
Connected,30,CAPP,458969.6822,2017
Connected,31,CAPP,449702.6499,2017
Connected,32,CAPP,435573.7503,2017
Connected,33,CAPP,423968.8246,2017
Connected,34,CAPP,414375.9526,2017
Connected,35,CAPP,403513.9891,2017
Connected,36,CAPP,388156.4995,2017
Connected,37,CAPP,370746.0922,2017
Connected,38,CAPP,351624.2345,2017
Connected,39,CAPP,333102.7384,2017
Connected,40,CAPP,330530.8807,2017
Connected,41,CAPP,332681.9054,2017
Connected,42,CAPP,333738.9108,2017
Connected,43,CAPP,321997.3814,2017
Connected,44,CAPP,295209.7426,2017
Connected,45,CAPP,277098.4361,2017
Connected,46,CAPP,266341.7845,2017
Connected,47,CAPP,256351.005,2017
Connected,48,CAPP,249795.0507,2017
Connected,49,CAPP,245294.5119,2017
Connected,50,CAPP,239581.3639,2017
Connected,51,CAPP,237989.3111,2017
Connected,52,CAPP,236248.1075,2017
Connected,0,EAPP,14038828.46,2017
Connected,1,EAPP,14154436.64,2017
Connected,2,EAPP,14210000.25,2017
Connected,3,EAPP,14192634.06,2017
Connected,4,EAPP,14228808.82,2017
Connected,5,EAPP,14334637.84,2017
Connected,6,EAPP,14436488.65,2017
Connected,7,EAPP,14556086.4,2017
Connected,8,EAPP,14807238.82,2017
Connected,9,EAPP,15128409.48,2017
Connected,10,EAPP,15368155.17,2017
Connected,11,EAPP,15541118.65,2017
Connected,12,EAPP,15593822.82,2017
Connected,13,EAPP,15580453.64,2017
Connected,14,EAPP,15583264.16,2017
Connected,15,EAPP,15622806.3,2017
Connected,16,EAPP,15632122.06,2017
Connected,17,EAPP,15603836.3,2017
Connected,18,EAPP,15559041.29,2017
Connected,19,EAPP,15488299.84,2017
Connected,20,EAPP,15348437.98,2017
Connected,21,EAPP,15182763.7,2017
Connected,22,EAPP,14988061.23,2017
Connected,23,EAPP,14762357.98,2017
Connected,24,EAPP,14552291.45,2017
Connected,25,EAPP,14364855.22,2017
Connected,26,EAPP,14160221.64,2017
Connected,27,EAPP,13942136.95,2017
Connected,28,EAPP,13706907.91,2017
Connected,29,EAPP,13472656.68,2017
Connected,30,EAPP,13251926.74,2017
Connected,31,EAPP,13021552.92,2017
Connected,32,EAPP,12825436.79,2017
Connected,33,EAPP,12809400.13,2017
Connected,34,EAPP,12746048.01,2017
Connected,35,EAPP,12617643.02,2017
Connected,36,EAPP,12480240.74,2017
Connected,37,EAPP,12392965.04,2017
Connected,38,EAPP,12345915.36,2017
Connected,39,EAPP,12319393.58,2017
Connected,40,EAPP,12282986.33,2017
Connected,41,EAPP,12332514.98,2017
Connected,42,EAPP,12470373.76,2017
Connected,43,EAPP,12575229.35,2017
Connected,44,EAPP,12681073.95,2017
Connected,45,EAPP,12901559.89,2017
Connected,46,EAPP,13094701.47,2017
Connected,47,EAPP,13228685.44,2017
Connected,48,EAPP,13407799.45,2017
Connected,49,EAPP,13568536.77,2017
Connected,50,EAPP,13724391.54,2017
Connected,51,EAPP,13881114.72,2017
Connected,52,EAPP,13959943.91,2017
Connected,0,NAPP,143136.325,2017
Connected,1,NAPP,144439.1445,2017
Connected,2,NAPP,147170.0038,2017
Connected,3,NAPP,151116.4944,2017
Connected,4,NAPP,155486.0962,2017
Connected,5,NAPP,160169.5426,2017
Connected,6,NAPP,164760.2902,2017
Connected,7,NAPP,169045.1609,2017
Connected,8,NAPP,172433.2549,2017
Connected,9,NAPP,177412.5489,2017
Connected,10,NAPP,182415.0497,2017
Connected,11,NAPP,186372.8667,2017
Connected,12,NAPP,190542.9912,2017
Connected,13,NAPP,196398.057,2017
Connected,14,NAPP,200008.8638,2017
Connected,15,NAPP,203486.8865,2017
Connected,16,NAPP,207120.6552,2017
Connected,17,NAPP,207231.6949,2017
Connected,18,NAPP,203790.6713,2017
Connected,19,NAPP,200087.3643,2017
Connected,20,NAPP,201429.0135,2017
Connected,21,NAPP,203855.784,2017
Connected,22,NAPP,204317.5792,2017
Connected,23,NAPP,202573.0153,2017
Connected,24,NAPP,201866.2454,2017
Connected,25,NAPP,197900.9673,2017
Connected,26,NAPP,188553.0211,2017
Connected,27,NAPP,178450.8745,2017
Connected,28,NAPP,168226.7412,2017
Connected,29,NAPP,159241.5937,2017
Connected,30,NAPP,148255.0594,2017
Connected,31,NAPP,134709.7498,2017
Connected,32,NAPP,126421.437,2017
Connected,33,NAPP,120361.0531,2017
Connected,34,NAPP,112950.1664,2017
Connected,35,NAPP,112724.8081,2017
Connected,36,NAPP,115632.0712,2017
Connected,37,NAPP,118139.2079,2017
Connected,38,NAPP,124159.6401,2017
Connected,39,NAPP,126066.6339,2017
Connected,40,NAPP,122718.0426,2017
Connected,41,NAPP,120937.3884,2017
Connected,42,NAPP,118833.1291,2017
Connected,43,NAPP,119216.5813,2017
Connected,44,NAPP,121311.7633,2017
Connected,45,NAPP,124079.5443,2017
Connected,46,NAPP,128541.1933,2017
Connected,47,NAPP,130573.6104,2017
Connected,48,NAPP,133803.7592,2017
Connected,49,NAPP,135322.4402,2017
Connected,50,NAPP,137580.5822,2017
Connected,51,NAPP,139692.861,2017
Connected,52,NAPP,141374.9864,2017
Connected,0,SAPP,13060569.9,2017
Connected,1,SAPP,12981590.24,2017
Connected,2,SAPP,12914904.76,2017
Connected,3,SAPP,12853171.32,2017
Connected,4,SAPP,12807882.35,2017
Connected,5,SAPP,12802534.94,2017
Connected,6,SAPP,12828721.01,2017
Connected,7,SAPP,12896370.94,2017
Connected,8,SAPP,12994621.26,2017
Connected,9,SAPP,13097716.34,2017
Connected,10,SAPP,13197959.54,2017
Connected,11,SAPP,13302738.7,2017
Connected,12,SAPP,13397660.57,2017
Connected,13,SAPP,13509141.65,2017
Connected,14,SAPP,13606746.71,2017
Connected,15,SAPP,13664430.61,2017
Connected,16,SAPP,13733643.35,2017
Connected,17,SAPP,13782039.5,2017
Connected,18,SAPP,13833986.24,2017
Connected,19,SAPP,13861784.3,2017
Connected,20,SAPP,13858351.59,2017
Connected,21,SAPP,13802232.83,2017
Connected,22,SAPP,13732455.83,2017
Connected,23,SAPP,13694310.2,2017
Connected,24,SAPP,13720431.04,2017
Connected,25,SAPP,13724695.94,2017
Connected,26,SAPP,13745760.03,2017
Connected,27,SAPP,13740517.19,2017
Connected,28,SAPP,13679864.24,2017
Connected,29,SAPP,13589311.52,2017
Connected,30,SAPP,13518697.48,2017
Connected,31,SAPP,13466267.64,2017
Connected,32,SAPP,13405561.75,2017
Connected,33,SAPP,13391287.24,2017
Connected,34,SAPP,13408226.52,2017
Connected,35,SAPP,13413362.47,2017
Connected,36,SAPP,13454247.68,2017
Connected,37,SAPP,13575942.48,2017
Connected,38,SAPP,13648375.16,2017
Connected,39,SAPP,13686073.85,2017
Connected,40,SAPP,13684745.88,2017
Connected,41,SAPP,13678871.95,2017
Connected,42,SAPP,13654621.82,2017
Connected,43,SAPP,13591188.09,2017
Connected,44,SAPP,13512943.14,2017
Connected,45,SAPP,13455249.13,2017
Connected,46,SAPP,13379882.16,2017
Connected,47,SAPP,13312492.96,2017
Connected,48,SAPP,13277294.31,2017
Connected,49,SAPP,13237750.76,2017
Connected,50,SAPP,13188523.3,2017
Connected,51,SAPP,13128398.83,2017
Connected,52,SAPP,13098395.92,2017
Connected,0,WAPP,9417770.964,2017
Connected,1,WAPP,9411346.643,2017
Connected,2,WAPP,9399727.364,2017
Connected,3,WAPP,9381143.997,2017
Connected,4,WAPP,9360722.86,2017
Connected,5,WAPP,9329052.471,2017
Connected,6,WAPP,9288277.61,2017
Connected,7,WAPP,9250691.218,2017
Connected,8,WAPP,9214519.436,2017
Connected,9,WAPP,9174389.148,2017
Connected,10,WAPP,9123955.845,2017
Connected,11,WAPP,9060824.913,2017
Connected,12,WAPP,9008472.964,2017
Connected,13,WAPP,8951370.11,2017
Connected,14,WAPP,8876729.006,2017
Connected,15,WAPP,8793670.929,2017
Connected,16,WAPP,8713644.171,2017
Connected,17,WAPP,8636359.716,2017
Connected,18,WAPP,8566809.131,2017
Connected,19,WAPP,8509861.454,2017
Connected,20,WAPP,8473911.634,2017
Connected,21,WAPP,8434055.097,2017
Connected,22,WAPP,8404926.04,2017
Connected,23,WAPP,8386343.142,2017
Connected,24,WAPP,8373863.658,2017
Connected,25,WAPP,8367398.16,2017
Connected,26,WAPP,8368005.48,2017
Connected,27,WAPP,8377800.846,2017
Connected,28,WAPP,8390982.859,2017
Connected,29,WAPP,8415697.603,2017
Connected,30,WAPP,8451610.997,2017
Connected,31,WAPP,8498681.348,2017
Connected,32,WAPP,8565942.519,2017
Connected,33,WAPP,8651561.678,2017
Connected,34,WAPP,8741609.406,2017
Connected,35,WAPP,8830005.06,2017
Connected,36,WAPP,8927546.706,2017
Connected,37,WAPP,9035206.071,2017
Connected,38,WAPP,9143575.365,2017
Connected,39,WAPP,9236709.437,2017
Connected,40,WAPP,9303192.745,2017
Connected,41,WAPP,9358361.256,2017
Connected,42,WAPP,9432633.224,2017
Connected,43,WAPP,9491225.649,2017
Connected,44,WAPP,9524379.445,2017
Connected,45,WAPP,9558057.905,2017
Connected,46,WAPP,9572120.333,2017
Connected,47,WAPP,9567641.457,2017
Connected,48,WAPP,9553344.737,2017
Connected,49,WAPP,9522684.272,2017
Connected,50,WAPP,9476613.061,2017
Connected,51,WAPP,9431175.438,2017
Connected,52,WAPP,9415901.638,2017
