Time	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_HP_ELEC	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	
 72	13.273742	40.935509	15.811080	0.000000	0.000000	0.000000	0.000000	0.000000	5.851923	0.000000	3.162243	0.000000	0.000000	1.159079	0.000000	0.286647	0.000000	1.338656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.477914	0.000000	0.000000	0.000000	0.267734	0.000000	0.000000	
 73	10.080586	41.220445	11.316574	0.000000	0.000000	0.000000	0.000000	0.000000	4.191582	0.000000	2.263334	0.000000	0.000000	3.183267	-0.286647	0.000000	0.000000	4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.612122	0.000000	0.000000	0.000000	0.872852	0.000000	0.000000	
 74	6.774372	41.505369	6.859102	0.000000	0.000000	0.000000	0.000000	0.000000	2.544922	0.000000	1.371832	0.000000	0.000000	3.298704	-0.286647	0.000000	0.000000	4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.612122	0.000000	0.000000	0.000000	0.872852	0.000000	0.000000	
 75	4.223875	41.790281	2.438360	0.000000	0.000000	0.000000	0.000000	0.000000	0.911830	0.000000	0.487676	0.000000	0.000000	2.545450	-0.286647	0.000000	0.000000	4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.612122	0.000000	0.000000	0.000000	0.872852	0.000000	0.000000	
 76	1.669359	42.075181	1.812362	0.000000	0.000000	0.000000	0.000000	0.000000	0.561638	0.000000	0.362475	0.000000	0.000000	2.551369	-0.286647	0.000000	0.000000	0.605907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.342678	0.000000	0.000000	0.000000	0.121182	0.000000	0.000000	
 77	0.896735	41.786775	1.034684	0.000000	0.000000	0.000000	0.000000	0.000000	0.310126	0.000000	0.206938	0.000000	0.000000	0.771380	0.000000	0.286647	0.000000	0.762744	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.246884	0.000000	0.000000	0.000000	0.152550	0.000000	0.000000	
 78	0.102525	41.498382	0.112133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022427	0.000000	0.000000	0.793541	0.000000	0.286647	0.000000	0.914025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307571	0.000000	0.000000	0.000000	0.182807	0.000000	0.000000	
 79	0.000000	41.210000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.102449	0.000000	0.286647	0.000000	0.111209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022242	0.000000	0.000000	
 80	0.000000	40.921630	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 81	0.000000	40.633273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 82	0.000000	40.669089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.037515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 83	0.000000	40.954037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 84	0.000000	41.238972	0.248810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049762	0.000000	0.000000	0.000000	-0.286647	0.000000	-0.248810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049762	0.000000	0.000000	0.000000	
 85	0.432960	41.523895	1.626026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.325208	0.000000	-0.432960	0.000000	-0.286647	0.000000	-1.379266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.275856	0.000000	0.000000	0.000000	
 86	2.051280	41.235512	3.500748	0.000000	0.000000	0.000000	0.000000	0.000000	0.252572	0.000000	0.700156	0.000000	-1.618643	0.000000	0.000000	0.286647	-1.888120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.252572	0.000000	0.000000	0.000000	-0.377627	0.000000	0.000000	0.000000	
 87	3.462683	40.947142	5.121054	0.000000	0.000000	0.000000	0.000000	0.000000	0.971155	0.000000	1.024220	0.000000	-1.412931	0.000000	0.000000	0.286647	-1.649152	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.720664	0.000000	0.000000	0.000000	-0.329833	0.000000	0.000000	0.000000	
 88	4.844921	40.658783	6.695351	0.000000	0.000000	0.000000	0.000000	0.000000	1.670715	0.000000	1.339081	0.000000	-1.384817	0.000000	0.000000	0.286647	-1.616494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.707563	0.000000	0.000000	0.000000	-0.323301	0.000000	0.000000	0.000000	
 89	6.079625	40.370436	8.086488	0.000000	0.000000	0.000000	0.000000	0.000000	2.296239	0.000000	1.617311	0.000000	-1.238314	0.000000	0.000000	0.286647	-1.446307	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.639291	0.000000	0.000000	0.000000	-0.289264	0.000000	0.000000	0.000000	
 90	7.430316	40.082102	9.601967	0.000000	0.000000	0.000000	0.000000	0.000000	2.971088	0.000000	1.920410	0.000000	-1.355220	0.000000	0.000000	0.286647	-1.582112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.693770	0.000000	0.000000	0.000000	-0.316425	0.000000	0.000000	0.000000	
 91	9.145523	39.793779	11.529572	0.000000	0.000000	0.000000	0.000000	0.000000	3.810713	0.000000	2.305934	0.000000	-1.720743	0.000000	0.000000	0.286647	-2.006726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.864107	0.000000	0.000000	0.000000	-0.401349	0.000000	0.000000	0.000000	
 92	10.884614	39.505469	13.470523	0.000000	0.000000	0.000000	0.000000	0.000000	4.655144	0.000000	2.694127	0.000000	-1.745904	0.000000	0.000000	0.286647	-2.035955	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.875832	0.000000	0.000000	0.000000	-0.407194	0.000000	0.000000	0.000000	
 93	12.573569	39.217170	15.338746	0.000000	0.000000	0.000000	0.000000	0.000000	5.469859	0.000000	3.067775	0.000000	-1.697065	0.000000	0.000000	0.286647	-1.979220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.853072	0.000000	0.000000	0.000000	-0.395847	0.000000	0.000000	0.000000	
 94	13.592368	38.928884	16.414541	0.000000	0.000000	0.000000	0.000000	0.000000	5.966147	0.000000	3.282936	0.000000	-1.028167	0.000000	0.000000	0.286647	-1.202186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.541360	0.000000	0.000000	0.000000	-0.240439	0.000000	0.000000	0.000000	
 95	13.925236	38.640610	16.685530	0.000000	0.000000	0.000000	0.000000	0.000000	6.139050	0.000000	3.337134	0.000000	-0.342993	0.000000	0.000000	0.286647	-0.406246	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.222064	0.000000	0.000000	0.000000	-0.081250	0.000000	0.000000	0.000000	
 96	13.273742	38.352347	15.811080	0.000000	0.000000	0.000000	0.000000	0.000000	5.851923	0.000000	3.162243	0.000000	0.000000	0.641119	0.000000	0.286647	0.000000	0.736962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.236541	0.000000	0.000000	0.000000	0.147394	0.000000	0.000000	
 97	10.644507	38.064097	11.445874	0.000000	0.000000	0.000000	0.000000	0.000000	4.191582	0.000000	2.289194	0.000000	0.000000	2.619346	0.000000	0.286647	0.000000	4.234922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.612122	0.000000	0.000000	0.000000	0.846992	0.000000	0.000000	
 98	7.531821	37.775859	6.987337	0.000000	0.000000	0.000000	0.000000	0.000000	2.544922	0.000000	1.397479	0.000000	0.000000	3.104756	0.000000	0.286647	0.000000	4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.612122	0.000000	0.000000	0.000000	0.872852	0.000000	0.000000	
 99	4.726313	37.487633	2.565539	0.000000	0.000000	0.000000	0.000000	0.000000	0.911830	0.000000	0.513112	0.000000	0.000000	2.799897	0.000000	0.286647	0.000000	4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.612122	0.000000	0.000000	0.000000	0.872852	0.000000	0.000000	
 100	2.088640	37.199419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.634152	0.000000	0.286647	0.000000	2.544399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.904316	0.000000	0.000000	0.000000	0.508884	0.000000	0.000000	
 101	0.000000	36.911217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.087084	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 102	0.000000	36.623027	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 103	0.000000	36.334849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 104	0.000000	36.046683	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 105	0.000000	35.758529	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 106	0.000000	35.470387	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 107	0.000000	35.182257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 108	0.885896	34.894140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.885896	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 109	2.223247	34.606034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.338011	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 110	3.630487	34.317940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.408896	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 111	4.980592	34.029859	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.352810	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 112	6.400430	33.741789	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.423548	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 113	7.805298	33.453732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.409637	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 114	9.333428	33.165686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.533945	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 115	10.799006	32.877653	2.663606	0.000000	0.000000	0.000000	0.000000	0.000000	0.254075	0.000000	0.532726	0.000000	-1.472531	0.000000	0.000000	0.286647	-2.663606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.254075	0.000000	0.000000	0.000000	-0.532726	0.000000	0.000000	0.000000	
 116	12.236558	32.589631	6.438839	0.000000	0.000000	0.000000	0.000000	0.000000	1.834340	0.000000	1.287779	0.000000	-1.445597	0.000000	0.000000	0.286647	-3.797181	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.582359	0.000000	0.000000	0.000000	-0.759443	0.000000	0.000000	0.000000	
 117	13.096638	32.301622	9.513381	0.000000	0.000000	0.000000	0.000000	0.000000	3.132977	0.000000	1.902692	0.000000	-0.869197	0.000000	0.000000	0.286647	-3.127598	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.313751	0.000000	0.000000	0.000000	-0.625525	0.000000	0.000000	0.000000	
 118	13.424796	32.013625	11.945417	0.000000	0.000000	0.000000	0.000000	0.000000	4.173330	0.000000	2.389104	0.000000	-0.337915	0.000000	0.000000	0.286647	-2.510427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.066169	0.000000	0.000000	0.000000	-0.502090	0.000000	0.000000	0.000000	
 119	13.915501	31.725639	14.546524	0.000000	0.000000	0.000000	0.000000	0.000000	5.280974	0.000000	2.909329	0.000000	-0.500707	0.000000	0.000000	0.286647	-2.699537	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.142032	0.000000	0.000000	0.000000	-0.539912	0.000000	0.000000	0.000000	
 120	13.273742	31.437666	15.811080	0.000000	0.000000	0.000000	0.000000	0.000000	5.851923	0.000000	3.162243	0.000000	0.000000	0.631392	0.000000	0.286647	-1.384419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.614464	0.000000	0.000000	0.000000	-0.276886	0.000000	0.000000	0.000000	
 121	10.080586	31.722999	11.316574	0.000000	0.000000	0.000000	0.000000	0.000000	4.191582	0.000000	2.263334	0.000000	0.000000	3.183267	-0.286647	0.000000	0.000000	4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.612122	0.000000	0.000000	0.000000	0.872852	0.000000	0.000000	
 122	6.774372	32.008320	6.859102	0.000000	0.000000	0.000000	0.000000	0.000000	2.544922	0.000000	1.371832	0.000000	0.000000	3.298704	-0.286647	0.000000	0.000000	4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.612122	0.000000	0.000000	0.000000	0.872852	0.000000	0.000000	
 123	4.223875	32.293629	2.438360	0.000000	0.000000	0.000000	0.000000	0.000000	0.911830	0.000000	0.487676	0.000000	0.000000	2.545450	-0.286647	0.000000	0.000000	4.364223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.612122	0.000000	0.000000	0.000000	0.872852	0.000000	0.000000	
 124	1.669359	32.578927	1.812362	0.000000	0.000000	0.000000	0.000000	0.000000	0.561638	0.000000	0.362475	0.000000	0.000000	2.551369	-0.286647	0.000000	0.000000	0.605907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.342678	0.000000	0.000000	0.000000	0.121182	0.000000	0.000000	
 125	0.896735	32.290918	1.034684	0.000000	0.000000	0.000000	0.000000	0.000000	0.310126	0.000000	0.206938	0.000000	0.000000	0.771380	0.000000	0.286647	0.000000	0.762744	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.246884	0.000000	0.000000	0.000000	0.152550	0.000000	0.000000	
 126	0.102525	32.002921	0.112133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022427	0.000000	0.000000	0.793541	0.000000	0.286647	0.000000	0.914025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307571	0.000000	0.000000	0.000000	0.182807	0.000000	0.000000	
 127	0.000000	31.714936	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.102449	0.000000	0.286647	0.000000	0.111209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022242	0.000000	0.000000	
 128	0.000000	31.426963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 129	0.000000	31.139003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 130	0.000000	31.175216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.037515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 131	0.000000	31.460560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.286647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
 132	0.000000	31.745892	0.248810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049762	0.000000	0.000000	0.000000	-0.286647	0.000000	-0.248810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049762	0.000000	0.000000	0.000000	
 133	0.432960	32.031213	1.626026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.325208	0.000000	-0.432960	0.000000	-0.286647	0.000000	-1.379266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.275856	0.000000	0.000000	0.000000	
