Time	DAM_STORAGE	LNG_STO	PHES	BATT_LI	BEV_BATT	PHEV_BATT	NEWSOLAR_STORAGE	DAM_STORAGE_in	DAM_STORAGE_out	LNG_STO_in	LNG_STO_out	PHES_in	PHES_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	NEWSOLAR_STORAGE_in	NEWSOLAR_STORAGE_out	
 110	4553.687456	0.000000	160.899109	0.000000	0.000000	0.000000	0.000000	-1.459622	2.280845	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 111	4552.519052	0.000000	160.899109	0.000000	0.000000	0.000000	0.000000	-1.458214	2.626619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 112	4551.299338	0.000000	160.899109	0.000000	0.000000	0.000000	0.000000	-1.456874	2.676588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 113	4550.087206	0.000000	160.899109	0.000000	0.000000	0.000000	0.000000	-1.455601	2.667732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 114	4549.752810	0.000000	160.899109	0.000000	0.000000	0.000000	0.000000	-1.454260	1.788656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 115	4549.104925	0.000000	160.899109	0.000000	0.000000	0.000000	0.000000	-1.452920	2.100805	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 116	4548.433002	0.000000	160.899109	0.000000	0.000000	0.000000	0.000000	-1.451646	2.123569	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 117	4547.891754	0.000000	160.899109	0.000000	0.000000	0.000000	0.000000	-1.450306	1.991554	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 118	4547.414892	0.000000	160.899109	0.000000	0.000000	0.000000	0.000000	-1.449033	1.925895	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 119	4547.240159	0.000000	160.899109	0.000000	0.000000	0.000000	0.000000	-1.447692	1.622425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 120	4546.779014	0.000000	160.899109	0.000000	0.000000	0.000000	0.000000	-1.446352	1.907497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018705	0.018705	-0.002637	0.002637	0.000000	0.000000	
 121	4546.640253	0.000000	160.635784	0.000000	0.000000	0.000000	0.000000	-1.137056	1.275817	0.000000	0.000000	0.000000	0.263325	0.000000	0.000000	-0.011690	0.011690	-0.001648	0.001648	0.000000	0.000000	
 122	4547.779253	0.000000	158.921509	0.000000	0.000000	0.000000	0.000000	-1.139000	0.000000	0.000000	0.000000	0.000000	1.714275	0.000000	0.000000	-0.004676	0.004676	-0.000659	0.000659	0.000000	0.000000	
 123	4548.920330	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.141077	0.000000	0.000000	0.000000	0.000000	0.990586	0.000000	0.000000	-0.002338	0.002338	-0.000330	0.000330	0.000000	0.000000	
 124	4547.762747	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.143088	2.300671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028057	0.028057	-0.003955	0.003955	0.000000	0.000000	
 125	4545.956201	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.145098	2.951645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 126	4543.351631	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.147042	3.751612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.187045	0.187045	-0.026370	0.026370	0.000000	0.000000	
 127	4539.903750	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.149120	4.597000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.362400	0.362400	-0.051091	0.051091	0.000000	0.000000	
 128	4537.498694	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.151130	3.556186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.315638	0.315638	-0.044499	0.044499	0.000000	0.000000	
 129	4535.360942	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.153141	3.290892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.292258	0.292258	-0.041203	0.041203	0.000000	0.000000	
 130	4533.136282	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.155218	3.379878	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 131	4530.832832	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.157162	3.460612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 132	4528.295671	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.159172	3.696333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 133	4525.214033	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.161183	4.242822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 134	4522.311551	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.163261	4.065742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 135	4519.031623	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.165204	4.445132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 136	4515.619028	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.167215	4.579810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 137	4512.114009	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.169292	4.674312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 138	4509.372063	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.171303	3.913249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 139	4507.386596	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.173247	3.158714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 140	4505.821276	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.175257	2.740577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 141	4504.661647	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.177335	2.336964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 142	4503.513430	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.179345	2.327562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 143	4502.258765	0.000000	157.930923	0.000000	0.000000	0.000000	0.000000	-1.181356	2.436021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 144	4500.729027	0.000000	157.930923	0.000000	0.052506	0.002759	0.000000	-1.183367	2.713104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.071210	0.018705	-0.005396	0.002637	0.000000	0.000000	
 145	4500.590266	0.000000	157.667598	0.000000	0.052495	0.002759	0.000000	-1.137056	1.275817	0.000000	0.000000	0.000000	0.263325	0.000000	0.000000	-0.011690	0.011690	-0.001648	0.001648	0.000000	0.000000	
 146	4501.729266	0.000000	155.953323	0.000000	0.052485	0.002758	0.000000	-1.139000	0.000000	0.000000	0.000000	0.000000	1.714275	0.000000	0.000000	-0.004676	0.004676	-0.000659	0.000659	0.000000	0.000000	
 147	4502.870343	0.000000	154.962737	0.000000	0.052474	0.002758	0.000000	-1.141077	0.000000	0.000000	0.000000	0.000000	0.990586	0.000000	0.000000	-0.002338	0.002338	-0.000330	0.000330	0.000000	0.000000	
 148	4501.712760	0.000000	154.962737	0.000000	0.052464	0.002757	0.000000	-1.143088	2.300671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028057	0.028057	-0.003955	0.003955	0.000000	0.000000	
 149	4499.906214	0.000000	154.962737	0.000000	0.052453	0.002756	0.000000	-1.145098	2.951645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 150	4497.301643	0.000000	154.962737	0.000000	0.052443	0.002756	0.000000	-1.147042	3.751612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.187045	0.187045	-0.026370	0.026370	0.000000	0.000000	
 151	4493.853763	0.000000	154.962737	0.000000	0.052432	0.002755	0.000000	-1.149120	4.597000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.362400	0.362400	-0.051091	0.051091	0.000000	0.000000	
 152	4491.448707	0.000000	154.962737	0.000000	0.052422	0.002755	0.000000	-1.151130	3.556186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.315638	0.315638	-0.044499	0.044499	0.000000	0.000000	
 153	4489.310955	0.000000	154.962737	0.000000	0.052411	0.002754	0.000000	-1.153141	3.290892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.292258	0.292258	-0.041203	0.041203	0.000000	0.000000	
 154	4487.086295	0.000000	154.962737	0.000000	0.052401	0.002754	0.000000	-1.155218	3.379878	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 155	4484.782845	0.000000	154.962737	0.000000	0.052390	0.002753	0.000000	-1.157162	3.460612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 156	4482.245684	0.000000	154.962737	0.000000	0.052380	0.002753	0.000000	-1.159172	3.696333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 157	4479.164045	0.000000	154.962737	0.000000	0.052369	0.002752	0.000000	-1.161183	4.242822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 158	4476.261564	0.000000	154.962737	0.000000	0.052359	0.002751	0.000000	-1.163261	4.065742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 159	4472.981636	0.000000	154.962737	0.000000	0.052348	0.002751	0.000000	-1.165204	4.445132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 160	4469.569041	0.000000	154.962737	0.000000	0.052338	0.002750	0.000000	-1.167215	4.579810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 161	4466.064022	0.000000	154.962737	0.000000	0.052327	0.002750	0.000000	-1.169292	4.674312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 162	4463.322076	0.000000	154.962737	0.000000	0.052317	0.002749	0.000000	-1.171303	3.913249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 163	4461.336609	0.000000	154.962737	0.000000	0.052306	0.002749	0.000000	-1.173247	3.158714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 164	4459.771289	0.000000	154.962737	0.000000	0.052296	0.002748	0.000000	-1.175257	2.740577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 165	4458.611659	0.000000	154.962737	0.000000	0.052286	0.002748	0.000000	-1.177335	2.336964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 166	4457.463443	0.000000	154.962737	0.000000	0.052275	0.002747	0.000000	-1.179345	2.327562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 167	4456.208778	0.000000	154.962737	0.000000	0.052265	0.002747	0.000000	-1.181356	2.436021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 168	4454.679040	0.000000	154.962737	0.000000	0.104760	0.005505	0.000000	-1.183367	2.713104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.071210	0.018705	-0.005396	0.002637	0.000000	0.000000	
 169	4454.540279	0.000000	154.699412	0.000000	0.104739	0.005504	0.000000	-1.137056	1.275817	0.000000	0.000000	0.000000	0.263325	0.000000	0.000000	-0.011690	0.011690	-0.001648	0.001648	0.000000	0.000000	
 170	4455.679279	0.000000	152.985138	0.000000	0.104718	0.005503	0.000000	-1.139000	0.000000	0.000000	0.000000	0.000000	1.714275	0.000000	0.000000	-0.004676	0.004676	-0.000659	0.000659	0.000000	0.000000	
 171	4456.820356	0.000000	151.994552	0.000000	0.104697	0.005502	0.000000	-1.141077	0.000000	0.000000	0.000000	0.000000	0.990586	0.000000	0.000000	-0.002338	0.002338	-0.000330	0.000330	0.000000	0.000000	
 172	4455.662773	0.000000	151.994552	0.000000	0.104676	0.005501	0.000000	-1.143088	2.300671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028057	0.028057	-0.003955	0.003955	0.000000	0.000000	
 173	4453.856226	0.000000	151.994552	0.000000	0.104655	0.005500	0.000000	-1.145098	2.951645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 174	4451.251656	0.000000	151.994552	0.000000	0.104634	0.005499	0.000000	-1.147042	3.751612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.187045	0.187045	-0.026370	0.026370	0.000000	0.000000	
 175	4447.803776	0.000000	151.994552	0.000000	0.104613	0.005497	0.000000	-1.149120	4.597000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.362400	0.362400	-0.051091	0.051091	0.000000	0.000000	
 176	4445.398719	0.000000	151.994552	0.000000	0.104592	0.005496	0.000000	-1.151130	3.556186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.315638	0.315638	-0.044499	0.044499	0.000000	0.000000	
 177	4443.260968	0.000000	151.994552	0.000000	0.104571	0.005495	0.000000	-1.153141	3.290892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.292258	0.292258	-0.041203	0.041203	0.000000	0.000000	
 178	4441.036308	0.000000	151.994552	0.000000	0.104550	0.005494	0.000000	-1.155218	3.379878	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 179	4438.732858	0.000000	151.994552	0.000000	0.104530	0.005493	0.000000	-1.157162	3.460612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 180	4436.195697	0.000000	151.994552	0.000000	0.104509	0.005492	0.000000	-1.159172	3.696333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 181	4433.114058	0.000000	151.994552	0.000000	0.104488	0.005491	0.000000	-1.161183	4.242822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 182	4430.211577	0.000000	151.994552	0.000000	0.104467	0.005490	0.000000	-1.163261	4.065742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 183	4426.931649	0.000000	151.994552	0.000000	0.104446	0.005489	0.000000	-1.165204	4.445132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 184	4423.519054	0.000000	151.994552	0.000000	0.104425	0.005488	0.000000	-1.167215	4.579810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 185	4420.014034	0.000000	151.994552	0.000000	0.104404	0.005487	0.000000	-1.169292	4.674312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 186	4417.272089	0.000000	151.994552	0.000000	0.104383	0.005485	0.000000	-1.171303	3.913249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 187	4415.286621	0.000000	151.994552	0.000000	0.104362	0.005484	0.000000	-1.173247	3.158714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 188	4413.721302	0.000000	151.994552	0.000000	0.104342	0.005483	0.000000	-1.175257	2.740577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 189	4412.561672	0.000000	151.994552	0.000000	0.104321	0.005482	0.000000	-1.177335	2.336964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 190	4411.413456	0.000000	151.994552	0.000000	0.104300	0.005481	0.000000	-1.179345	2.327562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 191	4410.158790	0.000000	151.994552	0.000000	0.104279	0.005480	0.000000	-1.181356	2.436021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 192	4408.629053	0.000000	151.994552	0.000000	0.156764	0.008238	0.000000	-1.183367	2.713104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.071210	0.018705	-0.005396	0.002637	0.000000	0.000000	
 193	4407.903062	0.000000	151.994552	0.000000	0.145042	0.006588	0.000000	-0.774412	1.500403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011690	0.000000	0.001648	0.000000	0.000000	
 194	4406.691550	0.000000	151.994552	0.000000	0.140337	0.005928	0.000000	-0.769989	1.981502	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004676	0.000000	0.000659	0.000000	0.000000	
 195	4405.960182	0.000000	151.994552	0.000000	0.137971	0.005597	0.000000	-0.765499	1.496866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002338	0.000000	0.000330	0.000000	0.000000	
 196	4404.850960	0.000000	151.994552	0.000000	0.109886	0.001640	0.000000	-0.761009	1.870230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028057	0.000000	0.003955	0.000000	0.000000	
 197	4403.163856	0.000000	151.994552	0.000000	0.035046	0.000000	0.000000	-0.756585	2.443690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074818	-0.008908	0.010548	0.000000	0.000000	
 198	4401.297922	0.000000	151.994552	0.000000	0.000000	0.000000	0.000000	-0.752095	2.618029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.152006	0.187045	-0.026370	0.026370	0.000000	0.000000	
 199	4397.815195	0.000000	151.994552	0.000000	0.000000	0.000000	0.000000	-0.747605	4.230331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.362400	0.362400	-0.051091	0.051091	0.000000	0.000000	
 200	4394.361353	0.000000	151.994552	0.000000	0.000000	0.000000	0.000000	-0.743181	4.197023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.315638	0.315638	-0.044499	0.044499	0.000000	0.000000	
 201	4392.670373	0.000000	149.974847	0.000000	0.000000	0.000000	0.000000	-0.738691	2.429670	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.292258	0.292258	-0.041203	0.041203	0.000000	0.000000	
 202	4389.050458	0.000000	149.974847	0.000000	0.000000	0.000000	0.000000	-0.734201	4.354116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 203	4385.285852	0.000000	149.974847	0.000000	0.000000	0.000000	0.000000	-0.729777	4.494382	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 204	4381.382068	0.000000	149.974847	0.000000	0.000000	0.000000	0.000000	-0.725287	4.629071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.411500	0.411500	-0.058014	0.058014	0.000000	0.000000	
 205	4377.738899	0.000000	149.974847	0.000000	0.000000	0.000000	0.000000	-0.720797	4.363966	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.374090	0.374090	-0.052740	0.052740	0.000000	0.000000	
 206	4374.066393	0.000000	149.974847	0.000000	0.000000	0.000000	0.000000	-0.716373	4.388880	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.378766	0.378766	-0.053399	0.053399	0.000000	0.000000	
 207	4369.860084	0.000000	149.974847	0.000000	0.000000	0.000000	0.000000	-0.711883	4.918192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.425528	0.425528	-0.059991	0.059991	0.000000	0.000000	
 208	4365.489347	0.000000	149.974847	0.000000	0.000000	0.000000	0.000000	-0.707460	5.078197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 209	4360.932162	0.000000	149.974847	0.000000	0.000000	0.000000	0.000000	-0.702969	5.260154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.444233	0.444233	-0.062628	0.062628	0.000000	0.000000	
 210	4359.164470	0.000000	147.955143	0.000000	0.000000	0.000000	0.000000	-0.698479	2.466171	0.000000	0.000000	0.000000	2.019704	0.000000	0.000000	-0.327330	0.327330	-0.046147	0.046147	0.000000	0.000000	
 211	4356.324292	0.000000	147.955143	0.000000	0.000000	0.000000	0.000000	-0.694056	3.534234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233807	0.233807	-0.032962	0.032962	0.000000	0.000000	
 212	4354.112297	0.000000	147.955143	0.000000	0.000000	0.000000	0.000000	-0.689566	2.901561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.175355	0.175355	-0.024722	0.024722	0.000000	0.000000	
 213	4351.922130	0.000000	147.955143	0.000000	0.000000	0.000000	0.000000	-0.685075	2.875243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116903	0.116903	-0.016481	0.016481	0.000000	0.000000	
 214	4349.694070	0.000000	147.955143	0.000000	0.000000	0.000000	0.000000	-0.680652	2.908711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
 215	4347.936278	0.000000	147.955143	0.000000	0.000000	0.000000	0.000000	-0.676162	2.433954	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046761	0.046761	-0.006592	0.006592	0.000000	0.000000	
 216	4345.319584	0.000000	147.955143	0.000000	0.231846	0.012184	0.000000	-0.671671	3.288365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.250551	0.018705	-0.014821	0.002637	0.000000	0.000000	
 217	4345.180823	0.000000	147.691818	0.000000	0.231800	0.012181	0.000000	-1.137056	1.275817	0.000000	0.000000	0.000000	0.263325	0.000000	0.000000	-0.011690	0.011690	-0.001648	0.001648	0.000000	0.000000	
 218	4346.319823	0.000000	145.977543	0.000000	0.231753	0.012179	0.000000	-1.139000	0.000000	0.000000	0.000000	0.000000	1.714275	0.000000	0.000000	-0.004676	0.004676	-0.000659	0.000659	0.000000	0.000000	
 219	4347.460900	0.000000	144.986957	0.000000	0.231707	0.012176	0.000000	-1.141077	0.000000	0.000000	0.000000	0.000000	0.990586	0.000000	0.000000	-0.002338	0.002338	-0.000330	0.000330	0.000000	0.000000	
 220	4346.303317	0.000000	144.986957	0.000000	0.231661	0.012174	0.000000	-1.143088	2.300671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028057	0.028057	-0.003955	0.003955	0.000000	0.000000	
 221	4344.496771	0.000000	144.986957	0.000000	0.231614	0.012171	0.000000	-1.145098	2.951645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074818	0.074818	-0.010548	0.010548	0.000000	0.000000	
