AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,PL,PT,SE,SI,SK,UK,EU
0.465804345,0.528409533,0.347906051,0.546995096,0.16516813,0.402221972,0.443626391,0.484734071,0.558403346,0.548189277,0.396563897,0.50269704,0.520853331,0.471301212,0.393747093,0.457970386,0.505391705,0.513900119,0.417545463,0.527205981,0.516685422,0.406062418,0.343617966,0.500259136,0.490556462,0.415530658,0.526432079,0.534881293
0.425354182,0.473495216,0.321591245,0.495907186,0.156880018,0.368563156,0.404359663,0.446051211,0.499427533,0.505541574,0.356817297,0.460518118,0.469922058,0.432322266,0.361458831,0.411620176,0.453536445,0.471652977,0.383089854,0.470734328,0.471895211,0.373389422,0.33486766,0.462029804,0.457797911,0.381900205,0.477501542,0.48692428
0.394693158,0.434703482,0.300813934,0.458373602,0.150287203,0.342572074,0.374718659,0.415310742,0.457904904,0.472452966,0.326070297,0.427701988,0.43344155,0.402218395,0.336375289,0.378580707,0.416732628,0.439253676,0.356120858,0.43104452,0.437717812,0.347921684,0.328003949,0.431049966,0.429939879,0.355580114,0.441935057,0.451103713
0.373769237,0.404473674,0.286589417,0.430846339,0.144005796,0.324446802,0.354438178,0.393039717,0.425762906,0.445720479,0.303200066,0.404337572,0.404344504,0.381393541,0.318868431,0.3527926,0.388058158,0.417355458,0.33685357,0.400595416,0.414014841,0.33024188,0.318423018,0.408235215,0.409141777,0.33703783,0.413214303,0.424346011
0.36421719,0.383219656,0.280397181,0.414681796,0.137298688,0.31588053,0.345057729,0.381832993,0.403305505,0.421484909,0.284389638,0.39279071,0.383492382,0.371770445,0.310640891,0.334863797,0.368048788,0.407790978,0.327319715,0.379602647,0.402806162,0.322089366,0.305869494,0.396543576,0.398661547,0.328187415,0.392633031,0.407637954
0.364227582,0.373075972,0.280124541,0.409862763,0.131732681,0.315347282,0.345046237,0.380090111,0.392676848,0.403103036,0.270920835,0.391544495,0.37332253,0.371328302,0.310069589,0.326573655,0.358685839,0.407918564,0.326181918,0.369903491,0.402354994,0.321585929,0.294798848,0.394235688,0.395943658,0.327354517,0.382743202,0.401263009
0.367353683,0.372200063,0.280520895,0.411390692,0.128766905,0.317377932,0.348386814,0.381523473,0.391952702,0.394070059,0.264600537,0.394091891,0.371881608,0.373496459,0.311728719,0.326026146,0.358014612,0.410207615,0.328006018,0.369585521,0.405746475,0.322996714,0.288826548,0.394841676,0.394176471,0.328867997,0.38123029,0.401159146
0.367894268,0.37416248,0.279084223,0.412472108,0.127186776,0.317045536,0.349219642,0.379804809,0.394336276,0.391032857,0.263530789,0.393469001,0.372789817,0.37298541,0.311090234,0.327414204,0.359733687,0.409807908,0.327185497,0.372133353,0.40610652,0.322101052,0.284720038,0.392097716,0.389201707,0.327895923,0.381410433,0.401137441
0.369271741,0.373294083,0.279157915,0.41267088,0.124738717,0.317502632,0.350643716,0.378993014,0.393776387,0.386928476,0.262954058,0.393520475,0.370785532,0.373609504,0.311374117,0.326454209,0.35882146,0.411013525,0.327030882,0.372011884,0.407189552,0.322362729,0.277294629,0.390484507,0.386356337,0.327901562,0.378690067,0.400381352
0.377480915,0.373453034,0.285617327,0.417712428,0.121229084,0.323651257,0.358226212,0.38431644,0.394236536,0.379827874,0.260456797,0.399829627,0.370050142,0.381357564,0.317445388,0.32666916,0.359067413,0.420940219,0.332179145,0.372886449,0.415241834,0.328980604,0.267525971,0.395223225,0.3911365,0.333883959,0.377629382,0.403591218
0.402283334,0.380322698,0.304712569,0.436528379,0.118990319,0.343432879,0.381435857,0.40453454,0.401797263,0.375835612,0.259446022,0.422167083,0.376048508,0.405480436,0.336902233,0.333309768,0.36612699,0.449812316,0.350573372,0.380722239,0.440920997,0.349665186,0.2612911,0.414777899,0.410544353,0.353680726,0.383985797,0.418885504
0.451078771,0.402971459,0.340726896,0.478034301,0.119659788,0.383175208,0.427616757,0.447394011,0.426228633,0.380670776,0.264059136,0.468913011,0.397101808,0.453080452,0.375726825,0.354159647,0.388653814,0.504820904,0.389036504,0.404983662,0.492756733,0.390288739,0.26226445,0.456892764,0.45075289,0.393610624,0.40583586,0.454460051
0.522858398,0.448722463,0.391119375,0.545063703,0.124226262,0.441932334,0.496232274,0.511992323,0.475333975,0.399767112,0.279452209,0.539609474,0.440154125,0.522594369,0.43269333,0.395170468,0.433402325,0.583435238,0.446986344,0.452955831,0.570110298,0.449151541,0.271385218,0.520297069,0.508471868,0.452402524,0.449708568,0.513152782
0.607259449,0.516295807,0.44833618,0.630275538,0.133740001,0.511632375,0.577511834,0.590432319,0.547863622,0.437585675,0.309582837,0.625218763,0.503493457,0.604194374,0.499933301,0.454617644,0.498768755,0.673815738,0.517055568,0.523348467,0.66231488,0.517933005,0.289896702,0.597621107,0.576909372,0.522133352,0.513109993,0.589383218
0.687038749,0.596569889,0.50056708,0.718507388,0.146013786,0.577812393,0.654843869,0.665966927,0.63388055,0.488831992,0.352024044,0.707736289,0.578932132,0.681020062,0.56346948,0.524131421,0.575682126,0.757541194,0.584460235,0.606177301,0.750344002,0.58236751,0.311537617,0.672111329,0.640952426,0.588207,0.587687,0.669698249
0.76064632,0.649952356,0.603393332,0.746924679,0.335728458,0.642471164,0.816167478,0.597253248,0.509041845,0.55171531,0.400694482,0.743942026,0.721106386,0.604968617,0.650419894,0.606688226,0.483315005,0.618686781,0.803417104,0.508230803,0.641957253,0.571781633,0.415961799,0.759268686,0.673380954,0.63207502,0.697683776,0.737626223
0.798503996,0.707678138,0.629222695,0.795743682,0.371871584,0.674630878,0.857797828,0.62755984,0.553696976,0.604828518,0.445742779,0.782769359,0.784496683,0.634142698,0.682433623,0.658806314,0.524638076,0.646972857,0.845446003,0.552771313,0.674663415,0.598876938,0.445246262,0.798146509,0.703955165,0.663246655,0.756454563,0.787250302
0.818232175,0.742831624,0.643186602,0.823521537,0.400813991,0.691509474,0.879375628,0.643717586,0.580855055,0.647148901,0.48087326,0.803117288,0.823211527,0.64958488,0.699307482,0.690268664,0.549670482,0.662031019,0.867428384,0.579723887,0.691738128,0.613296841,0.469628108,0.81888606,0.720938352,0.679745312,0.79213682,0.816869622
0.826101439,0.761389805,0.647265088,0.836830646,0.418430952,0.698826672,0.888358994,0.651954248,0.595250531,0.672616122,0.502000114,0.813072554,0.843806031,0.655883495,0.706454425,0.706961322,0.563032663,0.667209913,0.878123061,0.593937057,0.699261791,0.619067173,0.484246348,0.829780355,0.729224419,0.687023165,0.811356969,0.83185272
0.812334208,0.76961225,0.63350681,0.832857268,0.428291585,0.688827696,0.874322131,0.646135558,0.601560367,0.687467905,0.51361796,0.804305449,0.853293813,0.645663418,0.696014589,0.713658061,0.568663943,0.654500584,0.868438324,0.599776917,0.689440026,0.609252096,0.493938079,0.823263868,0.722456369,0.677709981,0.819747772,0.830255696
0.766030713,0.759204869,0.595341622,0.801399426,0.43286493,0.651627758,0.825048238,0.615620362,0.593326445,0.693816539,0.518250304,0.763906087,0.842900766,0.610189173,0.658230205,0.70231371,0.56042408,0.61620499,0.824494177,0.590459479,0.652198697,0.575765126,0.498431961,0.785382788,0.689551668,0.641982069,0.808850706,0.802892689
0.692508614,0.719105342,0.538664658,0.74026311,0.428286523,0.591484963,0.74583756,0.563860201,0.562009455,0.685720081,0.510532062,0.695981604,0.799976613,0.553917401,0.597623456,0.663568136,0.53055457,0.557631257,0.750726934,0.557925194,0.591587607,0.52299098,0.494848313,0.72031051,0.635591187,0.584122696,0.767190689,0.747331931
0.607940716,0.654026641,0.521976989,0.661057048,0.408310731,0.5216967,0.653811313,0.502444111,0.511417421,0.654052213,0.483837877,0.615217199,0.729704836,0.489619623,0.527762788,0.602398163,0.482939415,0.492431122,0.663029367,0.506149007,0.520815403,0.463069113,0.476563956,0.642576418,0.57394773,0.517138642,0.700396096,0.674772819
0.532052414,0.578505643,0.463111643,0.58212073,0.37621045,0.459094515,0.570719577,0.447388089,0.452969586,0.605143661,0.442338042,0.542089192,0.647974694,0.432506893,0.46537621,0.532782534,0.42854277,0.435220251,0.583558331,0.446775074,0.457020065,0.410105898,0.449185001,0.572765754,0.520702699,0.457354756,0.624094286,0.599036696
0.473137267,0.510959216,0.418239562,0.516854226,0.340104201,0.410164263,0.505966033,0.403634318,0.400884746,0.552464597,0.396245431,0.484230997,0.575112382,0.388127595,0.416728702,0.471102452,0.380433217,0.39135816,0.520720778,0.393862319,0.407070954,0.369031199,0.422273503,0.517078628,0.478645211,0.410567742,0.556945988,0.534992142
0.432030263,0.45807011,0.385740073,0.468705453,0.309222386,0.375788045,0.461083486,0.372395241,0.360149988,0.509267522,0.356540052,0.443741144,0.517855963,0.356610308,0.382370033,0.42324836,0.34295875,0.359949559,0.476829417,0.352711857,0.372201971,0.339673041,0.403432216,0.477299921,0.446969581,0.377386019,0.504492199,0.487036233
0.400875905,0.4206738,0.360358142,0.433308402,0.284985759,0.349258687,0.427230212,0.347265377,0.331208865,0.475754342,0.325824286,0.412198767,0.477026145,0.332096217,0.355734257,0.389167887,0.316097158,0.335636047,0.442752996,0.323624062,0.345475215,0.316687007,0.388793451,0.445150373,0.419925926,0.351402895,0.466492939,0.451176334
0.379618638,0.391491415,0.343112689,0.407278799,0.266537806,0.330765121,0.404081523,0.328921735,0.308505901,0.448727048,0.302976127,0.389720586,0.444660291,0.315055625,0.337169815,0.362599743,0.294874812,0.319093063,0.418536339,0.30111795,0.326882265,0.300681308,0.373803961,0.421513383,0.399688529,0.333090858,0.435947377,0.424419967
0.36991669,0.370955126,0.335661126,0.391915608,0.250698011,0.322028199,0.393379955,0.319642415,0.292503831,0.424271303,0.284182143,0.37860547,0.421557799,0.307147556,0.328455845,0.344144247,0.279926434,0.311820268,0.406599543,0.285509562,0.31806754,0.293281449,0.357209711,0.409412606,0.389475967,0.324348003,0.414122559,0.407721579
0.369931539,0.361147466,0.33554066,0.387254544,0.238888834,0.321496066,0.393388168,0.31799015,0.284876303,0.405741407,0.270724083,0.377375682,0.410323385,0.306653703,0.327892765,0.335616951,0.272877872,0.311736104,0.405373741,0.278261438,0.317621787,0.292748413,0.343438521,0.407081438,0.386762452,0.323513845,0.403658914,0.401337364
0.373117225,0.360271557,0.336458878,0.388612,0.233018579,0.323593861,0.397247896,0.31869016,0.284134731,0.396642307,0.264408986,0.379757541,0.408870932,0.308141021,0.329742813,0.335078014,0.272154471,0.313089355,0.408116162,0.27787892,0.320080562,0.293859336,0.33628123,0.407842215,0.384892046,0.32498573,0.402153349,0.40119694
0.373677515,0.362102747,0.335205029,0.389568045,0.231452985,0.323282657,0.398250823,0.31674295,0.285344961,0.39360865,0.263339002,0.379083263,0.410191875,0.307405898,0.32916713,0.336560362,0.272960928,0.312368607,0.407586443,0.279456738,0.320139497,0.292864138,0.33225244,0.405146054,0.379884917,0.32400021,0.402559117,0.401147131
0.375084546,0.36119209,0.335640748,0.38965648,0.230141284,0.323769198,0.399912367,0.315705817,0.284403638,0.389530683,0.262760341,0.379079978,0.40831977,0.307693881,0.329539392,0.335631797,0.271748462,0.312979957,0.407737935,0.279014322,0.320832316,0.292971724,0.325305064,0.403575938,0.377000184,0.323987782,0.399912017,0.400409884
0.383428842,0.361295436,0.343671073,0.39427279,0.227000662,0.330052113,0.408586663,0.319917386,0.284352626,0.382439122,0.260262419,0.385125029,0.407748185,0.313917378,0.336013509,0.335896275,0.271560504,0.320314418,0.414376557,0.279419121,0.327070057,0.298893627,0.315697576,0.408532847,0.381593154,0.329886568,0.398953985,0.403659161
0.408630995,0.367907607,0.367086803,0.411789603,0.225255526,0.350248651,0.435102316,0.336365279,0.289547303,0.378461396,0.259250774,0.406584674,0.414514704,0.333509649,0.356690081,0.342753084,0.276640929,0.341908451,0.437691456,0.285115861,0.347116563,0.317532661,0.309736472,0.428846605,0.400406188,0.349426198,0.405780549,0.419016189
0.458213233,0.389760621,0.411204069,0.450605935,0.228210972,0.390820143,0.487856634,0.371291797,0.306717877,0.383360024,0.263858686,0.451501689,0.437988538,0.372200145,0.397939739,0.364242994,0.293227625,0.383091792,0.48639387,0.302994202,0.387604446,0.354155851,0.311926698,0.472581182,0.439402344,0.388839721,0.429056867,0.454639552
0.531155937,0.433910208,0.473199082,0.513449238,0.239795528,0.450818447,0.566265529,0.423648463,0.341282266,0.402642675,0.279237802,0.519392442,0.485952885,0.428535935,0.45851838,0.406507208,0.326229493,0.441723044,0.56003744,0.338375921,0.447906448,0.407124318,0.324536176,0.538503718,0.495285255,0.446857688,0.475770379,0.513334652
0.616926032,0.499081255,0.5436883,0.593476477,0.263366258,0.521995901,0.659155038,0.487142352,0.392048889,0.440821283,0.309342056,0.601592842,0.556708124,0.494610211,0.530037786,0.467803999,0.374152987,0.509051788,0.649159918,0.390107006,0.519750696,0.468985722,0.349765265,0.618921801,0.561515806,0.515666688,0.543407803,0.589508582
0.698003062,0.576489382,0.608212161,0.676494927,0.29668409,0.589587078,0.74754926,0.548115371,0.452165108,0.492596585,0.351743545,0.680801307,0.641037714,0.556715973,0.59765152,0.539489309,0.430450733,0.571281172,0.735047715,0.450921379,0.588271126,0.526874705,0.38120471,0.696437962,0.623433257,0.580857162,0.623009863,0.669729809
0.729186003,0.769221509,0.344564986,0.723206799,0.343297845,0.585296659,0.829623258,0.669782928,0.536491524,0.335005508,0.507124548,0.886405827,0.742557041,0.638619812,0.573314476,0.57271324,0.440212905,0.650469821,0.847343475,0.535902182,0.742135717,0.615243201,0.572646123,0.831547573,0.63692992,0.618786164,0.663212795,0.741951143
0.77200513,0.838125389,0.358550039,0.775145781,0.388578967,0.614490617,0.871944532,0.704083462,0.583706327,0.36886491,0.577311069,0.943312625,0.807978368,0.654845888,0.601369402,0.621745463,0.485162673,0.680279134,0.891760009,0.582977994,0.78008104,0.630700165,0.622615738,0.884381386,0.665566596,0.63483894,0.718788811,0.793491344
0.791798634,0.880084044,0.366325005,0.803511645,0.42588413,0.629838932,0.89387959,0.722291306,0.612421121,0.396407836,0.634051686,0.969087066,0.847933195,0.660916843,0.616198431,0.651343914,0.513071726,0.696127944,0.914970644,0.611467169,0.799857545,0.636345154,0.662771138,0.908596563,0.681552586,0.641385809,0.752533116,0.824268307
0.799169905,0.902152169,0.368694451,0.816402928,0.44908036,0.63650498,0.903010868,0.73153758,0.627620125,0.412735195,0.668731076,0.980849906,0.869166895,0.65062702,0.622498805,0.667073667,0.526060606,0.701571525,0.926250752,0.626472845,0.80855513,0.626259379,0.686853112,0.920395887,0.689388165,0.632576117,0.770752167,0.838529373
0.786023125,0.911890999,0.361456279,0.812388575,0.460205081,0.627464994,0.888740045,0.724821947,0.634272671,0.42159358,0.685083857,0.969481536,0.878939047,0.617789575,0.61340841,0.673394198,0.531078709,0.688155223,0.915980585,0.632630067,0.797112946,0.59453561,0.701454446,0.911962733,0.683167698,0.601992266,0.778725313,0.834823998
0.744792497,0.899349421,0.340794817,0.783204019,0.464827058,0.593711535,0.838646586,0.690215377,0.625535333,0.425067874,0.690855328,0.924508948,0.868181931,0.564930458,0.580320009,0.662754643,0.523358284,0.647795064,0.869522533,0.622762178,0.753884027,0.543754804,0.707713982,0.872608037,0.652403471,0.551756659,0.768481257,0.806132585
0.678605805,0.851434601,0.332814869,0.72633651,0.459385741,0.53914958,0.758118892,0.631504209,0.592409921,0.421203077,0.679932276,0.848014186,0.823868828,0.502001852,0.527261819,0.62631299,0.497711993,0.586048491,0.791527185,0.588368551,0.683518263,0.483527902,0.700126475,0.804122879,0.601975165,0.491197448,0.729109408,0.751393045
0.600151243,0.773644479,0.302521917,0.651385395,0.438806743,0.475885757,0.664560616,0.561704891,0.538888399,0.404773049,0.64584151,0.753801036,0.751317092,0.442895703,0.466180398,0.568794624,0.456177035,0.517279339,0.698765459,0.533626742,0.601295319,0.427172523,0.669532861,0.718745472,0.544512061,0.433849707,0.665999495,0.678259569
0.526622018,0.683220547,0.271666533,0.574789329,0.404997393,0.419199245,0.580081903,0.498942458,0.47701734,0.378566952,0.591742418,0.662947927,0.666897818,0.397032357,0.411737687,0.503379199,0.406562875,0.456888798,0.614654987,0.470819212,0.527097304,0.383520184,0.622994771,0.636115729,0.495079995,0.389027109,0.593988761,0.603209041
0.469636646,0.60214317,0.248149372,0.511012685,0.364317916,0.374889058,0.514247896,0.449085305,0.421826816,0.347790982,0.527983508,0.591215418,0.591586401,0.365272854,0.36927765,0.445483111,0.359976067,0.410588162,0.548153714,0.414809945,0.469008358,0.353223023,0.574298325,0.570359532,0.456015846,0.358076001,0.530724978,0.539168869
0.430281275,0.538671877,0.23060601,0.464204521,0.326305057,0.343698769,0.46861947,0.41367386,0.378665984,0.320544902,0.468839522,0.542151121,0.532409852,0.340664825,0.33919362,0.400562494,0.323722003,0.377480437,0.501754189,0.371251483,0.428533137,0.329682395,0.535954138,0.525298614,0.426396716,0.334158957,0.481298351,0.490452345
0.400018064,0.493985011,0.216360511,0.429716028,0.296493633,0.319560084,0.434206881,0.385399683,0.348051974,0.299191992,0.423125996,0.50467217,0.490259503,0.321271147,0.315762339,0.368512597,0.298566394,0.351896423,0.465785643,0.34049799,0.397596411,0.311173444,0.506286642,0.490745951,0.40090134,0.314988536,0.445389857,0.454119852
0.376707874,0.459327352,0.206420302,0.403097397,0.275625395,0.302701421,0.410676805,0.364854782,0.324094344,0.283523453,0.391191677,0.474096994,0.456900645,0.310283516,0.299381347,0.343467384,0.279013765,0.334513268,0.440256552,0.31674395,0.376116244,0.300665426,0.480843724,0.46191369,0.381730243,0.304029651,0.416412672,0.427224299
0.363931767,0.435041591,0.202014577,0.386129041,0.259196274,0.294724508,0.399799415,0.354495683,0.307234533,0.270445666,0.366171954,0.456657981,0.433115124,0.305030566,0.291671295,0.326037652,0.263447507,0.326881863,0.427678844,0.300291059,0.3659489,0.295613591,0.4564383,0.445109967,0.372025027,0.298665428,0.395656291,0.410007908
0.358553825,0.4234799,0.201525486,0.378457435,0.245731323,0.294187691,0.399810597,0.352792496,0.299208145,0.259304657,0.346477141,0.448174009,0.421557593,0.302223375,0.291092457,0.317974188,0.254522964,0.326830145,0.426430084,0.292657439,0.365499701,0.292786251,0.437448617,0.436483776,0.369321134,0.295924693,0.385685444,0.402133394
