,PHOT,WTOF,WTON,BEVS,HROR
11/10/2016 6:00,0,0,0.317368,0.39687135,0.417361588
11/10/2016 7:00,0.002,0,0.328801,0.31137005,0.417096088
11/10/2016 8:00,0.014,0,0.296348,0.29720084,0.416830588
11/10/2016 9:00,0.03,0,0.263101,0.257429853,0.416565088
11/10/2016 10:00,0.048,0,0.247681,0.265900055,0.416299588
11/10/2016 11:00,0.065,0,0.265887,0.294005087,0.416034088
11/10/2016 12:00,0.077,0,0.264853,0.297381875,0.415768588
11/10/2016 13:00,0.072,0,0.224744,0.310773463,0.415503088
11/10/2016 14:00,0.04,0,0.198288,0.303230505,0.415237588
11/10/2016 15:00,0.007,0,0.23168,0.326991993,0.414972088
11/10/2016 16:00,0,0,0.251135,0.365920412,0.414706588
11/10/2016 17:00,0,0,0.231715,0.48143547,0.414441088
11/10/2016 18:00,0,0,0.212479,0.577719255,0.414175588
11/10/2016 19:00,0,0,0.238779,0.642126037,0.413910088
11/10/2016 20:00,0,0,0.279192,0.677482678,0.413644588
11/10/2016 21:00,0,0,0.332619,0.688394589,0.413379088
11/10/2016 22:00,0,0,0.367333,0.75423929,0.413113588
11/10/2016 23:00,0,0,0.387268,0.759152571,0.412848088
11/11/2016 0:00,0,0,0.365423,0.752043859,0.412582588
11/11/2016 1:00,0,0,0.349978,0.738192537,0.412766564
11/11/2016 2:00,0,0,0.325194,0.714844223,0.412950539
11/11/2016 3:00,0,0,0.296036,0.674613931,0.413134514
11/11/2016 4:00,0,0,0.309026,0.621340581,0.41331849
11/11/2016 5:00,0,0,0.307275,0.555298762,0.413502465
11/11/2016 6:00,0,0,0.301891,0.45634522,0.41368644
11/11/2016 7:00,0.003,0,0.308058,0.39111939,0.413870416
11/11/2016 8:00,0.031,0,0.307008,0.441741029,0.414054391
11/11/2016 9:00,0.101,0,0.329229,0.440768911,0.414238366
11/11/2016 10:00,0.184,0,0.317515,0.425172998,0.414422342
11/11/2016 11:00,0.172,0,0.299026,0.430430801,0.414606317
11/11/2016 12:00,0.137,0,0.286006,0.43019621,0.414790293
11/11/2016 13:00,0.106,0,0.269928,0.385236145,0.414974268
11/11/2016 14:00,0.07,0,0.242466,0.392358283,0.415158243
11/11/2016 15:00,0.023,0,0.190124,0.383915412,0.415342219
11/11/2016 16:00,0,0,0.187696,0.366964273,0.415526194
11/11/2016 17:00,0,0,0.172706,0.380369177,0.415710169
11/11/2016 18:00,0,0,0.140201,0.467353377,0.415894145
11/11/2016 19:00,0,0,0.105443,0.55391955,0.41607812
11/11/2016 20:00,0,0,0.076004,0.588840104,0.416262095
11/11/2016 21:00,0,0,0.059084,0.645005392,0.416446071
11/11/2016 22:00,0,0,0.055311,0.690129726,0.416630046
11/11/2016 23:00,0,0,0.060604,0.693888247,0.416814021
11/12/2016 0:00,0,0,0.070813,0.709145506,0.416997997
11/12/2016 1:00,0,0,0.080833,0.708199918,0.417819637
11/12/2016 2:00,0,0,0.099189,0.701421997,0.418641277
11/12/2016 3:00,0,0,0.110471,0.661628467,0.419462918
11/12/2016 4:00,0,0,0.112442,0.608770867,0.420284558
11/12/2016 5:00,0,0,0.117936,0.545089294,0.421106198
11/12/2016 6:00,0,0,0.127506,0.473686829,0.421927838
11/12/2016 7:00,0.009,0,0.126722,0.439376081,0.422749479
11/12/2016 8:00,0.067,0,0.095527,0.421902124,0.423571119
11/12/2016 9:00,0.194,0,0.104019,0.399449938,0.424392759
11/12/2016 10:00,0.347,0,0.128315,0.406866168,0.4252144
11/12/2016 11:00,0.42,0,0.125773,0.406728342,0.42603604
11/12/2016 12:00,0.439,0,0.112587,0.382392719,0.42685768
11/12/2016 13:00,0.407,0,0.100537,0.392007805,0.42767932
11/12/2016 14:00,0.324,0,0.093444,0.385319558,0.428500961
11/12/2016 15:00,0.132,0,0.10588,0.34677373,0.429322601
11/12/2016 16:00,0,0,0.177491,0.335485462,0.430144241
11/12/2016 17:00,0,0,0.244657,0.421996802,0.430965882
11/12/2016 18:00,0,0,0.269507,0.500985728,0.431787522
11/12/2016 19:00,0,0,0.260093,0.579415033,0.432609162
11/12/2016 20:00,0,0,0.231198,0.612002426,0.433430802
11/12/2016 21:00,0,0,0.198311,0.639824514,0.434252443
11/12/2016 22:00,0,0,0.171745,0.688081044,0.435074083
11/12/2016 23:00,0,0,0.146171,0.734816603,0.435895723
11/13/2016 0:00,0,0,0.128101,0.758639839,0.436717364
11/13/2016 1:00,0,0,0.124235,0.760975971,0.437329016
11/13/2016 2:00,0,0,0.133576,0.762304781,0.437940669
11/13/2016 3:00,0,0,0.136541,0.754077079,0.438552322
11/13/2016 4:00,0,0,0.130401,0.726522611,0.439163974
11/13/2016 5:00,0,0,0.120891,0.685302185,0.439775627
11/13/2016 6:00,0,0,0.107157,0.63417071,0.440387279
11/13/2016 7:00,0.008,0,0.096924,0.555457392,0.440998932
11/13/2016 8:00,0.065,0,0.062897,0.448592419,0.441610585
11/13/2016 9:00,0.142,0,0.051325,0.425804803,0.442222237
11/13/2016 10:00,0.206,0,0.053182,0.415918387,0.44283389
11/13/2016 11:00,0.202,0,0.049103,0.42118544,0.443445543
11/13/2016 12:00,0.138,0,0.036458,0.438184761,0.444057195
11/13/2016 13:00,0.07,0,0.024264,0.462356934,0.444668848
11/13/2016 14:00,0.034,0,0.021656,0.451627941,0.4452805
11/13/2016 15:00,0.008,0,0.036388,0.477703661,0.445892153
11/13/2016 16:00,0,0,0.069472,0.503706064,0.446503806
11/13/2016 17:00,0,0,0.111592,0.532694265,0.447115458
11/13/2016 18:00,0,0,0.151289,0.551092679,0.447727111
11/13/2016 19:00,0,0,0.189622,0.541353322,0.448338764
11/13/2016 20:00,0,0,0.199325,0.528417558,0.448950416
11/13/2016 21:00,0,0,0.206598,0.519319292,0.449562069
11/13/2016 22:00,0,0,0.211661,0.564773892,0.450173722
11/13/2016 23:00,0,0,0.200822,0.600105667,0.450785374
11/14/2016 0:00,0,0,0.187142,0.624798055,0.451397027
11/14/2016 1:00,0,0,0.175865,0.637910321,0.451450795
11/14/2016 2:00,0,0,0.162669,0.643335696,0.451504564
11/14/2016 3:00,0,0,0.151641,0.635180878,0.451558332
11/14/2016 4:00,0,0,0.138,0.621596072,0.451612101
11/14/2016 5:00,0,0,0.144696,0.608227233,0.451665869
11/14/2016 6:00,0,0,0.155117,0.571718217,0.451719638
11/14/2016 7:00,0.026,0,0.13533,0.52789827,0.451773406
11/14/2016 8:00,0.148,0,0.071904,0.471123139,0.451827175
11/14/2016 9:00,0.279,0,0.07054,0.459336174,0.451880943
11/14/2016 10:00,0.382,0,0.044157,0.433711408,0.451934711
11/14/2016 11:00,0.374,0,0.025533,0.417229803,0.45198848
11/14/2016 12:00,0.276,0,0.017304,0.41672588,0.452042248
11/14/2016 13:00,0.188,0,0.014864,0.426874583,0.452096017
11/14/2016 14:00,0.081,0,0.021799,0.423796881,0.452149785
11/14/2016 15:00,0.014,0,0.042665,0.435101066,0.452203554
11/14/2016 16:00,0,0,0.065544,0.481775651,0.452257322
11/14/2016 17:00,0,0,0.089879,0.547719903,0.452311091
11/14/2016 18:00,0,0,0.114663,0.586001272,0.452364859
11/14/2016 19:00,0,0,0.135685,0.629333652,0.452418628
11/14/2016 20:00,0,0,0.148173,0.652672166,0.452472396
11/14/2016 21:00,0,0,0.163397,0.728352237,0.452526165
11/14/2016 22:00,0,0,0.189234,0.776834241,0.452579933
11/14/2016 23:00,0,0,0.209542,0.786806346,0.452633702
11/15/2016 0:00,0,0,0.218349,0.783927056,0.45268747
11/15/2016 1:00,0,0,0.238697,0.764781667,0.452455539
11/15/2016 2:00,0,0,0.250679,0.736257638,0.452223608
11/15/2016 3:00,0,0,0.248906,0.689642123,0.451991677
11/15/2016 4:00,0,0,0.253318,0.622603386,0.451759746
11/15/2016 5:00,0,0,0.249533,0.550860934,0.451527815
11/15/2016 6:00,0,0,0.258369,0.453560681,0.451295884
11/15/2016 7:00,0,0,0.277199,0.354315021,0.451063953
11/15/2016 8:00,0.006,0,0.284866,0.386072919,0.450832022
11/15/2016 9:00,0.014,0,0.305306,0.385946021,0.450600091
11/15/2016 10:00,0.035,0,0.303807,0.383744613,0.45036816
11/15/2016 11:00,0.048,0,0.290957,0.355823032,0.450136229
11/15/2016 12:00,0.041,0,0.276496,0.349072576,0.449904298
11/15/2016 13:00,0.025,0,0.257278,0.349434022,0.449672367
11/15/2016 14:00,0.009,0,0.267779,0.333382629,0.449440436
11/15/2016 15:00,0,0,0.28305,0.324084514,0.449208505
11/15/2016 16:00,0,0,0.29264,0.390014818,0.448976574
11/15/2016 17:00,0,0,0.278806,0.517581449,0.448744643
11/15/2016 18:00,0,0,0.281662,0.641388564,0.448512712
11/15/2016 19:00,0,0,0.272364,0.672792184,0.448280781
11/15/2016 20:00,0,0,0.259782,0.717031853,0.44804885
11/15/2016 21:00,0,0,0.272061,0.764186474,0.447816919
11/15/2016 22:00,0,0,0.276421,0.804568085,0.447584988
11/15/2016 23:00,0,0,0.276449,0.805061331,0.447353057
11/16/2016 0:00,0,0,0.245774,0.793550816,0.447121126
11/16/2016 1:00,0,0,0.255194,0.775206652,0.446713939
11/16/2016 2:00,0,0,0.278478,0.746193497,0.446306752
11/16/2016 3:00,0,0,0.277502,0.702189757,0.445899564
11/16/2016 4:00,0,0,0.303041,0.632838937,0.445492377
11/16/2016 5:00,0,0,0.304151,0.538682006,0.44508519
11/16/2016 6:00,0,0,0.333525,0.452341787,0.444678003
11/16/2016 7:00,0,0,0.364604,0.389625242,0.444270816
11/16/2016 8:00,0.008,0,0.3735,0.429831567,0.443863629
11/16/2016 9:00,0.025,0,0.384048,0.414210013,0.443456442
11/16/2016 10:00,0.055,0,0.510316,0.370476089,0.443049254
11/16/2016 11:00,0.074,0,0.496237,0.344100826,0.442642067
11/16/2016 12:00,0.068,0,0.478927,0.336512226,0.44223488
11/16/2016 13:00,0.044,0,0.474813,0.302926528,0.441827693
11/16/2016 14:00,0.016,0,0.483203,0.272459443,0.441420506
11/16/2016 15:00,0.001,0,0.482255,0.279546479,0.441013319
11/16/2016 16:00,0,0,0.506451,0.321540291,0.440606132
11/16/2016 17:00,0,0,0.516448,0.382876436,0.440198944
11/16/2016 18:00,0,0,0.530659,0.476896968,0.439791757
11/16/2016 19:00,0,0,0.536318,0.549878952,0.43938457
11/16/2016 20:00,0,0,0.503767,0.602390718,0.438977383
11/16/2016 21:00,0,0,0.502748,0.706810794,0.438570196
11/16/2016 22:00,0,0,0.490607,0.755123709,0.438163009
11/16/2016 23:00,0,0,0.550782,0.76124756,0.437755822
11/17/2016 0:00,0,0,0.569919,0.760313867,0.437348635
11/17/2016 1:00,0,0,0.541322,0.745355971,0.436830132
11/17/2016 2:00,0,0,0.51799,0.718400786,0.43631163
11/17/2016 3:00,0,0,0.557104,0.67306934,0.435793127
11/17/2016 4:00,0,0,0.557264,0.603092519,0.435274625
11/17/2016 5:00,0,0,0.552081,0.51534929,0.434756123
11/17/2016 6:00,0,0,0.535325,0.428064006,0.43423762
11/17/2016 7:00,0.001,0,0.55196,0.374600694,0.433719118
11/17/2016 8:00,0.013,0,0.543801,0.441006056,0.433200615
11/17/2016 9:00,0.026,0,0.499196,0.439570742,0.432682113
11/17/2016 10:00,0.047,0,0.53311,0.414050076,0.432163611
11/17/2016 11:00,0.062,0,0.601822,0.388237218,0.431645108
11/17/2016 12:00,0.064,0,0.637589,0.377574602,0.431126606
11/17/2016 13:00,0.053,0,0.695432,0.397938328,0.430608103
11/17/2016 14:00,0.027,0,0.746422,0.36978014,0.430089601
11/17/2016 15:00,0.007,0,0.797097,0.352362432,0.429571099
11/17/2016 16:00,0,0,0.82697,0.357779037,0.429052596
11/17/2016 17:00,0,0,0.845546,0.43264592,0.428534094
11/17/2016 18:00,0,0,0.85388,0.473748616,0.428015591
11/17/2016 19:00,0,0,0.859054,0.514415539,0.427497089
11/17/2016 20:00,0,0,0.8702,0.578223402,0.426978587
11/17/2016 21:00,0,0,0.877301,0.658759448,0.426460084
11/17/2016 22:00,0,0,0.88235,0.737361194,0.425941582
11/17/2016 23:00,0,0,0.896344,0.772445483,0.425423079
11/18/2016 0:00,0,0,0.910227,0.76532612,0.424904577
11/18/2016 1:00,0,0,0.923298,0.74847071,0.42432257
11/18/2016 2:00,0,0,0.937294,0.720439581,0.423740562
11/18/2016 3:00,0,0,0.947662,0.667419501,0.423158555
11/18/2016 4:00,0,0,0.941923,0.597076644,0.422576548
11/18/2016 5:00,0,0,0.906254,0.498610178,0.42199454
11/18/2016 6:00,0,0,0.791926,0.377185544,0.421412533
11/18/2016 7:00,0.001,0,0.681782,0.319569276,0.420830526
11/18/2016 8:00,0.029,0,0.668975,0.345872017,0.420248518
11/18/2016 9:00,0.093,0,0.670221,0.342175433,0.419666511
11/18/2016 10:00,0.194,0,0.703558,0.334218299,0.419084504
11/18/2016 11:00,0.211,0,0.70675,0.328787017,0.418502496
11/18/2016 12:00,0.224,0,0.712421,0.313153979,0.417920489
11/18/2016 13:00,0.258,0,0.728004,0.313902905,0.417338482
11/18/2016 14:00,0.225,0,0.710069,0.30546703,0.416756475
11/18/2016 15:00,0.05,0,0.711717,0.29379264,0.416174467
11/18/2016 16:00,0,0,0.74512,0.27950161,0.41559246
11/18/2016 17:00,0,0,0.76225,0.347823267,0.415010453
11/18/2016 18:00,0,0,0.749418,0.468924272,0.414428445
11/18/2016 19:00,0,0,0.677273,0.544724044,0.413846438
11/18/2016 20:00,0,0,0.503579,0.589321546,0.413264431
11/18/2016 21:00,0,0,0.358364,0.676078384,0.412682423
11/18/2016 22:00,0,0,0.30706,0.753226715,0.412100416
11/18/2016 23:00,0,0,0.262921,0.763927004,0.411518409
11/19/2016 0:00,0,0,0.258387,0.762378394,0.410936401
11/19/2016 1:00,0,0,0.297158,0.765101003,0.410338409
11/19/2016 2:00,0,0,0.334215,0.745468845,0.409740416
11/19/2016 3:00,0,0,0.318994,0.707562051,0.409142424
11/19/2016 4:00,0,0,0.274717,0.64590363,0.408544431
11/19/2016 5:00,0,0,0.175102,0.5706887,0.407946439
11/19/2016 6:00,0,0,0.144774,0.490925835,0.407348446
11/19/2016 7:00,0,0,0.140257,0.410776579,0.406750454
11/19/2016 8:00,0.019,0,0.147291,0.421724558,0.406152461
11/19/2016 9:00,0.065,0,0.196734,0.419473796,0.405554469
11/19/2016 10:00,0.115,0,0.333498,0.416036626,0.404956476
11/19/2016 11:00,0.132,0,0.468395,0.401756123,0.404358483
11/19/2016 12:00,0.125,0,0.54258,0.402867171,0.403760491
11/19/2016 13:00,0.087,0,0.531573,0.37207785,0.403162498
11/19/2016 14:00,0.038,0,0.455787,0.378304602,0.402564506
11/19/2016 15:00,0.005,0,0.437835,0.409065279,0.401966513
11/19/2016 16:00,0,0,0.430429,0.416936794,0.401368521
11/19/2016 17:00,0,0,0.399924,0.456038427,0.400770528
11/19/2016 18:00,0,0,0.372538,0.506311797,0.400172536
11/19/2016 19:00,0,0,0.324947,0.577355154,0.399574543
11/19/2016 20:00,0,0,0.287613,0.648665016,0.398976551
11/19/2016 21:00,0,0,0.296913,0.696517803,0.398378558
11/19/2016 22:00,0,0,0.334486,0.742042742,0.397780566
11/19/2016 23:00,0,0,0.375297,0.76141807,0.397182573
11/20/2016 0:00,0,0,0.445721,0.777619977,0.396584581
11/20/2016 1:00,0,0,0.49996,0.779272157,0.395980339
11/20/2016 2:00,0,0,0.586279,0.774917096,0.395376098
11/20/2016 3:00,0,0,0.699646,0.760078149,0.394771857
11/20/2016 4:00,0,0,0.794435,0.740602573,0.394167615
11/20/2016 5:00,0,0,0.897266,0.705848364,0.393563374
11/20/2016 6:00,0,0,0.944654,0.656133833,0.392959133
11/20/2016 7:00,0,0,0.956889,0.59587068,0.392354891
11/20/2016 8:00,0.007,0,0.96494,0.508851226,0.39175065
11/20/2016 9:00,0.017,0,0.965935,0.41695437,0.391146409
11/20/2016 10:00,0.022,0,0.962788,0.383313091,0.390542167
11/20/2016 11:00,0.027,0,0.953215,0.377814604,0.389937926
11/20/2016 12:00,0.025,0,0.933369,0.405789963,0.389333685
11/20/2016 13:00,0.016,0,0.895403,0.434644229,0.388729444
11/20/2016 14:00,0.005,0,0.838223,0.424456954,0.388125202
11/20/2016 15:00,0,0,0.773224,0.458106863,0.387520961
11/20/2016 16:00,0,0,0.68621,0.464842745,0.38691672
11/20/2016 17:00,0,0,0.656909,0.448625669,0.386312478
11/20/2016 18:00,0,0,0.695245,0.45608096,0.385708237
11/20/2016 19:00,0,0,0.74545,0.457893599,0.385103996
11/20/2016 20:00,0,0,0.792834,0.462394971,0.384499754
11/20/2016 21:00,0,0,0.736618,0.504443478,0.383895513
11/20/2016 22:00,0,0,0.751619,0.533592912,0.383291272
11/20/2016 23:00,0,0,0.827095,0.562303422,0.382687031
11/21/2016 0:00,0,0,0.816512,0.599817065,0.382082789
11/21/2016 1:00,0,0,0.807607,0.619347307,0.381484797
11/21/2016 2:00,0,0,0.801188,0.622763118,0.380886804
11/21/2016 3:00,0,0,0.796852,0.621768772,0.380288812
11/21/2016 4:00,0,0,0.795409,0.617336186,0.379690819
11/21/2016 5:00,0,0,0.791952,0.609349289,0.379092827
11/21/2016 6:00,0,0,0.761657,0.602117109,0.378494834
11/21/2016 7:00,0,0,0.704976,0.569859881,0.377896842
11/21/2016 8:00,0.013,0,0.651646,0.53762039,0.377298849
11/21/2016 9:00,0.042,0,0.607111,0.520516745,0.376700856
11/21/2016 10:00,0.07,0,0.57208,0.505537041,0.376102864
11/21/2016 11:00,0.092,0,0.604731,0.468187033,0.375504871
11/21/2016 12:00,0.103,0,0.701394,0.427754994,0.374906879
11/21/2016 13:00,0.061,0,0.753775,0.435722333,0.374308886
11/21/2016 14:00,0.023,0,0.784874,0.450273132,0.373710894
11/21/2016 15:00,0.002,0,0.803688,0.433669863,0.373112901
11/21/2016 16:00,0,0,0.797247,0.431328618,0.372514909
11/21/2016 17:00,0,0,0.727448,0.504715603,0.371916916
11/21/2016 18:00,0,0,0.714402,0.576356071,0.371318924
11/21/2016 19:00,0,0,0.759433,0.626094641,0.370720931
11/21/2016 20:00,0,0,0.74613,0.650462404,0.370122939
11/21/2016 21:00,0,0,0.702259,0.667143424,0.369524946
11/21/2016 22:00,0,0,0.654733,0.690876791,0.368926953
11/21/2016 23:00,0,0,0.521507,0.691257896,0.368328961
11/22/2016 0:00,0,0,0.490561,0.688653966,0.367730968
11/22/2016 1:00,0,0,0.421787,0.68065962,0.367154774
11/22/2016 2:00,0,0,0.405207,0.658199996,0.366578579
11/22/2016 3:00,0,0,0.358166,0.620389478,0.366002385
11/22/2016 4:00,0,0,0.328619,0.56355711,0.36542619
11/22/2016 5:00,0,0,0.317341,0.496976555,0.364849996
11/22/2016 6:00,0,0,0.324283,0.400655602,0.364273801
11/22/2016 7:00,0,0,0.296966,0.344199143,0.363697607
11/22/2016 8:00,0.021,0,0.300534,0.353141359,0.363121412
11/22/2016 9:00,0.087,0,0.309962,0.36890466,0.362545218
11/22/2016 10:00,0.112,0,0.320482,0.369775562,0.361969023
11/22/2016 11:00,0.086,0,0.256987,0.359554153,0.361392829
11/22/2016 12:00,0.109,0,0.208981,0.361536266,0.360816634
11/22/2016 13:00,0.116,0,0.138886,0.351584874,0.36024044
11/22/2016 14:00,0.064,0,0.089915,0.330712151,0.359664245
11/22/2016 15:00,0.004,0,0.081796,0.364090111,0.359088051
11/22/2016 16:00,0,0,0.056694,0.443350064,0.358511856
11/22/2016 17:00,0,0,0.041632,0.527309637,0.357935662
11/22/2016 18:00,0,0,0.02821,0.686695368,0.357359467
11/22/2016 19:00,0,0,0.017871,0.708490644,0.356783273
11/22/2016 20:00,0,0,0.014949,0.741323165,0.356207078
11/22/2016 21:00,0,0,0.03088,0.791638501,0.355630884
11/22/2016 22:00,0,0,0.048022,0.831996398,0.355054689
11/22/2016 23:00,0,0,0.048858,0.836386142,0.354478495
11/23/2016 0:00,0,0,0.048272,0.825680255,0.3539023
11/23/2016 1:00,0,0,0.044543,0.814153081,0.353359137
11/23/2016 2:00,0,0,0.037226,0.777821837,0.352815974
11/23/2016 3:00,0,0,0.038968,0.727679456,0.352272811
11/23/2016 4:00,0,0,0.068455,0.656358458,0.351729647
11/23/2016 5:00,0,0,0.109108,0.570432772,0.351186484
11/23/2016 6:00,0,0,0.125286,0.468147408,0.350643321
11/23/2016 7:00,0.001,0,0.13493,0.385368472,0.350100158
11/23/2016 8:00,0.027,0,0.139039,0.396264741,0.349556994
11/23/2016 9:00,0.069,0,0.126401,0.445832305,0.349013831
11/23/2016 10:00,0.11,0,0.110141,0.428999748,0.348470668
11/23/2016 11:00,0.11,0,0.099677,0.418135561,0.347927505
11/23/2016 12:00,0.075,0,0.086416,0.3681264,0.347384341
11/23/2016 13:00,0.044,0,0.08557,0.362487298,0.346841178
11/23/2016 14:00,0.019,0,0.114518,0.348114988,0.346298015
11/23/2016 15:00,0.001,0,0.163049,0.353004161,0.345754852
11/23/2016 16:00,0,0,0.215222,0.372206577,0.345211688
11/23/2016 17:00,0,0,0.238266,0.530530159,0.344668525
11/23/2016 18:00,0,0,0.23112,0.595822994,0.344125362
11/23/2016 19:00,0,0,0.242166,0.645261889,0.343582199
11/23/2016 20:00,0,0,0.287647,0.70163006,0.343039036
11/23/2016 21:00,0,0,0.358321,0.77748665,0.342495872
11/23/2016 22:00,0,0,0.434683,0.859533792,0.341952709
11/23/2016 23:00,0,0,0.485636,0.879162155,0.341409546
11/24/2016 0:00,0,0,0.492274,0.872199601,0.340866383
11/24/2016 1:00,0,0,0.562386,0.858835882,0.340347473
11/24/2016 2:00,0,0,0.595745,0.824158342,0.339828564
11/24/2016 3:00,0,0,0.560797,0.767807648,0.339309655
11/24/2016 4:00,0,0,0.510657,0.694330375,0.338790745
11/24/2016 5:00,0,0,0.489894,0.603375122,0.338271836
11/24/2016 6:00,0,0,0.496083,0.480942052,0.337752927
11/24/2016 7:00,0.005,0,0.511096,0.403727905,0.337234018
11/24/2016 8:00,0.084,0,0.479435,0.401567192,0.336715108
11/24/2016 9:00,0.207,0,0.476069,0.391506345,0.336196199
11/24/2016 10:00,0.356,0,0.586637,0.385255369,0.33567729
11/24/2016 11:00,0.422,0,0.62336,0.386567617,0.33515838
11/24/2016 12:00,0.441,0,0.601604,0.393829502,0.334639471
11/24/2016 13:00,0.373,0,0.562716,0.37373426,0.334120562
11/24/2016 14:00,0.182,0,0.491633,0.33823485,0.333601653
11/24/2016 15:00,0.028,0,0.507472,0.325973957,0.333082743
11/24/2016 16:00,0,0,0.521521,0.35825255,0.332563834
11/24/2016 17:00,0,0,0.482676,0.461064391,0.332044925
11/24/2016 18:00,0,0,0.471186,0.590080647,0.331526015
11/24/2016 19:00,0,0,0.48169,0.633254063,0.331007106
11/24/2016 20:00,0,0,0.478856,0.73526894,0.330488197
11/24/2016 21:00,0,0,0.449718,0.814750754,0.329969287
11/24/2016 22:00,0,0,0.440283,0.846676494,0.329450378
11/24/2016 23:00,0,0,0.53776,0.864185444,0.328931469
11/25/2016 0:00,0,0,0.585551,0.857182477,0.32841256
11/25/2016 1:00,0,0,0.607164,0.839694527,0.327914823
11/25/2016 2:00,0,0,0.656164,0.807458498,0.327417087
11/25/2016 3:00,0,0,0.67946,0.757338914,0.326919351
11/25/2016 4:00,0,0,0.682277,0.684087518,0.326421615
11/25/2016 5:00,0,0,0.653745,0.59955752,0.325923879
11/25/2016 6:00,0,0,0.611347,0.497210269,0.325426143
11/25/2016 7:00,0,0,0.587888,0.425822961,0.324928407
11/25/2016 8:00,0.028,0,0.615213,0.41174283,0.32443067
11/25/2016 9:00,0.08,0,0.660346,0.401479594,0.323932934
11/25/2016 10:00,0.143,0,0.661698,0.389478929,0.323435198
11/25/2016 11:00,0.27,0,0.639605,0.379637946,0.322937462
11/25/2016 12:00,0.288,0,0.595481,0.404621736,0.322439726
11/25/2016 13:00,0.223,0,0.51076,0.381843788,0.32194199
11/25/2016 14:00,0.099,0,0.387809,0.418475423,0.321444254
11/25/2016 15:00,0.005,0,0.302569,0.406159965,0.320946517
11/25/2016 16:00,0,0,0.285359,0.394638617,0.320448781
11/25/2016 17:00,0,0,0.276678,0.459944309,0.319951045
11/25/2016 18:00,0,0,0.253945,0.524556229,0.319453309
11/25/2016 19:00,0,0,0.244864,0.594138366,0.318955573
11/25/2016 20:00,0,0,0.2265,0.657808717,0.318457837
11/25/2016 21:00,0,0,0.206635,0.739435511,0.317960101
11/25/2016 22:00,0,0,0.197334,0.803464171,0.317462364
11/25/2016 23:00,0,0,0.167052,0.826313953,0.316964628
11/26/2016 0:00,0,0,0.152408,0.829466353,0.316466892
11/26/2016 1:00,0,0,0.133707,0.819388186,0.315989893
11/26/2016 2:00,0,0,0.115846,0.791714643,0.315512894
11/26/2016 3:00,0,0,0.095222,0.74354862,0.315035895
11/26/2016 4:00,0,0,0.087181,0.670197495,0.314558896
11/26/2016 5:00,0,0,0.092247,0.588738063,0.314081897
11/26/2016 6:00,0,0,0.093653,0.504278592,0.313604898
11/26/2016 7:00,0,0,0.091473,0.451599841,0.313127899
11/26/2016 8:00,0.033,0,0.061943,0.45116194,0.3126509
11/26/2016 9:00,0.086,0,0.037047,0.446281053,0.312173902
11/26/2016 10:00,0.128,0,0.040831,0.435055184,0.311696903
11/26/2016 11:00,0.124,0,0.030801,0.38839744,0.311219904
11/26/2016 12:00,0.114,0,0.019648,0.365223877,0.310742905
11/26/2016 13:00,0.085,0,0.011562,0.328032805,0.310265906
11/26/2016 14:00,0.042,0,0.005456,0.328148223,0.309788907
11/26/2016 15:00,0.004,0,0.000615,0.333211031,0.309311908
11/26/2016 16:00,0,0,0,0.354557113,0.308834909
11/26/2016 17:00,0,0,0.001152,0.446020717,0.30835791
11/26/2016 18:00,0,0,0.016654,0.527750626,0.307880911
11/26/2016 19:00,0,0,0.031099,0.584622942,0.307403912
11/26/2016 20:00,0,0,0.032289,0.60925529,0.306926913
11/26/2016 21:00,0,0,0.024352,0.623297731,0.306449914
11/26/2016 22:00,0,0,0.018272,0.631932592,0.305972915
11/26/2016 23:00,0,0,0.019735,0.639875034,0.305495916
11/27/2016 0:00,0,0,0.030061,0.648385532,0.305018917
11/27/2016 1:00,0,0,0.047983,0.661607124,0.304580966
11/27/2016 2:00,0,0,0.073254,0.658217818,0.304143014
11/27/2016 3:00,0,0,0.096819,0.646462138,0.303705063
11/27/2016 4:00,0,0,0.109108,0.626499367,0.303267112
11/27/2016 5:00,0,0,0.110098,0.600418755,0.30282916
11/27/2016 6:00,0,0,0.110107,0.557447842,0.302391209
11/27/2016 7:00,0.002,0,0.11787,0.491126822,0.301953257
11/27/2016 8:00,0.047,0,0.10507,0.420596259,0.301515306
11/27/2016 9:00,0.12,0,0.08296,0.370889621,0.301077354
11/27/2016 10:00,0.204,0,0.129548,0.378757711,0.300639403
11/27/2016 11:00,0.244,0,0.196334,0.390421681,0.300201452
11/27/2016 12:00,0.28,0,0.2239,0.367291324,0.2997635
11/27/2016 13:00,0.286,0,0.256452,0.329268443,0.299325549
11/27/2016 14:00,0.194,0,0.219133,0.330251803,0.298887597
11/27/2016 15:00,0.023,0,0.254178,0.345269623,0.298449646
11/27/2016 16:00,0,0,0.320158,0.362769549,0.298011694
11/27/2016 17:00,0,0,0.326548,0.398826862,0.297573743
11/27/2016 18:00,0,0,0.297006,0.410765556,0.297135792
11/27/2016 19:00,0,0,0.240483,0.410900671,0.29669784
11/27/2016 20:00,0,0,0.198393,0.424831635,0.296259889
11/27/2016 21:00,0,0,0.174289,0.471533455,0.295821937
11/27/2016 22:00,0,0,0.16167,0.529282229,0.295383986
11/27/2016 23:00,0,0,0.17261,0.564641309,0.294946034
11/28/2016 0:00,0,0,0.283171,0.589757711,0.294508083
