	BE_LT	BE_HT
73	23277,80982	7456,76054
74	24158,69644	7456,76054
75	25039,58306	7456,76054
76	25391,93771	7456,76054
77	25920,46968	7456,76054
78	26449,00166	7456,76054
79	26801,3563	7456,76054
80	26977,53363	7456,76054
81	26977,53363	7456,76054
82	25920,46968	7456,76054
83	24511,05109	7456,76054
84	22396,92319	7456,76054
85	21692,2139	7456,76054
86	22396,92319	7456,76054
87	22573,10052	7456,76054
88	23277,80982	7456,76054
89	24334,87376	7456,76054
90	24687,22841	7456,76054
91	25215,76038	7456,76054
92	25568,11503	7456,76054
93	25920,46968	7456,76054
94	26449,00166	7456,76054
95	26801,3563	7456,76054
96	27153,71095	7456,76054
97	27682,24293	7456,76054
98	27858,42025	7456,76054
99	28386,95222	7456,76054
100	29091,66152	7456,76054
101	28210,7749	7456,76054
102	28210,7749	7456,76054
103	28210,7749	7456,76054
104	28210,7749	7456,76054
105	28386,95222	7456,76054
106	27506,0656	7456,76054
107	26625,17898	7456,76054
108	25920,46968	7456,76054
109	25568,11503	7456,76054
110	25391,93771	7456,76054
111	25391,93771	7456,76054
112	25744,29236	7456,76054
113	26272,82433	7456,76054
114	26625,17898	7456,76054
115	26977,53363	7456,76054
116	27329,88828	7456,76054
117	27682,24293	7456,76054
118	28034,59758	7456,76054
119	28386,95222	7456,76054
120	28739,30687	7456,76054
121	29444,01617	7456,76054
122	30148,72547	7456,76054
123	31029,61209	7456,76054
124	31558,14406	7456,76054
125	31910,49871	7456,76054
126	32439,03069	7456,76054
127	32615,20801	7456,76054
128	32967,56266	7456,76054
129	32967,56266	7456,76054
130	30853,43477	7456,76054
131	28386,95222	7456,76054
132	26096,64701	7456,76054
133	24511,05109	7456,76054
134	23806,34179	7456,76054
135	23982,51911	7456,76054
136	25215,76038	7456,76054
137	26977,53363	7456,76054
138	27153,71095	7456,76054
139	27506,0656	7456,76054
140	27682,24293	7456,76054
141	28034,59758	7456,76054
142	28386,95222	7456,76054
143	28563,12955	7456,76054
144	28915,4842	7456,76054
145	28915,4842	7456,76054
146	28915,4842	7456,76054
147	28915,4842	7456,76054
148	28739,30687	7456,76054
149	28739,30687	7456,76054
150	28739,30687	7456,76054
151	28563,12955	7456,76054
152	28563,12955	7456,76054
153	28386,95222	7456,76054
154	28210,7749	7456,76054
155	28034,59758	7456,76054
156	27153,71095	7456,76054
157	26801,3563	7456,76054
158	23806,34179	7456,76054
159	22396,92319	7456,76054
160	22220,74587	7456,76054
161	23101,63249	7456,76054
162	23630,16446	7456,76054
163	24158,69644	7456,76054
164	24511,05109	7456,76054
165	25039,58306	7456,76054
166	25568,11503	7456,76054
167	25920,46968	7456,76054
168	26449,00166	7456,76054
169	27153,71095	7456,76054
170	28034,59758	7456,76054
171	28915,4842	7456,76054
172	29444,01617	7456,76054
173	29972,54814	7456,76054
174	30324,90279	7456,76054
175	30677,25744	7456,76054
176	31029,61209	7456,76054
177	31029,61209	7456,76054
178	30853,43477	7456,76054
179	30677,25744	7456,76054
180	30324,90279	7456,76054
181	30324,90279	7456,76054
182	29091,66152	7456,76054
183	29444,01617	7456,76054
184	29091,66152	7456,76054
185	29444,01617	7456,76054
186	30148,72547	7456,76054
187	30853,43477	7456,76054
188	31381,96674	7456,76054
189	32086,67604	7456,76054
190	32791,38534	7456,76054
191	33496,09463	7456,76054
192	34024,62661	7456,76054
193	34553,15858	7456,76054
194	34905,51323	7456,76054
195	35434,0452	7456,76054
196	35610,22253	7456,76054
197	35786,39985	7456,76054
198	36138,7545	7456,76054
199	36138,7545	7456,76054
200	36314,93182	7456,76054
201	36314,93182	7456,76054
202	34200,80393	7456,76054
203	31558,14406	7456,76054
204	29267,83885	7456,76054
205	27682,24293	7456,76054
206	26625,17898	7456,76054
207	26449,00166	7456,76054
208	27506,0656	7456,76054
209	29267,83885	7456,76054
210	29620,1935	7456,76054
211	29972,54814	7456,76054
212	30324,90279	7456,76054
213	30677,25744	7456,76054
214	31029,61209	7456,76054
215	31558,14406	7456,76054
216	31910,49871	7456,76054
217	32262,85336	7456,76054
218	32615,20801	7456,76054
219	32967,56266	7456,76054
220	32967,56266	7456,76054
221	33143,73998	7456,76054
222	33319,91731	7456,76054
223	33319,91731	7456,76054
224	33496,09463	7456,76054
225	33319,91731	7456,76054
226	30501,08012	7456,76054
227	27153,71095	7456,76054
228	24158,69644	7456,76054
229	21868,39122	7456,76054
230	20635,14995	7456,76054
231	20635,14995	7456,76054
232	22044,56854	7456,76054
233	24158,69644	7456,76054
234	24687,22841	7456,76054
235	25215,76038	7456,76054
236	25744,29236	7456,76054
237	26272,82433	7456,76054
238	26801,3563	7456,76054
239	27329,88828	7456,76054
240	27858,42025	7456,76054
241	28563,12955	7456,76054
242	29267,83885	7456,76054
243	29796,37082	7456,76054
244	30148,72547	7456,76054
245	30324,90279	7456,76054
246	30677,25744	7456,76054
247	30853,43477	7456,76054
248	31029,61209	7456,76054
249	30853,43477	7456,76054
250	27682,24293	7456,76054
251	23982,51911	7456,76054
252	20458,97262	7456,76054
253	17992,49008	7456,76054
254	16583,07149	7456,76054
255	16583,07149	7456,76054
256	17992,49008	7456,76054
257	20458,97262	7456,76054
258	21868,39122	7456,76054
259	23277,80982	7456,76054
260	24511,05109	7456,76054
261	25920,46968	7456,76054
262	27329,88828	7456,76054
263	28739,30687	7456,76054
264	30148,72547	7456,76054
265	31910,49871	7456,76054
266	33848,44928	7456,76054
267	35962,57718	7456,76054
268	37019,64112	7456,76054
269	38252,88239	7456,76054
270	39309,94634	7456,76054
271	40190,83296	7456,76054
272	41071,71958	7456,76054
273	41247,89691	7456,76054
274	41600,25156	7456,76054
275	41776,42888	7456,76054
276	41952,60621	7456,76054
277	42304,96085	7456,76054
278	42481,13818	7456,76054
279	42833,49283	7456,76054
280	43185,84748	7456,76054
281	43538,20213	7456,76054
282	43890,55677	7456,76054
283	44242,91142	7456,76054
284	44947,62072	7456,76054
285	44595,26607	7456,76054
286	44947,62072	7456,76054
287	45123,79805	7456,76054
288	45299,97537	7456,76054
289	44595,26607	7456,76054
290	44242,91142	7456,76054
291	42657,3155	7456,76054
292	41952,60621	7456,76054
293	41424,07423	7456,76054
294	40719,36493	7456,76054
295	40367,01029	7456,76054
296	39838,47831	7456,76054
297	39662,30099	7456,76054
298	38076,70507	7456,76054
299	35962,57718	7456,76054
300	34553,15858	7456,76054
301	33319,91731	7456,76054
302	32439,03069	7456,76054
303	32086,67604	7456,76054
304	32615,20801	7456,76054
305	33672,27196	7456,76054
306	33672,27196	7456,76054
307	33848,44928	7456,76054
308	33848,44928	7456,76054
309	34024,62661	7456,76054
310	34376,98126	7456,76054
311	34200,80393	7456,76054
312	34200,80393	7456,76054
313	35081,69055	7456,76054
314	35786,39985	7456,76054
315	36667,28647	7456,76054
316	37019,64112	7456,76054
317	37548,1731	7456,76054
318	37900,52774	7456,76054
319	38252,88239	7456,76054
320	38429,05972	7456,76054
321	38429,05972	7456,76054
322	36843,4638	7456,76054
323	35081,69055	7456,76054
324	32967,56266	7456,76054
325	31734,32139	7456,76054
326	31205,78942	7456,76054
327	31205,78942	7456,76054
328	31910,49871	7456,76054
329	33319,91731	7456,76054
330	34200,80393	7456,76054
331	35081,69055	7456,76054
332	36138,7545	7456,76054
333	37019,64112	7456,76054
334	37900,52774	7456,76054
335	38957,59169	7456,76054
336	39838,47831	7456,76054
337	41071,71958	7456,76054
338	41776,42888	7456,76054
339	42833,49283	7456,76054
340	43538,20213	7456,76054
341	44242,91142	7456,76054
342	44947,62072	7456,76054
343	45476,15269	7456,76054
344	46004,68467	7456,76054
345	46180,86199	7456,76054
346	45652,33002	7456,76054
347	44947,62072	7456,76054
348	44242,91142	7456,76054
349	43890,55677	7456,76054
350	43890,55677	7456,76054
351	44066,7341	7456,76054
352	44595,26607	7456,76054
353	45476,15269	7456,76054
354	44771,4434	7456,76054
355	44066,7341	7456,76054
356	43362,0248	7456,76054
357	42657,3155	7456,76054
358	41952,60621	7456,76054
359	41247,89691	7456,76054
360	40543,18761	7456,76054
361	39838,47831	7456,76054
362	39486,12366	7456,76054
363	40367,01029	7456,76054
364	37900,52774	7456,76054
365	37724,35042	7456,76054
366	37019,64112	7456,76054
367	37195,81845	7456,76054
368	35962,57718	7456,76054
369	35610,22253	7456,76054
370	34553,15858	7456,76054
371	33319,91731	7456,76054
372	32262,85336	7456,76054
373	31205,78942	7456,76054
374	30677,25744	7456,76054
375	30501,08012	7456,76054
376	30677,25744	7456,76054
377	31558,14406	7456,76054
378	31381,96674	7456,76054
379	31381,96674	7456,76054
380	31381,96674	7456,76054
381	31558,14406	7456,76054
382	31558,14406	7456,76054
383	31558,14406	7456,76054
384	31734,32139	7456,76054
385	32262,85336	7456,76054
386	32967,56266	7456,76054
387	33848,44928	7456,76054
388	34376,98126	7456,76054
389	34729,3359	7456,76054
390	35257,86788	7456,76054
391	35434,0452	7456,76054
392	35786,39985	7456,76054
393	35786,39985	7456,76054
394	33848,44928	7456,76054
395	31381,96674	7456,76054
396	29267,83885	7456,76054
397	27506,0656	7456,76054
398	26449,00166	7456,76054
399	26272,82433	7456,76054
400	27329,88828	7456,76054
401	29091,66152	7456,76054
402	29267,83885	7456,76054
403	29267,83885	7456,76054
404	29444,01617	7456,76054
405	29620,1935	7456,76054
406	29796,37082	7456,76054
407	29796,37082	7456,76054
408	29972,54814	7456,76054
409	29796,37082	7456,76054
410	29620,1935	7456,76054
411	29267,83885	7456,76054
412	29091,66152	7456,76054
413	28915,4842	7456,76054
414	28739,30687	7456,76054
415	28563,12955	7456,76054
416	28386,95222	7456,76054
417	28386,95222	7456,76054
418	25744,29236	7456,76054
419	23101,63249	7456,76054
420	20282,7953	7456,76054
421	18521,02206	7456,76054
422	17111,60346	7456,76054
423	16759,24881	7456,76054
424	17463,95811	7456,76054
425	19401,90868	7456,76054
426	19578,086	7456,76054
427	19754,26333	7456,76054
428	19754,26333	7456,76054
429	19930,44065	7456,76054
430	20106,61798	7456,76054
431	20282,7953	7456,76054
432	20458,97262	7456,76054
433	20811,32727	7456,76054
434	21339,85925	7456,76054
435	21692,2139	7456,76054
436	22044,56854	7456,76054
437	22220,74587	7456,76054
438	22396,92319	7456,76054
439	22573,10052	7456,76054
440	22749,27784	7456,76054
441	22573,10052	7456,76054
442	20282,7953	7456,76054
443	17640,13543	7456,76054
444	15526,00754	7456,76054
445	13940,41162	7456,76054
446	13235,70232	7456,76054
447	13411,87965	7456,76054
448	14468,94359	7456,76054
449	16054,53951	7456,76054
450	16583,07149	7456,76054
451	17111,60346	7456,76054
452	17640,13543	7456,76054
453	18344,84473	7456,76054
454	18873,3767	7456,76054
455	19401,90868	7456,76054
456	19930,44065	7456,76054
457	20635,14995	7456,76054
458	21339,85925	7456,76054
459	22044,56854	7456,76054
460	22396,92319	7456,76054
461	22749,27784	7456,76054
462	23101,63249	7456,76054
463	23453,98714	7456,76054
464	23630,16446	7456,76054
465	23630,16446	7456,76054
466	23453,98714	7456,76054
467	22396,92319	7456,76054
468	20106,61798	7456,76054
469	18697,19938	7456,76054
470	17287,78078	7456,76054
471	16583,07149	7456,76054
472	16583,07149	7456,76054
473	17992,49008	7456,76054
474	18168,66741	7456,76054
475	18344,84473	7456,76054
476	18521,02206	7456,76054
477	18697,19938	7456,76054
478	18873,3767	7456,76054
479	19049,55403	7456,76054
480	19225,73135	7456,76054
481	19049,55403	7456,76054
482	19049,55403	7456,76054
483	18873,3767	7456,76054
484	18697,19938	7456,76054
485	18697,19938	7456,76054
486	18697,19938	7456,76054
487	18521,02206	7456,76054
488	18521,02206	7456,76054
489	18344,84473	7456,76054
490	16583,07149	7456,76054
491	15173,65289	7456,76054
492	13588,05697	7456,76054
493	12354,8157	7456,76054
494	11473,92908	7456,76054
495	11473,92908	7456,76054
496	12002,46105	7456,76054
497	13059,525	7456,76054
498	13235,70232	7456,76054
499	13235,70232	7456,76054
500	13411,87965	7456,76054
501	13588,05697	7456,76054
502	13588,05697	7456,76054
503	13588,05697	7456,76054
504	14292,76627	7456,76054
505	14116,58894	7456,76054
506	15173,65289	7456,76054
507	14821,29824	7456,76054
508	14645,12092	7456,76054
509	14821,29824	7456,76054
510	14821,29824	7456,76054
511	14997,47557	7456,76054
512	14997,47557	7456,76054
513	14821,29824	7456,76054
514	14116,58894	7456,76054
515	13411,87965	7456,76054
516	12530,99302	7456,76054
517	11826,28373	7456,76054
518	11473,92908	7456,76054
519	11473,92908	7456,76054
520	11826,28373	7456,76054
521	12354,8157	7456,76054
522	12707,17035	7456,76054
523	13235,70232	7456,76054
524	13588,05697	7456,76054
525	14116,58894	7456,76054
526	14468,94359	7456,76054
527	14821,29824	7456,76054
528	15349,83022	7456,76054
529	17463,95811	7456,76054
530	18344,84473	7456,76054
531	19225,73135	7456,76054
532	19930,44065	7456,76054
533	20635,14995	7456,76054
534	21339,85925	7456,76054
535	22044,56854	7456,76054
536	22573,10052	7456,76054
537	22573,10052	7456,76054
538	22396,92319	7456,76054
539	22220,74587	7456,76054
540	22220,74587	7456,76054
541	22044,56854	7456,76054
542	22396,92319	7456,76054
543	22220,74587	7456,76054
544	22573,10052	7456,76054
545	22749,27784	7456,76054
546	23630,16446	7456,76054
547	24334,87376	7456,76054
548	25215,76038	7456,76054
549	25744,29236	7456,76054
550	26625,17898	7456,76054
551	27329,88828	7456,76054
552	28034,59758	7456,76054
553	29972,54814	7456,76054
554	32086,67604	7456,76054
555	34200,80393	7456,76054
556	35434,0452	7456,76054
557	36667,28647	7456,76054
558	37900,52774	7456,76054
559	38781,41437	7456,76054
560	39662,30099	7456,76054
561	39838,47831	7456,76054
562	38429,05972	7456,76054
563	37019,64112	7456,76054
564	35610,22253	7456,76054
565	34553,15858	7456,76054
566	33672,27196	7456,76054
567	33672,27196	7456,76054
568	34200,80393	7456,76054
569	35786,39985	7456,76054
570	36491,10915	7456,76054
571	37195,81845	7456,76054
572	37724,35042	7456,76054
573	38429,05972	7456,76054
574	39133,76901	7456,76054
575	39838,47831	7456,76054
576	40367,01029	7456,76054
577	40014,65564	7456,76054
578	39838,47831	7456,76054
579	39662,30099	7456,76054
580	39309,94634	7456,76054
581	39133,76901	7456,76054
582	38957,59169	7456,76054
583	38781,41437	7456,76054
584	38781,41437	7456,76054
585	38605,23704	7456,76054
586	35786,39985	7456,76054
587	33143,73998	7456,76054
588	30853,43477	7456,76054
589	29091,66152	7456,76054
590	28034,59758	7456,76054
591	28034,59758	7456,76054
592	28915,4842	7456,76054
593	30853,43477	7456,76054
594	29972,54814	7456,76054
595	29091,66152	7456,76054
596	28210,7749	7456,76054
597	27329,88828	7456,76054
598	26449,00166	7456,76054
599	25568,11503	7456,76054
600	24687,22841	7456,76054
601	24687,22841	7456,76054
602	24511,05109	7456,76054
603	24511,05109	7456,76054
604	24687,22841	7456,76054
605	24334,87376	7456,76054
606	24158,69644	7456,76054
607	24158,69644	7456,76054
608	23982,51911	7456,76054
609	23806,34179	7456,76054
610	21163,68192	7456,76054
611	18521,02206	7456,76054
612	16406,89416	7456,76054
613	14645,12092	7456,76054
614	13588,05697	7456,76054
615	13588,05697	7456,76054
616	14292,76627	7456,76054
617	15878,36219	7456,76054
618	16406,89416	7456,76054
619	17111,60346	7456,76054
620	17640,13543	7456,76054
621	18168,66741	7456,76054
622	18873,3767	7456,76054
623	19401,90868	7456,76054
624	20106,61798	7456,76054
625	20987,5046	7456,76054
626	22044,56854	7456,76054
627	22925,45517	7456,76054
628	23453,98714	7456,76054
629	23982,51911	7456,76054
630	24511,05109	7456,76054
631	24687,22841	7456,76054
632	25039,58306	7456,76054
633	25039,58306	7456,76054
634	23453,98714	7456,76054
635	20987,5046	7456,76054
636	19754,26333	7456,76054
637	19049,55403	7456,76054
638	17111,60346	7456,76054
639	15878,36219	7456,76054
640	15526,00754	7456,76054
641	17111,60346	7456,76054
642	18344,84473	7456,76054
643	19578,086	7456,76054
644	20811,32727	7456,76054
645	22044,56854	7456,76054
646	23277,80982	7456,76054
647	24511,05109	7456,76054
648	25744,29236	7456,76054
649	26801,3563	7456,76054
650	28210,7749	7456,76054
651	29444,01617	7456,76054
652	30148,72547	7456,76054
653	30853,43477	7456,76054
654	31558,14406	7456,76054
655	32086,67604	7456,76054
656	32615,20801	7456,76054
657	32439,03069	7456,76054
658	31381,96674	7456,76054
659	31734,32139	7456,76054
660	31381,96674	7456,76054
661	29267,83885	7456,76054
662	27682,24293	7456,76054
663	26625,17898	7456,76054
664	26272,82433	7456,76054
665	27329,88828	7456,76054
666	27858,42025	7456,76054
667	28210,7749	7456,76054
668	28739,30687	7456,76054
669	29091,66152	7456,76054
670	29444,01617	7456,76054
671	29972,54814	7456,76054
672	30324,90279	7456,76054
673	30148,72547	7456,76054
674	29972,54814	7456,76054
675	29796,37082	7456,76054
676	29620,1935	7456,76054
677	29444,01617	7456,76054
678	29267,83885	7456,76054
679	29091,66152	7456,76054
680	29091,66152	7456,76054
681	28563,12955	7456,76054
682	25391,93771	7456,76054
683	22220,74587	7456,76054
684	20106,61798	7456,76054
685	18873,3767	7456,76054
686	17992,49008	7456,76054
687	18344,84473	7456,76054
688	19401,90868	7456,76054
689	20987,5046	7456,76054
690	21339,85925	7456,76054
691	22220,74587	7456,76054
692	22220,74587	7456,76054
693	22749,27784	7456,76054
694	23277,80982	7456,76054
695	23630,16446	7456,76054
696	23982,51911	7456,76054
697	24863,40574	7456,76054
698	25744,29236	7456,76054
699	26625,17898	7456,76054
700	27153,71095	7456,76054
701	27682,24293	7456,76054
702	28210,7749	7456,76054
703	28563,12955	7456,76054
704	28915,4842	7456,76054
705	28915,4842	7456,76054
706	26272,82433	7456,76054
707	24334,87376	7456,76054
708	22396,92319	7456,76054
709	20106,61798	7456,76054
710	18697,19938	7456,76054
711	18168,66741	7456,76054
712	18344,84473	7456,76054
713	20282,7953	7456,76054
714	20811,32727	7456,76054
715	21163,68192	7456,76054
716	21692,2139	7456,76054
717	22220,74587	7456,76054
718	22749,27784	7456,76054
719	23277,80982	7456,76054
720	23630,16446	7456,76054
721	23806,34179	7456,76054
722	23982,51911	7456,76054
723	23982,51911	7456,76054
724	23982,51911	7456,76054
725	23982,51911	7456,76054
726	23982,51911	7456,76054
727	23806,34179	7456,76054
728	23806,34179	7456,76054
729	23277,80982	7456,76054
730	19930,44065	7456,76054
731	16935,42614	7456,76054
732	13940,41162	7456,76054
733	11826,28373	7456,76054
734	10593,04246	7456,76054
735	10593,04246	7456,76054
736	11650,1064	7456,76054
737	13764,2343	7456,76054
738	14116,58894	7456,76054
739	14468,94359	7456,76054
740	14821,29824	7456,76054
741	15173,65289	7456,76054
742	15526,00754	7456,76054
743	15878,36219	7456,76054
744	16230,71684	7456,76054
745	16935,42614	7456,76054
746	17816,31276	7456,76054
747	18521,02206	7456,76054
748	18873,3767	7456,76054
749	19401,90868	7456,76054
750	19754,26333	7456,76054
751	20106,61798	7456,76054
752	20282,7953	7456,76054
753	20282,7953	7456,76054
754	18873,3767	7456,76054
755	17640,13543	7456,76054
756	16759,24881	7456,76054
757	15878,36219	7456,76054
758	15526,00754	7456,76054
759	15526,00754	7456,76054
760	16054,53951	7456,76054
761	16759,24881	7456,76054
762	17640,13543	7456,76054
763	18168,66741	7456,76054
764	18873,3767	7456,76054
765	19578,086	7456,76054
766	20106,61798	7456,76054
767	20811,32727	7456,76054
768	21516,03657	7456,76054
769	21868,39122	7456,76054
770	22396,92319	7456,76054
771	22749,27784	7456,76054
772	23101,63249	7456,76054
773	23277,80982	7456,76054
774	23453,98714	7456,76054
775	23630,16446	7456,76054
776	23806,34179	7456,76054
777	23630,16446	7456,76054
778	21692,2139	7456,76054
779	19930,44065	7456,76054
780	18521,02206	7456,76054
781	17463,95811	7456,76054
782	16759,24881	7456,76054
783	16406,89416	7456,76054
784	16759,24881	7456,76054
785	17816,31276	7456,76054
786	18873,3767	7456,76054
787	19578,086	7456,76054
788	20458,97262	7456,76054
789	21163,68192	7456,76054
790	21868,39122	7456,76054
791	22749,27784	7456,76054
792	23453,98714	7456,76054
793	24334,87376	7456,76054
794	25039,58306	7456,76054
795	25920,46968	7456,76054
796	26449,00166	7456,76054
797	26801,3563	7456,76054
798	27329,88828	7456,76054
799	27682,24293	7456,76054
800	27858,42025	7456,76054
801	27682,24293	7456,76054
802	25744,29236	7456,76054
803	23982,51911	7456,76054
804	22220,74587	7456,76054
805	20811,32727	7456,76054
806	20106,61798	7456,76054
807	19930,44065	7456,76054
808	20282,7953	7456,76054
809	21339,85925	7456,76054
810	22749,27784	7456,76054
811	23630,16446	7456,76054
812	24687,22841	7456,76054
813	25568,11503	7456,76054
814	26625,17898	7456,76054
815	27506,0656	7456,76054
816	28563,12955	7456,76054
817	29267,83885	7456,76054
818	30324,90279	7456,76054
819	31205,78942	7456,76054
820	31734,32139	7456,76054
821	32262,85336	7456,76054
822	32791,38534	7456,76054
823	33319,91731	7456,76054
824	33848,44928	7456,76054
825	33672,27196	7456,76054
826	33496,09463	7456,76054
827	33319,91731	7456,76054
828	33143,73998	7456,76054
829	33143,73998	7456,76054
830	33143,73998	7456,76054
831	33319,91731	7456,76054
832	33496,09463	7456,76054
833	33672,27196	7456,76054
834	34024,62661	7456,76054
835	34200,80393	7456,76054
836	35081,69055	7456,76054
837	34729,3359	7456,76054
838	34905,51323	7456,76054
839	35081,69055	7456,76054
840	35257,86788	7456,76054
841	34905,51323	7456,76054
842	34553,15858	7456,76054
843	34200,80393	7456,76054
844	33848,44928	7456,76054
845	33672,27196	7456,76054
846	33319,91731	7456,76054
847	33143,73998	7456,76054
848	32967,56266	7456,76054
849	31734,32139	7456,76054
850	28739,30687	7456,76054
851	26449,00166	7456,76054
852	24511,05109	7456,76054
853	22749,27784	7456,76054
854	22396,92319	7456,76054
855	21516,03657	7456,76054
856	21339,85925	7456,76054
857	22396,92319	7456,76054
858	23982,51911	7456,76054
859	24511,05109	7456,76054
860	25039,58306	7456,76054
861	25568,11503	7456,76054
862	26096,64701	7456,76054
863	26625,17898	7456,76054
864	27153,71095	7456,76054
865	28034,59758	7456,76054
866	29091,66152	7456,76054
867	30148,72547	7456,76054
868	30677,25744	7456,76054
869	31205,78942	7456,76054
870	31910,49871	7456,76054
871	32262,85336	7456,76054
872	32615,20801	7456,76054
873	32439,03069	7456,76054
874	32439,03069	7456,76054
875	31910,49871	7456,76054
876	31029,61209	7456,76054
877	29267,83885	7456,76054
878	28386,95222	7456,76054
879	27329,88828	7456,76054
880	27682,24293	7456,76054
881	28386,95222	7456,76054
882	29444,01617	7456,76054
883	29796,37082	7456,76054
884	30324,90279	7456,76054
885	30677,25744	7456,76054
886	31205,78942	7456,76054
887	31734,32139	7456,76054
888	32086,67604	7456,76054
889	32262,85336	7456,76054
890	32262,85336	7456,76054
891	32439,03069	7456,76054
892	32439,03069	7456,76054
893	32439,03069	7456,76054
894	32439,03069	7456,76054
895	32439,03069	7456,76054
896	32439,03069	7456,76054
897	31910,49871	7456,76054
898	29267,83885	7456,76054
899	26449,00166	7456,76054
900	23982,51911	7456,76054
901	22220,74587	7456,76054
902	21163,68192	7456,76054
903	20458,97262	7456,76054
904	20458,97262	7456,76054
905	21868,39122	7456,76054
906	23630,16446	7456,76054
907	24158,69644	7456,76054
908	24863,40574	7456,76054
909	25568,11503	7456,76054
910	26096,64701	7456,76054
911	26801,3563	7456,76054
912	27506,0656	7456,76054
913	28386,95222	7456,76054
914	29267,83885	7456,76054
915	30324,90279	7456,76054
916	30853,43477	7456,76054
917	31381,96674	7456,76054
918	31910,49871	7456,76054
919	32262,85336	7456,76054
920	32615,20801	7456,76054
921	32615,20801	7456,76054
922	32439,03069	7456,76054
923	32262,85336	7456,76054
924	32262,85336	7456,76054
925	31910,49871	7456,76054
926	31910,49871	7456,76054
927	31910,49871	7456,76054
928	32439,03069	7456,76054
929	33143,73998	7456,76054
930	32791,38534	7456,76054
931	33319,91731	7456,76054
932	34024,62661	7456,76054
933	34729,3359	7456,76054
934	35434,0452	7456,76054
935	35962,57718	7456,76054
936	36667,28647	7456,76054
937	37548,1731	7456,76054
938	38252,88239	7456,76054
939	39133,76901	7456,76054
940	39486,12366	7456,76054
941	39838,47831	7456,76054
942	40190,83296	7456,76054
943	40543,18761	7456,76054
944	40719,36493	7456,76054
945	39486,12366	7456,76054
946	35786,39985	7456,76054
947	32615,20801	7456,76054
948	29972,54814	7456,76054
949	28034,59758	7456,76054
950	26801,3563	7456,76054
951	26449,00166	7456,76054
952	27153,71095	7456,76054
953	28915,4842	7456,76054
954	31029,61209	7456,76054
955	31558,14406	7456,76054
956	32086,67604	7456,76054
957	32615,20801	7456,76054
958	33143,73998	7456,76054
959	33672,27196	7456,76054
960	34024,62661	7456,76054
961	34729,3359	7456,76054
962	35434,0452	7456,76054
963	36138,7545	7456,76054
964	36491,10915	7456,76054
965	36843,4638	7456,76054
966	37195,81845	7456,76054
967	37548,1731	7456,76054
968	37724,35042	7456,76054
969	36491,10915	7456,76054
970	32967,56266	7456,76054
971	29972,54814	7456,76054
972	27506,0656	7456,76054
973	25568,11503	7456,76054
974	24511,05109	7456,76054
975	24334,87376	7456,76054
976	25215,76038	7456,76054
977	26977,53363	7456,76054
978	29091,66152	7456,76054
979	29620,1935	7456,76054
980	30148,72547	7456,76054
981	30853,43477	7456,76054
982	31381,96674	7456,76054
983	31910,49871	7456,76054
984	32615,20801	7456,76054
985	33143,73998	7456,76054
986	33672,27196	7456,76054
987	34200,80393	7456,76054
988	34553,15858	7456,76054
989	34905,51323	7456,76054
990	35081,69055	7456,76054
991	35257,86788	7456,76054
992	35081,69055	7456,76054
993	33672,27196	7456,76054
994	31205,78942	7456,76054
995	28210,7749	7456,76054
996	25568,11503	7456,76054
997	23277,80982	7456,76054
998	22044,56854	7456,76054
999	21692,2139	7456,76054
1000	22044,56854	7456,76054
1001	23453,98714	7456,76054
1002	25391,93771	7456,76054
1003	26096,64701	7456,76054
1004	26977,53363	7456,76054
1005	27682,24293	7456,76054
1006	28386,95222	7456,76054
1007	29267,83885	7456,76054
1008	29972,54814	7456,76054
1009	30677,25744	7456,76054
1010	31734,32139	7456,76054
1011	32615,20801	7456,76054
1012	33143,73998	7456,76054
1013	33672,27196	7456,76054
1014	34024,62661	7456,76054
1015	34376,98126	7456,76054
1016	34553,15858	7456,76054
1017	33848,44928	7456,76054
1018	32615,20801	7456,76054
1019	31381,96674	7456,76054
1020	29972,54814	7456,76054
1021	29091,66152	7456,76054
1022	28563,12955	7456,76054
1023	28210,7749	7456,76054
1024	28563,12955	7456,76054
1025	29620,1935	7456,76054
1026	30677,25744	7456,76054
1027	30324,90279	7456,76054
1028	29972,54814	7456,76054
1029	29796,37082	7456,76054
1030	29444,01617	7456,76054
1031	29267,83885	7456,76054
1032	28915,4842	7456,76054
1033	29091,66152	7456,76054
1034	28563,12955	7456,76054
1035	29620,1935	7456,76054
1036	28210,7749	7456,76054
1037	27153,71095	7456,76054
1038	26977,53363	7456,76054
1039	26625,17898	7456,76054
1040	26801,3563	7456,76054
1041	26449,00166	7456,76054
1042	25920,46968	7456,76054
1043	25215,76038	7456,76054
1044	24511,05109	7456,76054
1045	24334,87376	7456,76054
1046	23806,34179	7456,76054
1047	23806,34179	7456,76054
1048	23630,16446	7456,76054
1049	23806,34179	7456,76054
1050	23982,51911	7456,76054
1051	24158,69644	7456,76054
1052	24158,69644	7456,76054
1053	24334,87376	7456,76054
1054	24511,05109	7456,76054
1055	24863,40574	7456,76054
1056	24687,22841	7456,76054
1057	26449,00166	7456,76054
1058	28386,95222	7456,76054
1059	30324,90279	7456,76054
1060	31381,96674	7456,76054
1061	32439,03069	7456,76054
1062	33319,91731	7456,76054
1063	34200,80393	7456,76054
1064	34376,98126	7456,76054
1065	34905,51323	7456,76054
1066	35610,22253	7456,76054
