,[7] - BE_DHN_HP_ELEC,[6] - BE_IND_DIRECT_ELEC,[5] - BE_IND_COGEN_GAS,[8] - BE_DEC_HP_ELEC
2015-04-22 06:00:00,11568.28787045738,283.85471234879475,7172.905827651206,16818.664349542618
2015-04-22 07:00:00,9916.979560369286,283.85471234879475,7172.905827651206,14417.894199630713
2015-04-22 08:00:00,8193.875238570936,283.85471234879475,7172.905827651206,11912.742741429065
2015-04-22 09:00:00,6470.7709126973705,283.85471234879475,7172.905827651206,9407.591277302628
2015-04-22 10:00:00,4963.054630105011,283.85471234879475,7172.905827651206,7215.583749894989
2015-04-22 11:00:00,3598.93037134069,283.85471234879475,7172.905827651206,5232.338839659311
2015-04-22 12:00:00,2593.78618213074,283.85471234879475,7172.905827651206,3771.0004868692604
2015-04-22 13:00:00,1875.8260470972104,283.85471234879475,7172.905827651206,2727.1873779027896
2015-04-22 14:00:00,1516.8459791729242,283.85471234879475,7172.905827651206,2205.280822827076
2015-04-22 15:00:00,1445.0499658325796,283.85471234879475,7172.905827651206,2100.89951216742
2015-04-22 16:00:00,1875.8260470972104,283.85471234879475,7172.905827651206,2727.1873779027896
2015-04-22 17:00:00,2737.3782092189504,283.85471234879475,7172.905827651206,3979.7631087810505
2015-04-22 18:00:00,3957.9104388574547,283.85471234879475,7172.905827651206,5754.2453941425465
2015-04-22 19:00:00,5250.238681021261,283.85471234879475,7172.905827651206,7633.10898897874
2015-04-22 20:00:00,5896.402802714446,283.85471234879475,7172.905827651206,8572.540787285554
2015-04-22 21:00:00,6470.7709126973705,283.85471234879475,7172.905827651206,9407.591277302628
2015-04-22 22:00:00,7116.935034390555,283.85471234879475,7172.905827651206,10347.023075609442
2015-04-22 23:00:00,7691.303140298271,283.85471234879475,7172.905827651206,11182.073559701728
2015-04-23 00:00:00,7906.691183579473,283.85471234879475,7172.905827651206,11495.217496420524
2015-04-23 01:00:00,8122.079222785464,283.85471234879475,7172.905827651206,11808.361427214537
2015-04-23 02:00:00,8193.875238570936,283.85471234879475,7172.905827651206,11912.742741429065
2015-04-23 03:00:00,8265.671250281195,283.85471234879475,7172.905827651206,12017.124049718805
2015-04-23 04:00:00,8265.671250281195,283.85471234879475,7172.905827651206,12017.124049718805
2015-04-23 05:00:00,8193.875238570936,0.0,7172.905827651206,11912.742741429065
2015-04-23 06:00:00,7763.099156083743,169.40230367286722,7172.905827651206,11286.45487391626
2015-04-23 07:00:00,7404.119089382018,283.85471234879475,7172.905827651206,10764.54832061798
2015-04-23 08:00:00,7188.7310461008165,283.85471234879475,7172.905827651206,10451.404383899186
2015-04-23 09:00:00,7116.935034390555,283.85471234879475,7172.905827651206,10347.023075609442
2015-04-23 10:00:00,6686.1589519033605,283.85471234879475,7172.905827651206,9720.735208096638
2015-04-23 11:00:00,6183.586857705909,283.85471234879475,7172.905827651206,8990.066032294091
2015-04-23 12:00:00,5465.626724302464,283.85471234879475,7172.905827651206,7946.252925697536
2015-04-23 13:00:00,4316.890508411825,283.85471234879475,7172.905827651206,6276.151951588173
2015-04-23 14:00:00,3168.154290483581,283.85471234879475,7172.905827651206,4606.05097451642
2015-04-23 15:00:00,2450.194155042529,283.85471234879475,7172.905827651206,3562.2378649574707
2015-04-23 16:00:00,2019.4180741854204,283.85471234879475,7172.905827651206,2935.9499998145793
2015-04-23 17:00:00,1875.8260470972104,283.85471234879475,7172.905827651206,2727.1873779027896
2015-04-23 18:00:00,2163.010100866109,283.85471234879475,7172.905827651206,3144.7126211338896
2015-04-23 19:00:00,2737.3782092189504,283.85471234879475,7172.905827651206,3979.7631087810505
2015-04-23 20:00:00,3814.318412176765,283.85471234879475,7172.905827651206,5545.482772823234
2015-04-23 21:00:00,4963.054630105011,283.85471234879475,7172.905827651206,7215.583749894989
2015-04-23 22:00:00,6039.994830210177,283.85471234879475,7172.905827651206,8781.303409789822
2015-04-23 23:00:00,7188.7310461008165,283.85471234879475,7172.905827651206,10451.404383899186
2015-04-24 00:00:00,8481.059289487184,283.85471234879475,7172.905827651206,12330.267980512812
2015-04-24 01:00:00,9988.77557615476,283.85471234879475,7172.905827651206,14522.275513845241
2015-04-24 02:00:00,10778.531725343675,283.85471234879475,7172.905827651206,15670.469934656321
2015-04-24 03:00:00,11568.28787045738,283.85471234879475,7172.905827651206,16818.664349542618
2015-04-24 04:00:00,12142.655980440306,283.85471234879475,7172.905827651206,17653.714839559692
2015-04-24 05:00:00,12070.859968730048,283.85471234879475,7172.905827651206,17549.333531269953
2015-04-24 06:00:00,10850.327737053934,283.85471234879475,7172.905827651206,15774.851242946064
2015-04-24 07:00:00,9486.203481957304,283.85471234879475,7172.905827651206,13791.606338042693
2015-04-24 08:00:00,7978.487195289731,283.85471234879475,7172.905827651206,11599.59880471027
2015-04-24 09:00:00,6614.362940193103,283.85471234879475,7172.905827651206,9616.353899806896
2015-04-24 10:00:00,5322.034696806732,283.85471234879475,7172.905827651206,7737.490303193266
2015-04-24 11:00:00,4245.094492626353,283.85471234879475,7172.905827651206,6171.770637373646
2015-04-24 12:00:00,3383.542330912135,283.85471234879475,7172.905827651206,4919.194907087865
2015-04-24 13:00:00,2880.97023630716,283.85471234879475,7172.905827651206,4188.52573069284
2015-04-24 14:00:00,2665.582195878605,283.85471234879475,7172.905827651206,3875.3817981213933
2015-04-24 15:00:00,2665.582195878605,283.85471234879475,7172.905827651206,3875.3817981213933
2015-04-24 16:00:00,3168.154290483581,283.85471234879475,7172.905827651206,4606.05097451642
2015-04-24 17:00:00,3957.9104388574547,283.85471234879475,7172.905827651206,5754.2453941425465
2015-04-24 18:00:00,5106.6466535255295,283.85471234879475,7172.905827651206,7424.34636647447
2015-04-24 19:00:00,6327.17888520164,283.85471234879475,7172.905827651206,9198.82865479836
2015-04-24 20:00:00,7188.7310461008165,283.85471234879475,7172.905827651206,10451.404383899186
2015-04-24 21:00:00,8122.079222785464,283.85471234879475,7172.905827651206,11808.361427214537
2015-04-24 22:00:00,9055.42739947011,283.85471234879475,7172.905827651206,13165.318470529885
2015-04-24 23:00:00,9916.979560369286,283.85471234879475,7172.905827651206,14417.894199630713
2015-04-25 00:00:00,10060.571587865019,283.85471234879475,7172.905827651206,14626.65682213498
2015-04-25 01:00:00,10275.959627071008,283.85471234879475,7172.905827651206,14939.800752928992
2015-04-25 02:00:00,10419.55165456674,283.85471234879475,7172.905827651206,15148.56337543326
2015-04-25 03:00:00,10563.143682062471,283.85471234879475,7172.905827651206,15357.325997937527
2015-04-25 04:00:00,10634.939697847944,283.85471234879475,7172.905827651206,15461.707312152055
2015-04-25 05:00:00,10275.959627071008,283.85471234879475,7172.905827651206,14939.800752928992
2015-04-25 06:00:00,8552.855305272658,283.85471234879475,7172.905827651206,12434.649294727342
2015-04-25 07:00:00,6973.343006894825,283.85471234879475,7172.905827651206,10138.260453105173
2015-04-25 08:00:00,5537.422736012723,283.85471234879475,7172.905827651206,8050.634233987275
2015-04-25 09:00:00,3886.11442551711,283.85471234879475,7172.905827651206,5649.864083482889
2015-04-25 10:00:00,1875.8260470972104,283.85471234879475,7172.905827651206,2727.1873779027896
2015-04-25 11:00:00,1301.4579387443696,283.85471234879475,7172.905827651206,1892.1368902556305
2015-04-25 12:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-04-25 13:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-04-25 14:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-04-25 15:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-04-25 16:00:00,1373.2539524922356,283.85471234879475,7172.905827651206,1996.5182015077646
2015-04-25 17:00:00,2306.60212795432,283.85471234879475,7172.905827651206,3353.475243045681
2015-04-25 18:00:00,3311.746317164269,283.85471234879475,7172.905827651206,4814.81359583573
2015-04-25 19:00:00,4316.890508411825,283.85471234879475,7172.905827651206,6276.151951588173
2015-04-25 20:00:00,4963.054630105011,283.85471234879475,7172.905827651206,7215.583749894989
2015-04-25 21:00:00,5609.218751798196,283.85471234879475,7172.905827651206,8155.015548201803
2015-04-25 22:00:00,6327.17888520164,283.85471234879475,7172.905827651206,9198.82865479836
2015-04-25 23:00:00,6973.343006894825,283.85471234879475,7172.905827651206,10138.260453105173
2015-04-26 00:00:00,7332.323073596546,283.85471234879475,7172.905827651206,10660.167006403452
2015-04-26 01:00:00,7834.895167793998,283.85471234879475,7172.905827651206,11390.836182205998
2015-04-26 02:00:00,8050.283211075205,283.85471234879475,7172.905827651206,11703.980118924796
2015-04-26 03:00:00,8337.467261991455,283.85471234879475,7172.905827651206,12121.505358008544
2015-04-26 04:00:00,8481.059289487184,283.85471234879475,7172.905827651206,12330.267980512812
2015-04-26 05:00:00,8265.671250281195,283.85471234879475,7172.905827651206,12017.124049718805
2015-04-26 06:00:00,7691.303140298271,283.85471234879475,7172.905827651206,11182.073559701728
2015-04-26 07:00:00,6829.750979399094,283.85471234879475,7172.905827651206,9929.497830600909
2015-04-26 08:00:00,5824.606791004186,283.85471234879475,7172.905827651206,8468.159478995813
2015-04-26 09:00:00,5034.850641815269,283.85471234879475,7172.905827651206,7319.965058184729
2015-04-26 10:00:00,4460.482531832344,283.85471234879475,7172.905827651206,6484.914568167656
2015-04-26 11:00:00,4173.2984809160935,283.85471234879475,7172.905827651206,6067.389329083905
2015-04-26 12:00:00,4029.70645260532,283.85471234879475,7172.905827651206,5858.6267053946785
2015-04-26 13:00:00,3886.11442551711,283.85471234879475,7172.905827651206,5649.864083482889
2015-04-26 14:00:00,3886.11442551711,283.85471234879475,7172.905827651206,5649.864083482889
2015-04-26 15:00:00,3886.11442551711,283.85471234879475,7172.905827651206,5649.864083482889
2015-04-26 16:00:00,4101.50246513062,283.85471234879475,7172.905827651206,5963.008014869378
2015-04-26 17:00:00,4604.074559328075,283.85471234879475,7172.905827651206,6693.677190671924
2015-04-26 18:00:00,5106.6466535255295,283.85471234879475,7172.905827651206,7424.34636647447
2015-04-26 19:00:00,5896.402802714446,283.85471234879475,7172.905827651206,8572.540787285554
2015-04-26 20:00:00,6111.79084599565,283.85471234879475,7172.905827651206,8885.68472400435
2015-04-26 21:00:00,6614.362940193103,283.85471234879475,7172.905827651206,9616.353899806896
2015-04-26 22:00:00,7045.139018605084,283.85471234879475,7172.905827651206,10242.641761394916
2015-04-26 23:00:00,7475.915101092279,283.85471234879475,7172.905827651206,10868.92962890772
2015-04-27 00:00:00,7619.507128588009,283.85471234879475,7172.905827651206,11077.69225141199
2015-04-27 01:00:00,7763.099156083743,224.71197824352612,7172.905827651206,11286.45487391626
2015-04-27 02:00:00,7834.895167793998,0.0,7172.905827651206,11390.836182205998
2015-04-27 03:00:00,7978.487195289731,0.0,7172.905827651206,11599.59880471027
2015-04-27 04:00:00,8050.283211075205,0.0,7172.905827651206,11703.980118924796
2015-04-27 05:00:00,7834.895167793998,0.0,7172.905827651206,11390.836182205998
2015-04-27 06:00:00,6973.343006894825,283.85471234879475,7172.905827651206,10138.260453105173
2015-04-27 07:00:00,5896.402802714446,283.85471234879475,7172.905827651206,8572.540787285554
2015-04-27 08:00:00,4747.666586823807,283.85471234879475,7172.905827651206,6902.439813176193
2015-04-27 09:00:00,3742.5223984289,283.85471234879475,7172.905827651206,5441.1014615711
2015-04-27 10:00:00,2809.1742225592943,283.85471234879475,7172.905827651206,4084.1444194407054
2015-04-27 11:00:00,2019.4180741854204,283.85471234879475,7172.905827651206,2935.9499998145793
2015-04-27 12:00:00,1373.2539524922356,283.85471234879475,7172.905827651206,1996.5182015077646
2015-04-27 13:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-04-27 14:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-04-27 15:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-04-27 16:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-04-27 17:00:00,1445.0499658325796,283.85471234879475,7172.905827651206,2100.89951216742
2015-04-27 18:00:00,2163.010100866109,283.85471234879475,7172.905827651206,3144.7126211338896
2015-04-27 19:00:00,2952.766249647504,283.85471234879475,7172.905827651206,4292.907041352495
2015-04-27 20:00:00,3814.318412176765,283.85471234879475,7172.905827651206,5545.482772823234
2015-04-27 21:00:00,4675.870575113548,283.85471234879475,7172.905827651206,6798.058504886451
2015-04-27 22:00:00,5537.422736012723,283.85471234879475,7172.905827651206,8050.634233987275
2015-04-27 23:00:00,6398.974896911899,283.85471234879475,7172.905827651206,9303.2099630881
2015-04-28 00:00:00,7188.7310461008165,283.85471234879475,7172.905827651206,10451.404383899186
2015-04-28 01:00:00,8050.283211075205,283.85471234879475,7172.905827651206,11703.980118924796
2015-04-28 02:00:00,8481.059289487184,283.85471234879475,7172.905827651206,12330.267980512812
2015-04-28 03:00:00,8911.835371974379,283.85471234879475,7172.905827651206,12956.555848025615
2015-04-28 04:00:00,9270.815438676102,283.85471234879475,7172.905827651206,13478.462401323897
2015-04-28 05:00:00,9127.223411180372,283.85471234879475,7172.905827651206,13269.69977881963
2015-04-28 06:00:00,8193.875238570936,283.85471234879475,7172.905827651206,11912.742741429065
2015-04-28 07:00:00,7188.7310461008165,283.85471234879475,7172.905827651206,10451.404383899186
2015-04-28 08:00:00,6183.586857705909,283.85471234879475,7172.905827651206,8990.066032294091
2015-04-28 09:00:00,5322.034696806732,283.85471234879475,7172.905827651206,7737.490303193266
2015-04-28 10:00:00,4388.6865201220835,283.85471234879475,7172.905827651206,6380.533259877914
2015-04-28 11:00:00,3670.726385088555,283.85471234879475,7172.905827651206,5336.720150911444
2015-04-28 12:00:00,3096.3582767357148,283.85471234879475,7172.905827651206,4501.669663264285
2015-04-28 13:00:00,2737.3782092189504,283.85471234879475,7172.905827651206,3979.7631087810505
2015-04-28 14:00:00,2593.78618213074,283.85471234879475,7172.905827651206,3771.0004868692604
2015-04-28 15:00:00,2521.9901687903957,283.85471234879475,7172.905827651206,3666.6191762096037
2015-04-28 16:00:00,2809.1742225592943,283.85471234879475,7172.905827651206,4084.1444194407054
2015-04-28 17:00:00,3311.746317164269,283.85471234879475,7172.905827651206,4814.81359583573
2015-04-28 18:00:00,4101.50246513062,283.85471234879475,7172.905827651206,5963.008014869378
2015-04-28 19:00:00,4891.258614319538,283.85471234879475,7172.905827651206,7111.202435680461
2015-04-28 20:00:00,5968.198818499917,283.85471234879475,7172.905827651206,8676.922101500078
2015-04-28 21:00:00,7045.139018605084,283.85471234879475,7172.905827651206,10242.641761394916
2015-04-28 22:00:00,8122.079222785464,283.85471234879475,7172.905827651206,11808.361427214537
2015-04-28 23:00:00,9199.019426965842,283.85471234879475,7172.905827651206,13374.081093034156
2015-04-29 00:00:00,9916.979560369286,283.85471234879475,7172.905827651206,14417.894199630713
2015-04-29 01:00:00,10706.735709558205,283.85471234879475,7172.905827651206,15566.088620441797
2015-04-29 02:00:00,11137.5117920454,283.85471234879475,7172.905827651206,16192.376487954602
2015-04-29 03:00:00,11568.28787045738,283.85471234879475,7172.905827651206,16818.664349542618
2015-04-29 04:00:00,11855.471925448841,283.85471234879475,7172.905827651206,17236.189594551153
2015-04-29 05:00:00,11711.879897953113,283.85471234879475,7172.905827651206,17027.426972046887
2015-04-29 06:00:00,10850.327737053934,283.85471234879475,7172.905827651206,15774.851242946064
2015-04-29 07:00:00,9916.979560369286,283.85471234879475,7172.905827651206,14417.894199630713
2015-04-29 08:00:00,8983.631383684637,283.85471234879475,7172.905827651206,13060.937156315358
2015-04-29 09:00:00,7906.691183579473,283.85471234879475,7172.905827651206,11495.217496420524
2015-04-29 10:00:00,7045.139018605084,283.85471234879475,7172.905827651206,10242.641761394916
2015-04-29 11:00:00,6398.974896911899,283.85471234879475,7172.905827651206,9303.2099630881
2015-04-29 12:00:00,5968.198818499917,283.85471234879475,7172.905827651206,8676.922101500078
2015-04-29 13:00:00,5609.218751798196,283.85471234879475,7172.905827651206,8155.015548201803
2015-04-29 14:00:00,5393.830708516992,283.85471234879475,7172.905827651206,7841.871611483008
2015-04-29 15:00:00,5393.830708516992,283.85471234879475,7172.905827651206,7841.871611483008
2015-04-29 16:00:00,5752.810775218714,283.85471234879475,7172.905827651206,8363.778164781286
2015-04-29 17:00:00,6327.17888520164,283.85471234879475,7172.905827651206,9198.82865479836
2015-04-29 18:00:00,7045.139018605084,283.85471234879475,7172.905827651206,10242.641761394916
2015-04-29 19:00:00,7763.099156083743,283.85471234879475,7172.905827651206,11286.45487391626
2015-04-29 20:00:00,8696.447332768392,283.85471234879475,7172.905827651206,12643.41191723161
2015-04-29 21:00:00,9629.795505377824,283.85471234879475,7172.905827651206,14000.368954622172
2015-04-29 22:00:00,10563.143682062471,283.85471234879475,7172.905827651206,15357.325997937527
2015-04-29 23:00:00,11496.491858747118,283.85471234879475,7172.905827651206,16714.283041252882
2015-04-30 00:00:00,12142.655980440306,283.85471234879475,7172.905827651206,17653.714839559692
2015-04-30 01:00:00,12932.412129629221,283.85471234879475,7172.905827651206,18801.909260370776
2015-04-30 02:00:00,13363.188212116416,283.85471234879475,7172.905827651206,19428.197127883584
2015-04-30 03:00:00,13865.760306313867,283.85471234879475,7172.905827651206,20158.86630368613
2015-04-30 04:00:00,14296.53638472585,283.85471234879475,7172.905827651206,20785.154165274147
2015-04-30 05:00:00,14009.3523338096,283.85471234879475,7172.905827651206,20367.628926190402
2015-04-30 06:00:00,12788.820102133488,283.85471234879475,7172.905827651206,18593.146637866503
2015-04-30 07:00:00,11496.491858747118,283.85471234879475,7172.905827651206,16714.283041252882
2015-04-30 08:00:00,10132.367603650491,283.85471234879475,7172.905827651206,14731.038136349507
2015-04-30 09:00:00,8840.03936026412,283.85471234879475,7172.905827651206,12852.174539735877
2015-04-30 10:00:00,7691.303140298271,283.85471234879475,7172.905827651206,11182.073559701728
2015-04-30 11:00:00,6686.1589519033605,283.85471234879475,7172.905827651206,9720.735208096638
2015-04-30 12:00:00,5968.198818499917,283.85471234879475,7172.905827651206,8676.922101500078
2015-04-30 13:00:00,5537.422736012723,283.85471234879475,7172.905827651206,8050.634233987275
2015-04-30 14:00:00,5393.830708516992,283.85471234879475,7172.905827651206,7841.871611483008
2015-04-30 15:00:00,5465.626724302464,283.85471234879475,7172.905827651206,7946.252925697536
2015-04-30 16:00:00,5968.198818499917,283.85471234879475,7172.905827651206,8676.922101500078
2015-04-30 17:00:00,6829.750979399094,283.85471234879475,7172.905827651206,9929.497830600909
2015-04-30 18:00:00,7978.487195289731,283.85471234879475,7172.905827651206,11599.59880471027
2015-04-30 19:00:00,9199.019426965842,283.85471234879475,7172.905827651206,13374.081093034156
2015-04-30 20:00:00,9916.979560369286,283.85471234879475,7172.905827651206,14417.894199630713
2015-04-30 21:00:00,10563.143682062471,283.85471234879475,7172.905827651206,15357.325997937527
2015-04-30 22:00:00,11209.307803755657,283.85471234879475,7172.905827651206,16296.757796244343
2015-04-30 23:00:00,11855.471925448841,283.85471234879475,7172.905827651206,17236.189594551153
2015-05-01 00:00:00,11352.899831251389,283.85471234879475,7172.905827651206,16505.52041874861
2015-05-01 01:00:00,10850.327737053934,283.85471234879475,7172.905827651206,15774.851242946064
2015-05-01 02:00:00,10563.143682062471,283.85471234879475,7172.905827651206,15357.325997937527
2015-05-01 03:00:00,10419.55165456674,181.68912289124773,7172.905827651206,15148.56337543326
2015-05-01 04:00:00,10419.55165456674,0.0,7172.905827651206,15148.56337543326
2015-05-01 05:00:00,9845.183548659028,0.0,7172.905827651206,14313.51289134097
2015-05-01 06:00:00,8840.03936026412,283.85471234879475,7172.905827651206,12852.174539735877
2015-05-01 07:00:00,7475.915101092279,283.85471234879475,7172.905827651206,10868.92962890772
2015-05-01 08:00:00,5896.402802714446,283.85471234879475,7172.905827651206,8572.540787285554
2015-05-01 09:00:00,4388.6865201220835,283.85471234879475,7172.905827651206,6380.533259877914
2015-05-01 10:00:00,3024.56226339537,283.85471234879475,7172.905827651206,4397.288352604629
2015-05-01 11:00:00,1732.2340200090002,0.0,7172.905827651206,2518.424755991
2015-05-01 12:00:00,1229.6619254040252,0.0,7172.905827651206,1787.7555795959745
2015-05-01 13:00:00,1229.6619254040252,0.0,7172.905827651206,1787.7555795959745
2015-05-01 14:00:00,1229.6619254040252,0.0,7172.905827651206,1787.7555795959745
2015-05-01 15:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-01 16:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-01 17:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-01 18:00:00,1373.2539524922356,283.85471234879475,7172.905827651206,1996.5182015077646
2015-05-01 19:00:00,2378.398141702185,283.85471234879475,7172.905827651206,3457.8565542978145
2015-05-01 20:00:00,2809.1742225592943,283.85471234879475,7172.905827651206,4084.1444194407054
2015-05-01 21:00:00,3239.9503038239245,283.85471234879475,7172.905827651206,4710.432285176074
2015-05-01 22:00:00,3742.5223984289,283.85471234879475,7172.905827651206,5441.1014615711
2015-05-01 23:00:00,4173.2984809160935,283.85471234879475,7172.905827651206,6067.389329083905
2015-05-02 00:00:00,4604.074559328075,283.85471234879475,7172.905827651206,6693.677190671924
2015-05-02 01:00:00,5106.6466535255295,283.85471234879475,7172.905827651206,7424.34636647447
2015-05-02 02:00:00,5322.034696806732,283.85471234879475,7172.905827651206,7737.490303193266
2015-05-02 03:00:00,5465.626724302464,283.85471234879475,7172.905827651206,7946.252925697536
2015-05-02 04:00:00,5537.422736012723,283.85471234879475,7172.905827651206,8050.634233987275
2015-05-02 05:00:00,5322.034696806732,283.85471234879475,7172.905827651206,7737.490303193266
2015-05-02 06:00:00,4891.258614319538,283.85471234879475,7172.905827651206,7111.202435680461
2015-05-02 07:00:00,4245.094492626353,283.85471234879475,7172.905827651206,6171.770637373646
2015-05-02 08:00:00,3670.726385088555,0.0,7172.905827651206,5336.720150911444
2015-05-02 09:00:00,3096.3582767357148,283.85471234879475,7172.905827651206,4501.669663264285
2015-05-02 10:00:00,2521.9901687903957,283.85471234879475,7172.905827651206,3666.6191762096037
2015-05-02 11:00:00,2091.2140875257646,283.85471234879475,7172.905827651206,3040.331310474235
2015-05-02 12:00:00,1660.4380062611344,283.85471234879475,7172.905827651206,2414.043444738865
2015-05-02 13:00:00,1373.2539524922356,283.85471234879475,7172.905827651206,1996.5182015077646
2015-05-02 14:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-02 15:00:00,1373.2539524922356,283.85471234879475,7172.905827651206,1996.5182015077646
2015-05-02 16:00:00,1301.4579387443696,283.85471234879475,7172.905827651206,1892.1368902556305
2015-05-02 17:00:00,1516.8459791729242,283.85471234879475,7172.905827651206,2205.280822827076
2015-05-02 18:00:00,1947.6220604375546,283.85471234879475,7172.905827651206,2831.568688562445
2015-05-02 19:00:00,2378.398141702185,283.85471234879475,7172.905827651206,3457.8565542978145
2015-05-02 20:00:00,3311.746317164269,283.85471234879475,7172.905827651206,4814.81359583573
2015-05-02 21:00:00,4173.2984809160935,283.85471234879475,7172.905827651206,6067.389329083905
2015-05-02 22:00:00,5106.6466535255295,283.85471234879475,7172.905827651206,7424.34636647447
2015-05-02 23:00:00,5968.198818499917,283.85471234879475,7172.905827651206,8676.922101500078
2015-05-03 00:00:00,6757.9549676888355,283.85471234879475,7172.905827651206,9825.116522311166
2015-05-03 01:00:00,7619.507128588009,283.85471234879475,7172.905827651206,11077.69225141199
2015-05-03 02:00:00,8050.283211075205,283.85471234879475,7172.905827651206,11703.980118924796
2015-05-03 03:00:00,8409.263277776927,283.85471234879475,7172.905827651206,12225.88667222307
2015-05-03 04:00:00,8481.059289487184,283.85471234879475,7172.905827651206,12330.267980512812
2015-05-03 05:00:00,7906.691183579473,283.85471234879475,7172.905827651206,11495.217496420524
2015-05-03 06:00:00,6901.546995184565,283.85471234879475,7172.905827651206,10033.879144815432
2015-05-03 07:00:00,5609.218751798196,283.85471234879475,7172.905827651206,8155.015548201803
2015-05-03 08:00:00,4173.2984809160935,283.85471234879475,7172.905827651206,6067.389329083905
2015-05-03 09:00:00,2737.3782092189504,283.85471234879475,7172.905827651206,3979.7631087810505
2015-05-03 10:00:00,1445.0499658325796,283.85471234879475,7172.905827651206,2100.89951216742
2015-05-03 11:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-03 12:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-03 13:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-03 14:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-03 15:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-03 16:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-03 17:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-03 18:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-03 19:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-03 20:00:00,2163.010100866109,283.85471234879475,7172.905827651206,3144.7126211338896
2015-05-03 21:00:00,3311.746317164269,283.85471234879475,7172.905827651206,4814.81359583573
2015-05-03 22:00:00,4388.6865201220835,283.85471234879475,7172.905827651206,6380.533259877914
2015-05-03 23:00:00,5537.422736012723,283.85471234879475,7172.905827651206,8050.634233987275
2015-05-04 00:00:00,6183.586857705909,283.85471234879475,7172.905827651206,8990.066032294091
2015-05-04 01:00:00,6973.343006894825,283.85471234879475,7172.905827651206,10138.260453105173
2015-05-04 02:00:00,7404.119089382018,283.85471234879475,7172.905827651206,10764.54832061798
2015-05-04 03:00:00,7691.303140298271,283.85471234879475,7172.905827651206,11182.073559701728
2015-05-04 04:00:00,7763.099156083743,283.85471234879475,7172.905827651206,11286.45487391626
2015-05-04 05:00:00,7332.323073596546,283.85471234879475,7172.905827651206,10660.167006403452
2015-05-04 06:00:00,6614.362940193103,283.85471234879475,7172.905827651206,9616.353899806896
2015-05-04 07:00:00,5609.218751798196,283.85471234879475,7172.905827651206,8155.015548201803
2015-05-04 08:00:00,4604.074559328075,283.85471234879475,7172.905827651206,6693.677190671924
2015-05-04 09:00:00,3742.5223984289,283.85471234879475,7172.905827651206,5441.1014615711
2015-05-04 10:00:00,2665.582195878605,283.85471234879475,7172.905827651206,3875.3817981213933
2015-05-04 11:00:00,1660.4380062611344,283.85471234879475,7172.905827651206,2414.043444738865
2015-05-04 12:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-04 13:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-04 14:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-04 15:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-04 16:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-04 17:00:00,1229.6619254040252,117.37716476549645,7172.905827651206,1787.7555795959745
2015-05-04 18:00:00,1229.6619254040252,283.85471234879475,7172.905827651206,1787.7555795959745
2015-05-04 19:00:00,2019.4180741854204,283.85471234879475,7172.905827651206,2935.9499998145793
2015-05-04 20:00:00,2665.582195878605,283.85471234879475,7172.905827651206,3875.3817981213933
2015-05-04 21:00:00,3239.9503038239245,283.85471234879475,7172.905827651206,4710.432285176074
2015-05-04 22:00:00,3814.318412176765,283.85471234879475,7172.905827651206,5545.482772823234
2015-05-04 23:00:00,4388.6865201220835,283.85471234879475,7172.905827651206,6380.533259877914
