,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LU,LV,ME,MK,MT,NI,NL,NO,PL,PT,RO,RS,SE,SI,SK
2030-02-01 22:00:00+00:00,1148,9746.9,1835.8,11870,5848.4,7814.8,1040.1,8793,70109.2,5757.6,1301.1,37313.8,13743.2,66975,48240,7407.6,2929.7,5911,4505.3,44835.5,1503,1344.7,1003.4,732.8,1778.2,316.8,1478.9,15046.5,19238.9,26204.4,7546.1,8295.9,6447.8,18378.4,2053.6,4052.1
2030-02-01 23:00:00+00:00,907.5,9166.4,1623.3,11835,5440,7558.6,947.7,8363.6,65802.9,5326.2,1217.9,34112.9,13181.5,66789,44002.3,6706.7,2576.2,5646.4,4391.1,40887.3,1406.8,1312.6,907.7,727.4,1790.2,278.2,1320,14079.1,18435.6,24618,6807.1,7660.3,6212.1,17328.4,1934.6,3888.6
2030-02-02 00:00:00+00:00,734.4,8513.2,1378.8,10764.7,4542.8,7239.3,819.4,8116.3,60077.2,4970.5,1131.9,32073.2,12673.6,63800,37744.6,5911,2290.4,5166.2,4141.2,35961.3,1330.5,1283.7,841.7,646.4,1560.1,243.9,1124.7,12678.8,17949,22590.6,6404.4,6841.8,5740.3,16560.5,1765.6,3694.6
2030-02-02 01:00:00+00:00,639,8149.5,1255.2,10231.7,4178,7061.9,733.1,8165.2,57547.5,4785,1102.5,29462.1,12476.1,62297,36147.5,5827,2172.1,4940.1,3906.5,33025.6,1302.8,1253.9,817.4,585,1379.2,228.2,993.2,12063.8,17460.3,21499.8,5936,6602.2,5304,16183,1677.6,3542.9
2030-02-02 02:00:00+00:00,597.4,7906.4,1198.7,9778.5,4006.7,6867.3,682.5,7984.6,56168.3,4680,1086.7,27864.2,12396.1,60754,35045.5,5626,2077.7,4691.2,3739.7,31339.6,1291.4,1221.3,807.4,531.6,1238.2,221.2,962.9,11680.5,17160.8,20814.8,5653.6,6484,4940.2,16004.4,1624.5,3451.6
2030-02-02 03:00:00+00:00,582.6,7748,1175.6,9507.8,3934.4,6847,657.3,7851.9,56114.7,4677.8,1092.1,27161.1,12477.5,57986,33557.4,5504.6,2049.4,4567.1,3642,30453.1,1300.5,1176.7,824.2,510.9,1155.6,219.5,922.1,11500,17079.9,20607.8,5505.2,6450.8,4683.5,16001.9,1611.4,3442.9
2030-02-02 04:00:00+00:00,596.1,8013.2,1193,9479.5,3943.7,6650.4,654,7961.1,57158.4,4753.4,1136.3,26965.1,12843.7,57459,32309.5,5579.6,2081.9,4680.9,3595.7,30461.9,1368.9,1159.4,874.3,501.9,1132.8,225.4,893.4,11487.7,17141.4,20748.7,5433.4,6529.8,4606.8,16210.7,1626.2,3519.3
2030-02-02 05:00:00+00:00,679.9,9030,1306.6,9892.1,4114.9,6758.6,675.6,8458.4,60453.6,5075,1290.8,27623.7,13788.6,60078,31474.8,6086,2179.7,5102.4,3614.5,32511.5,1612.6,1143.6,1015,513.4,1181.1,250,883.9,11880.1,17605.8,21609.3,5516.6,6780,4783.9,17121.2,1739.4,3710.9
2030-02-02 06:00:00+00:00,938,10359.6,1561.2,11050,4644.9,7297.7,770.5,9657.8,68567.3,5896.3,1460.4,30609.5,14302,66865,32620.4,6983.4,2568,5953.6,3851.8,39119.4,1814.7,1161.5,1179.4,575.6,1296.5,301.5,900.3,13251.5,19156.4,24361.9,5880.4,7413,5326.7,19267.9,2070.5,4155.8
2030-02-02 07:00:00+00:00,1249.1,11239.3,1806.2,11953.6,5238.4,8051.6,873.3,10176.2,75355.7,6746.1,1574.9,35923.2,14327.7,72546,38703.2,7543.3,2862.6,6282.8,4380.5,46518.2,1947.5,1292.5,1290,660.6,1347.9,346.5,1048,15510.5,20933.5,26564.2,6594.9,8268.5,5912,20936.7,2251.8,4337.5
2030-02-02 08:00:00+00:00,1332.6,11576.3,1970,12194.1,5653.9,8598.9,939.9,10387.6,78003.6,7022,1619.3,39119.8,14355.6,73951,45302.7,8122.9,3054.9,6368,4659.1,53160,2009.9,1348.4,1351,706.9,1425.2,361.8,1324.2,16803.5,21410.3,28029.3,7555.3,8789.9,6146,21228,2332.6,4469.6
2030-02-02 09:00:00+00:00,1324.2,11668.6,2021.7,12419.1,5786.4,8634.4,948.4,10510.4,78587.5,7055.6,1617.6,40707.3,14197.6,74206,47407.8,8316.2,3093.3,6427.7,4806.1,55945.9,2009,1386,1351.3,726,1470,364.4,1447.2,17344.6,21276.8,28658.1,8109,8955.4,6245.1,21172.9,2311.8,4522.7
2030-02-02 10:00:00+00:00,1281.3,11720.4,2001.2,12434.8,5680.1,8649.2,939.2,10400.7,79218,7092.8,1607.4,41263.3,14068.3,73707,48191.4,8408.2,3053.7,6444.9,4844.2,55883.2,1991.3,1395.7,1325.5,718.9,1467.9,362.6,1505.7,17321.9,21133.8,28600.1,8294.9,8884.1,6204.7,21125.1,2265.9,4471.9
2030-02-02 11:00:00+00:00,1237,11549.3,1981.9,12496.6,5517.6,8521.7,942.2,10355.6,79724,7031.9,1575.7,41039.3,13999.4,73855,47689.8,8456.8,3068.6,6481.8,4844.6,55253.2,1954.1,1418.5,1274.9,707.5,1452.1,361.7,1511.8,17178.2,20829.8,28711.1,8469.7,8715.9,6098.2,20943.9,2262.9,4455.3
2030-02-02 12:00:00+00:00,1222.2,11206.6,1944,12173.5,5321.5,8220.5,949.3,10397.3,78729.1,6907.1,1589.4,40592,13963.5,73584,47214.9,8419,3020.1,6491.7,4856.5,51897.4,1964.2,1421.7,1296,695.3,1422.5,362.8,1509.2,16869.1,20514.9,28621.1,8301.9,8604,5996.8,20687,2223.4,4417.3
2030-02-02 13:00:00+00:00,1231.4,11115.4,1992.7,12133.1,5258.7,8235.9,944.9,10330.2,77820.1,6866,1570.5,40422.1,13910.3,71666,47197.8,8131.5,2940.4,6415.8,4806.4,51247.5,1943.6,1379,1291.3,681.6,1402.7,359.7,1513,16848.5,20401,28783.5,8191.6,8634.2,5882.5,20527.2,2238.6,4414
2030-02-02 14:00:00+00:00,1243.8,11028.7,1977.5,12015.3,5206.3,8153.3,943.5,10219.7,76572,6748.8,1562.5,39016.6,13912.6,69966,47033.8,8233.7,2865.3,6383.9,4769.6,52705.8,1923.2,1346.8,1281.8,677.1,1384.7,361.8,1475.7,16792.3,20357.9,28396.2,8297,8493.6,5762.7,20446.3,2188.8,4379.9
2030-02-02 15:00:00+00:00,1248.3,10963.5,1932.7,11914,5221.1,8017,946.8,10155.1,75361.1,6594.9,1543.9,38330.2,13888,68095,46813.7,8129.1,2806,6391.6,4790.9,53044.5,1893.7,1348.6,1275.8,676.4,1385.8,362.3,1448.9,16720.2,20318.7,27939.1,8261.8,8375.7,5737.4,20504.4,2166.4,4348.9
2030-02-02 16:00:00+00:00,1283.4,11034.5,1929.9,11806.1,5286.1,7955.1,961.9,10011,74355.9,6651.7,1581.3,38126.6,14259.4,67965,47208.1,8055.7,2850,6366.4,4882.2,53205.1,1920.1,1331.3,1295.8,692.6,1455.3,370.9,1460.7,16867.5,20396.1,28046.7,8222.6,8412.6,5934.5,20679.7,2208.5,4338.6
2030-02-02 17:00:00+00:00,1412.5,11806.5,2085,12102.7,5539.9,8103.2,1053.3,10394.2,76867.4,7255,1615.2,38373.7,14543,69901,49735.6,8811,3115.7,6637.4,5118.9,54383.8,2003.7,1350.7,1351.3,755,1598.4,388.3,1533.5,17304.5,20829,29703.9,8146.3,8714.9,6496.4,21552.8,2314,4541.8
2030-02-02 18:00:00+00:00,1515.4,11743,2178.7,12796.6,6145.6,8643.7,1175.8,10414.3,80629,7353.7,1585.8,39284.2,14646,74808,53623.9,9184.5,3325.3,6739,5406.7,57347.8,1979.6,1430.9,1316.4,798.7,1652.4,416.1,1688.1,17670.7,20997,30314.6,8599.3,9305.4,6782.6,21464.3,2426.1,4585.9
2030-02-02 19:00:00+00:00,1523.7,11041.9,2137,12572.6,6257.6,8504.3,1178.1,10339.7,79385.6,6959.8,1540.9,42146.1,14512.8,73863,55106.2,9127.7,3329.2,6657.9,5304.7,56559,1917.9,1444.7,1275.9,796.2,1643.9,415.3,1747.4,17418.5,20843.9,30323.7,8731.1,9378,6785.1,20964,2420.1,4559.8
2030-02-02 20:00:00+00:00,1472.4,10319,2053.3,11960.9,5965.7,8083.2,1135.5,9964.6,74884.9,6522.9,1467,42692.5,14000.6,70080,53313.5,8605.8,3214.9,6412.3,5084.5,53283.1,1806.6,1417.9,1201.4,780.7,1590.1,395.7,1677.9,16640.5,20458.4,29489.8,8548.9,9209.4,6671.7,20184.6,2319.7,4438.5
2030-02-02 21:00:00+00:00,1340.1,9684.1,1951.2,11361.1,5678.7,7825.8,1092.9,9340.5,71374.3,6156.2,1363.2,41768.4,13980.7,67073,50474.4,7874.7,3187.1,6160.1,4846.5,49623.3,1636.4,1358.2,1096,758.4,1557,358.4,1582.9,15677.4,20039,27780.2,8151,8708.8,6487.4,19289.8,2158.3,4203.3
2030-02-02 22:00:00+00:00,1129.4,9604.2,1818.6,11614.8,5497.8,7719.8,1023.1,8770.8,68800.9,5712.7,1268.2,39020.8,13623.2,68019,46768.5,7313.6,2925.5,5904.7,4525.4,45053.4,1491.9,1334.9,992.9,725.1,1742.1,316.5,1480.4,14636.2,19347.2,26039.5,7738.4,7985.9,6328.6,18224,2029.7,4020.6
2030-02-02 23:00:00+00:00,893.8,9031.6,1606.2,11579.6,5091.2,7462.4,933.2,8341.4,64392,5281.5,1185.1,35529.4,13061.4,67939,42608.3,6625.4,2571.7,5640.6,4410.7,41070.1,1399.1,1303.1,901.6,719.7,1754.1,278,1321.2,13698.3,18540.7,24479.1,7077.3,7351.5,6091.3,17180.6,1910.6,3857.3
2030-02-03 00:00:00+00:00,776.7,8180.4,1464.3,10763.6,4389.7,7117.9,814.5,7215.8,58345.5,4767.2,1034.6,32147.8,12211.8,64040,35477.2,6054.6,2361.4,5136.2,4084.6,34213.7,1219.9,1180.6,787.8,647.8,1567.1,241.5,1095.4,12546.6,17179.8,22027.3,6193.8,6645.6,5818,15849.3,1712.4,3549.5
2030-02-03 01:00:00+00:00,686.3,7804.2,1331.1,10136.2,4021.9,6967.9,727.5,7133.2,55853.9,4556.9,997.4,29481.8,12023.6,62014,34110,5923.6,2211.5,4875.4,3805.9,31474.8,1181.9,1147.7,756.8,577.7,1396.2,225.3,962.2,11885.9,16764,20891.4,5711.1,6399.4,5355.3,15419.3,1626.3,3376.3
2030-02-03 02:00:00+00:00,639.8,7480.5,1253.3,9562.9,3802.6,6811.5,673.1,7040.1,54100.3,4443.4,979.7,27486.8,11923.4,60293,32820.8,5649.1,2093.2,4577.3,3597.8,29725,1163.8,1110.7,742,533.1,1248.9,216.5,922.4,11440.8,16538.2,20194.4,5381.3,6259.1,4955.8,15181.4,1574.1,3283.1
2030-02-03 03:00:00+00:00,620.1,7234.9,1222.5,9225.3,3721.2,6610.8,643.4,6985,53373.2,4391.8,978.6,26367.8,11924.7,57351,31102.2,5471.6,2041.4,4416.5,3485.1,28770.3,1161.8,1084.8,747.9,506.7,1165.1,213.5,874.5,11205.8,16372.6,19901.1,5166,6195.1,4671.1,15066.8,1533.7,3292.5
2030-02-03 04:00:00+00:00,634.5,7313.3,1225.7,9013.2,3682.4,6312,634.8,7032,53100,4398.9,992.8,25912.9,12012.2,56052,29716.4,5485.6,2046.9,4436.6,3422,28403.4,1186.3,1040.8,772.9,494.3,1123,215.6,834,11107.8,16317.8,19890.1,5073,6231.1,4556.8,15089,1537.5,3317.2
2030-02-03 05:00:00+00:00,711.9,7710.8,1287.4,8990.2,3748.1,6297.3,630.8,7036.6,52902.5,4484.6,1042,25773.1,12323.4,56779,28567,5670.5,2079,4566.1,3396.1,29025.1,1284.1,1037.1,831.4,502.5,1156.6,226.9,819.7,11187.7,16505.4,19956.6,5027.3,6322.8,4604.3,15350.2,1563.6,3359.7
2030-02-03 06:00:00+00:00,929.3,8154.1,1416.9,9321.9,3942.3,6227.4,644.4,7386.9,53486.7,4730.3,1103.3,26373.5,12429,58479,28636.1,6038.7,2242.7,4886.4,3481.2,31572.9,1371.2,1032.2,898.9,535.9,1182.6,249,817,11688.2,16874.5,20658.8,5078.2,6551.4,4863.5,15918.6,1733.9,3494.4
2030-02-03 07:00:00+00:00,1199,8924.5,1651.3,9517.5,4310.1,6250.7,696.8,7689.3,56647.2,5052.2,1182.4,27847.7,12500.3,60393,31015.2,6721.6,2402.9,5263.9,3649.6,35166,1487.8,1083.6,972.9,601.7,1197.2,281.2,881.6,12614.4,17388,21916.1,5136.3,6845.7,5313,16496.7,1900.1,3636.4
2030-02-03 08:00:00+00:00,1357.2,9433.2,1876.6,10054,4795.8,6708.3,750.4,8083.5,60567.3,5454.5,1275.3,29648.9,12702.4,63019,33933.6,7412.5,2664.9,5568.6,3828.2,39359.4,1615,1151.9,1057.3,665,1269.8,311.2,990.1,13615.3,18121.1,23750.1,5515.6,7270.6,5719.8,17244.2,2092.9,3824.4
2030-02-03 09:00:00+00:00,1380.5,9715.7,1991.7,10642.4,5041.6,6999.2,775.5,8528.2,63815.9,5757.7,1322.2,33136.2,12728.7,65197,37755.4,7756.6,2799.2,5781,4149.5,42165.7,1675.4,1180.3,1097.1,699.8,1345.3,323.9,1108.7,14664.2,18765.3,25005.3,6096.7,7461.4,5944.3,17942.2,2152.4,4018.1
2030-02-03 10:00:00+00:00,1345.6,9830.1,1999.1,10892.2,5016.8,7032.3,772.8,8784.6,65448.9,5862.4,1331.9,35695.6,12678.5,65160,40429,7845.2,2836.6,5880.2,4331,42749.6,1689.5,1234.8,1099.7,702.4,1369.3,323.4,1244,14991.4,19051.2,25437.4,6386.9,7465.4,5940.7,18206,2135.2,4067
2030-02-03 11:00:00+00:00,1301.8,9721,1993.4,10946.2,4854.4,6996,777.9,8716.3,66168.6,5857.1,1328,36077.5,12667.7,65371,40665.8,7934.6,2866.3,5956.2,4374.7,41893.3,1679.3,1221.3,1083.8,694.1,1358,324.4,1297.1,14942.7,18808.2,25561.9,6579.4,7376.7,5830.6,18085.9,2141.9,4101.5
2030-02-03 12:00:00+00:00,1276.8,9295.5,1959.3,10846.8,4674.6,7023.4,796,8559.8,64930,5812.6,1327.2,35564.4,12701.7,66640,40418.3,7916,2817.3,5908.6,4405.2,39912.7,1662,1214.6,1078.1,684.6,1335.6,323.5,1320.5,14724.5,18531.3,25255.3,6657.3,7235.4,5750.7,17883.5,2097.4,3994.2
2030-02-03 13:00:00+00:00,1280.3,9053.9,2024.9,10597.8,4511.4,7360.9,806.4,8463.3,62559.6,5743.2,1313.6,35532.7,12690.7,64058,40239.4,7555.9,2732,5697.6,4375.8,38165.4,1627.1,1187.2,1068,668.3,1319.6,322.7,1313.7,14448.3,18372,25256,6562,7101,5654.8,17636.4,2021.7,3889.1
2030-02-03 14:00:00+00:00,1283,8898.1,1994,10366.9,4380.3,7096.5,809,8266.1,60838.3,5680.1,1302.4,34582.5,12785.9,61631,39682.2,7677.6,2643.5,5572.6,4318.4,37255.9,1600.6,1186.6,1056.1,664.5,1281.7,314,1281.6,14203.6,18271.8,24446.7,6454.3,6923.3,5524.7,17470.7,1948.5,3781.1
2030-02-03 15:00:00+00:00,1289.1,8889.4,1951,10291.9,4383.6,6982,825.7,8172.8,59939.9,5654.7,1307.9,33213.1,12875.1,59626,39166.1,7548.8,2583.9,5527.6,4277.6,37024.2,1596.6,1174.7,1055.2,667.1,1294.9,319.1,1245.3,14044.7,18278.1,23881.2,6385,6887.2,5487.9,17530,1910.6,3778.5
2030-02-03 16:00:00+00:00,1337.5,9052.4,1950,10302.4,4560.9,6963.4,835.2,8069.9,59867.8,5802.5,1377.9,32333.4,13410.1,58900,39350.5,7443.5,2611.5,5562,4334.4,37321,1665.9,1214.6,1104,678.4,1373.6,328.3,1243.6,14267.9,18572,24058.4,6308,7069.7,5618.5,18061.6,1930.4,3858.4
2030-02-03 17:00:00+00:00,1469,9916.6,2099.8,10661.8,4939.4,7238.3,925.8,8384.7,62851.5,6419.6,1425.9,32112.2,13845.9,60139,41309.1,8347.6,2860.8,5886.6,4566,39572.4,1779.5,1237.3,1170.2,747.2,1534.2,348.7,1301.9,14898.7,19268.7,25821.7,6459.4,7459.7,6211.2,19134.9,2026.5,4034.6
2030-02-03 18:00:00+00:00,1567.3,9917,2212,11440.1,5558.4,7792.2,1068,8665.7,67612.5,6625,1401.1,33221.3,13858.4,65170,45830,8839,3123.4,6067.7,4866.2,44057.8,1764.1,1318.1,1157.1,795,1597.3,375.6,1446.2,15634.8,19753.7,26637.8,7355.2,8197,6495.9,19359.6,2148.9,4099
2030-02-03 19:00:00+00:00,1554.2,9381.5,2154.5,11305.4,5603.4,7639.5,1080.6,8413.8,66459.1,6244.7,1350.2,35945.7,13543.8,65547,47413.3,8691.6,3119.6,6004.1,4802.8,44781.5,1696.7,1344.8,1126.8,790.9,1576.1,370.5,1540.2,15444.2,19480.1,26451.3,7715.7,8428.6,6530.1,18861.7,2152.5,4030.9
2030-02-03 20:00:00+00:00,1495.9,8900,2069.5,10768.7,5306.6,7253,1033.7,8098.1,62633.2,5893.1,1288.8,36775.6,13202.1,62425,45121.1,8212.7,3020.3,5784.2,4576.2,41991.4,1599.8,1270.7,1067.4,777.6,1531.4,346.3,1469.3,14814.1,18971.1,25753,7596.7,8239.5,6377.9,18221.8,2061.2,3952.1
2030-02-03 21:00:00+00:00,1360.4,8426.7,1923.9,10242.4,4977.6,7104.7,995.4,7649.2,60088.9,5607.9,1201.4,36594.2,13307.4,59593,42370.1,7531.4,2967.9,5521.4,4353.9,38893.8,1467.7,1264,973.8,751.1,1466.3,314.5,1362.1,14047.5,18514.4,24196.4,7190.2,7782.8,6113.5,17621.7,1922.2,3762.1
2030-02-03 22:00:00+00:00,1177.5,8520.9,1795.3,10440.7,4885.3,7104.9,951.7,7330.9,59387.5,5337.3,1130.7,35129.4,13077.3,61329,39622.1,7029.2,2809.9,5252.4,4121.1,36432.6,1342.2,1269.6,888.2,708.4,1595.7,285.7,1271.5,13422.8,18134.8,22772,6916.8,7168.8,5932.4,17037.1,1801.8,3599.2
2030-02-03 23:00:00+00:00,952.3,7916.7,1641.4,10568.2,4604.6,6895.9,892.9,7031.9,56232.4,5077.4,1065,32774.3,12646.5,62556,36916.6,6367.4,2505,4985.1,4122.2,33973.9,1242.3,1267.6,808.2,693.8,1630.1,258.5,1175.3,12673.2,17747.1,21374.6,6392.9,6608.4,5791.7,16435.9,1670.8,3434.4
2030-02-04 00:00:00+00:00,816.9,7563.4,1463.3,10199.3,4350.6,6652.2,833.7,6858.3,53550.2,4772,951.2,29334.2,11231.4,60813,34141.9,6244.4,2269.5,4684.5,3931.6,31558.6,1129.2,1217.1,736.3,634.6,1491.3,240.4,1047,12060.9,17256.4,20094,5794.4,6426,5756.9,15478.7,1599.1,3384.9
2030-02-04 01:00:00+00:00,708.8,7187.7,1320,9685.2,3993.3,6523.8,744.3,6739.4,51094,4572.6,916.7,26938.4,11049.3,58941,32851.9,6141.5,2167.9,4525.9,3710.2,28574,1093.2,1190.3,706,573.9,1345.1,223.6,944.5,11473.1,16842.8,18959.3,5298.5,6121.6,5348.2,15172.4,1525.3,3221.9
2030-02-04 02:00:00+00:00,661.7,6918.5,1231,9198.6,3780.4,6435.9,689,6777.1,49621.2,4454.4,893.2,25096.9,10917.5,57108,31469.5,5883.3,2043.4,4293.1,3532,26619.6,1073.1,1171.4,686.7,523.3,1195.1,212.3,904.8,11041.5,16534,18255.1,4990.4,5991.5,4912,14967.3,1452.2,3140.5
2030-02-04 03:00:00+00:00,638.7,6673.4,1193.6,8858.4,3686,6369,661,6752.5,48851,4398.7,891.6,24144.4,10916,53812,29813.1,5671.6,1990.2,4133.8,3415,25400,1069.5,1162.2,689,493.6,1107.1,206.6,855.6,10804.9,16377.5,17941.9,4815.6,5948.5,4570.3,14872.2,1438.4,3139.6
2030-02-04 04:00:00+00:00,643.2,6639.9,1180.2,8701.9,3653.6,6151.5,650.6,6726.1,48443.7,4393.1,901.8,23643.5,10980.1,51976,28408,5623,1978.3,4121.3,3338.2,24956.2,1085.7,1133.2,706.7,479.3,1050.7,207.3,815,10680.1,16362.3,17798.3,4726.1,5990.2,4423.4,14933.9,1411.7,3136.2
2030-02-04 05:00:00+00:00,704.7,6828,1227.1,8691.9,3651.2,6100.5,643.8,6655.7,47727.6,4467.9,940.6,23550.7,11230.4,51713,27317.8,5722.6,1958.6,4209.8,3295.8,25228.3,1154.2,1113,748.6,482.4,1053.9,215.8,797,10694.1,16481.9,17785.2,4709.8,6094.3,4410.7,15159.4,1443.4,3151
2030-02-04 06:00:00+00:00,862.2,6985,1306.9,8824.7,3739.4,5931.2,641.8,6896.6,46830.5,4662.7,979.1,23821.2,11320.9,52298,27015.3,5856.7,1990.6,4428.5,3318.4,26414.9,1213.9,1053.3,790.8,505.8,1063.9,232.4,790.7,10963.2,16782.5,18024.3,4748.5,6181.7,4507.4,15564.4,1515.3,3250.5
2030-02-04 07:00:00+00:00,1089.1,7643.3,1484.4,8883.2,3988.6,5855.9,669.3,7128.7,48494.1,4942.7,1039.1,24568.9,11420,52986,28322.4,6246.7,2018.3,4755.8,3419.8,27605.4,1288.7,1110.5,841.1,594.3,1129.3,255.2,823.2,11443,17138.7,18450,4693.4,6340.9,4814.8,15997.5,1647.8,3381.7
2030-02-04 08:00:00+00:00,1273,8225.8,1717.4,9230.6,4501.3,6090,688.7,7537.9,52034.7,5318.7,1125,25175.4,11638.3,55203,29895.1,6843.4,2273,5111,3481.3,30484.2,1400.3,1105.3,931,663.9,1263.8,284.3,881,12071.1,17702.8,19747.8,4897.5,6631.8,5239.9,16504.2,1827,3610.2
2030-02-04 09:00:00+00:00,1364.8,8643.6,1873.6,9831.1,4901.9,6247.6,706.6,8111.3,55717,5599,1178.3,27458.2,11750.9,57709,32613.6,7399,2507,5413.5,3729.3,34249.2,1467.1,1177.1,977.3,717.3,1400.5,305.7,947.3,12770.5,18324.4,21037,5463.7,6810.9,5649.2,17099.9,1961.3,3872.4
2030-02-04 10:00:00+00:00,1395.7,8952,1949.2,10239.9,5063.2,6313.8,725.8,8482.1,58096.7,5717.9,1190.7,29663.8,11830.3,59337,35644.2,7822.3,2681,5582.1,3954.6,36110.1,1488.1,1190.4,985.1,750.2,1488.2,311.7,1083.2,13138.8,18708.6,21755.4,5922.8,6817.3,5894.6,17422.6,2020,3992.4
2030-02-04 11:00:00+00:00,1392.8,8902.8,1943.1,10552.2,5101.5,6308.7,742.1,8457.1,60257.8,5728.9,1182.3,30681.4,11808.4,60284,37226.6,7994.2,2755,5657.3,4080.3,36463,1489.7,1255.2,978.4,754.8,1528,312.4,1177.3,13278.6,18581.4,22031.6,6289.1,6787.7,5908.9,17500.6,2063.7,4001.9
2030-02-04 12:00:00+00:00,1396.6,8553.8,1911.2,10587.9,4999.7,6414.9,754.7,8299.7,59457.8,5688.3,1177.3,30502.7,11771.7,61785,37828,7825.3,2679.7,5569.2,4197.4,35919,1480.7,1271.4,973.9,743.4,1549,303.5,1230.2,13350.1,18362.2,21969.3,6437.5,6754.3,5857.2,17463.6,1968.4,3817
2030-02-04 13:00:00+00:00,1398.9,8323.9,1884.1,10175,4846.7,6520,754.9,8195.8,57169.3,5651.4,1173.9,30793.7,11725.2,58684,38668.9,7280.6,2548.3,5391.9,4220.7,33781.8,1463.6,1242.3,970.3,745.2,1537.2,290.6,1290.5,13215.1,18304.8,22099.4,6228.5,6740.2,5692.2,17319.1,1863.8,3684.4
2030-02-04 14:00:00+00:00,1387,8199.4,1829.1,9872.2,4714.9,6485.7,747.6,8288,55683.4,5596.1,1174.7,30579.9,11773.8,55670,38561.9,7378.1,2411.3,5318.2,4130.3,32834.2,1450.4,1216.7,966.6,722.2,1498,282.9,1284.2,13065,18356.2,21781.2,6006.5,6611.2,5495.3,17287.5,1806.8,3583
2030-02-04 15:00:00+00:00,1405.5,8182.3,1820.5,9660.1,4769.5,6430.2,766,8272,54714.6,5565.6,1190.6,29354.6,11948,53732,38336.2,7335.8,2345.2,5299.9,4066.2,32684.3,1455.2,1196.4,979.7,724,1490.9,283.6,1224,12969.5,18343.6,21298,5886,6575,5413,17390.7,1764.1,3578.4
