Scenario,region,id,r,fuel_class,fraction
Baseline,WAPP,1985,39,OIL,0.0420462
Baseline,WAPP,1985,39,PEA,0
Baseline,WAPP,1985,39,SUN,0.008733245
Baseline,WAPP,1985,39,WAT,0.494131419
Baseline,WAPP,1985,39,WIN,0.000107179
Connected,Africa,2017,1,BIO,0.002864675
Connected,Africa,2017,1,GAS,0.392470199
Connected,Africa,2017,1,GEO,0.006588442
Connected,Africa,2017,1,HRD,0.40364563
Connected,Africa,2017,1,NUC,0.021400474
Connected,Africa,2017,1,OIL,0.010373725
Connected,Africa,2017,1,PEA,0.000166325
Connected,Africa,2017,1,SUN,0.009622929
Connected,Africa,2017,1,WAT,1.35E-01
Connected,Africa,2017,1,WIN,0.018112252
Connected,Africa,2009,2,BIO,3.02E-03
Connected,Africa,2009,2,GAS,0.388790277
Connected,Africa,2009,2,GEO,0.006588208
Connected,Africa,2009,2,HRD,0.407511496
Connected,Africa,2009,2,NUC,0.021399714
Connected,Africa,2009,2,OIL,0.007330058
Connected,Africa,2009,2,PEA,0.000166319
Connected,Africa,2009,2,SUN,0.009621933
Connected,Africa,2009,2,WAT,0.13754037
Connected,Africa,2009,2,WIN,0.018027519
Connected,Africa,2008,3,BIO,0.002858671
Connected,Africa,2008,3,GAS,0.386309513
Connected,Africa,2008,3,GEO,0.006588869
Connected,Africa,2008,3,HRD,0.405092855
Connected,Africa,2008,3,NUC,0.021401862
Connected,Africa,2008,3,OIL,0.008537609
Connected,Africa,2008,3,PEA,0.000166336
Connected,Africa,2008,3,SUN,0.009626291
Connected,Africa,2008,3,WAT,0.141450137
Connected,Africa,2008,3,WIN,0.017967857
Connected,Africa,2000,4,BIO,0.002888512
Connected,Africa,2000,4,GAS,0.382400662
Connected,Africa,2000,4,GEO,0.006588165
Connected,Africa,2000,4,HRD,0.409968132
Connected,Africa,2000,4,NUC,0.021399576
Connected,Africa,2000,4,OIL,0.006787466
Connected,Africa,2000,4,PEA,0.000166318
Connected,Africa,2000,4,SUN,0.00962663
Connected,Africa,2000,4,WAT,0.142056475
Connected,Africa,2000,4,WIN,0.018118063
Connected,Africa,2004,5,BIO,0.002817412
Connected,Africa,2004,5,GAS,0.385444327
Connected,Africa,2004,5,GEO,0.006588795
Connected,Africa,2004,5,HRD,0.404810216
Connected,Africa,2004,5,NUC,0.021401621
Connected,Africa,2004,5,OIL,0.007780327
Connected,Africa,2004,5,PEA,0.000166334
Connected,Africa,2004,5,SUN,0.00962415
Connected,Africa,2004,5,WAT,0.14328193
Connected,Africa,2004,5,WIN,0.018084887
Connected,Africa,2005,6,BIO,0.002870358
Connected,Africa,2005,6,GAS,0.382808221
Connected,Africa,2005,6,GEO,0.006588645
Connected,Africa,2005,6,HRD,0.402674744
Connected,Africa,2005,6,NUC,0.021401133
Connected,Africa,2005,6,OIL,0.010084502
Connected,Africa,2005,6,PEA,0.00016633
Connected,Africa,2005,6,SUN,0.009622799
Connected,Africa,2005,6,WAT,0.145843252
Connected,Africa,2005,6,WIN,0.017940017
Connected,Africa,2015,7,BIO,0.00275029
Connected,Africa,2015,7,GAS,0.38847888
Connected,Africa,2015,7,GEO,0.00658861
Connected,Africa,2015,7,HRD,0.399041561
Connected,Africa,2015,7,NUC,0.021401019
Connected,Africa,2015,7,OIL,0.006733699
Connected,Africa,2015,7,PEA,0.000166329
Connected,Africa,2015,7,SUN,0.009623049
Connected,Africa,2015,7,WAT,0.147213777
Connected,Africa,2015,7,WIN,0.018002786
Connected,Africa,1993,8,BIO,0.00287509
Connected,Africa,1993,8,GAS,0.386893343
Connected,Africa,1993,8,GEO,0.006588338
Connected,Africa,1993,8,HRD,0.399750637
Connected,Africa,1993,8,NUC,0.021400137
Connected,Africa,1993,8,OIL,0.00706882
Connected,Africa,1993,8,PEA,0.000166322
Connected,Africa,1993,8,SUN,0.009621644
Connected,Africa,1993,8,WAT,0.147595104
Connected,Africa,1993,8,WIN,0.018040564
Connected,Africa,2003,9,BIO,0.002794698
Connected,Africa,2003,9,GAS,0.384802582
Connected,Africa,2003,9,GEO,0.006588098
Connected,Africa,2003,9,HRD,0.402312449
Connected,Africa,2003,9,NUC,0.021399358
Connected,Africa,2003,9,OIL,0.006504452
Connected,Africa,2003,9,PEA,0.000166316
Connected,Africa,2003,9,SUN,0.00962252
Connected,Africa,2003,9,WAT,0.14799894
Connected,Africa,2003,9,WIN,0.017810585
Connected,Africa,2014,10,BIO,0.002816319
Connected,Africa,2014,10,GAS,0.389367481
Connected,Africa,2014,10,GEO,0.006587884
Connected,Africa,2014,10,HRD,0.397482182
Connected,Africa,2014,10,NUC,0.021398661
Connected,Africa,2014,10,OIL,6.41E-03
Connected,Africa,2014,10,PEA,0.000166311
Connected,Africa,2014,10,SUN,0.009621981
Connected,Africa,2014,10,WAT,0.148153334
Connected,Africa,2014,10,WIN,0.017999724
Connected,Africa,2002,11,BIO,0.002822121
Connected,Africa,2002,11,GAS,0.385913069
Connected,Africa,2002,11,GEO,0.006587681
Connected,Africa,2002,11,HRD,0.399451039
Connected,Africa,2002,11,NUC,0.021398002
Connected,Africa,2002,11,OIL,0.00773083
Connected,Africa,2002,11,PEA,0.000166306
Connected,Africa,2002,11,SUN,0.009622024
Connected,Africa,2002,11,WAT,0.148304856
Connected,Africa,2002,11,WIN,0.018004074
Connected,Africa,2016,12,BIO,0.002706492
Connected,Africa,2016,12,GAS,0.388796898
Connected,Africa,2016,12,GEO,0.006588712
Connected,Africa,2016,12,HRD,0.391727273
Connected,Africa,2016,12,NUC,0.021401353
Connected,Africa,2016,12,OIL,0.009903314
Connected,Africa,2016,12,PEA,0.000166332
Connected,Africa,2016,12,SUN,0.009627614
Connected,Africa,2016,12,WAT,0.150934001
Connected,Africa,2016,12,WIN,0.018148013
Connected,Africa,2006,13,BIO,0.002812465
Connected,Africa,2006,13,GAS,3.78E-01
Connected,Africa,2006,13,GEO,0.006588217
Connected,Africa,2006,13,HRD,0.404415833
Connected,Africa,2006,13,NUC,0.021399745
Connected,Africa,2006,13,OIL,5.11E-03
Connected,Africa,2006,13,PEA,0.000166319
Connected,Africa,2006,13,SUN,0.009622653
Connected,Africa,2006,13,WAT,0.153536238
Connected,Africa,2006,13,WIN,0.017920103
Connected,Africa,1999,14,BIO,0.002852846
Connected,Africa,1999,14,GAS,0.380786319
Connected,Africa,1999,14,GEO,0.006588
Connected,Africa,1999,14,HRD,0.399704811
Connected,Africa,1999,14,NUC,0.02139904
Connected,Africa,1999,14,OIL,0.007083964
Connected,Africa,1999,14,PEA,0.000166314
Connected,Africa,1999,14,SUN,0.009622755
Connected,Africa,1999,14,WAT,0.153740947
Connected,Africa,1999,14,WIN,0.018055003
Connected,Africa,2012,15,BIO,0.002786327
Connected,Africa,2012,15,GAS,0.381703088
Connected,Africa,2012,15,GEO,0.006589574
Connected,Africa,2012,15,HRD,0.398277643
Connected,Africa,2012,15,NUC,0.02140415
Connected,Africa,2012,15,OIL,0.006510796
Connected,Africa,2012,15,PEA,0.000166353
Connected,Africa,2012,15,SUN,0.009628781
Connected,Africa,2012,15,WAT,0.154821809
Connected,Africa,2012,15,WIN,0.018111478
Connected,Africa,1983,16,BIO,0.002868192
Connected,Africa,1983,16,GAS,0.384655004
Connected,Africa,1983,16,GEO,0.006588552
Connected,Africa,1983,16,HRD,0.392391199
Connected,Africa,1983,16,NUC,0.021400831
Connected,Africa,1983,16,OIL,0.007929645
Connected,Africa,1983,16,PEA,0.000166328
Connected,Africa,1983,16,SUN,0.009623897
Connected,Africa,1983,16,WAT,0.156353545
Connected,Africa,1983,16,WIN,0.018022808
Connected,Africa,1997,17,BIO,0.002779254
Connected,Africa,1997,17,GAS,0.377746096
Connected,Africa,1997,17,GEO,0.006588103
Connected,Africa,1997,17,HRD,0.404027663
Connected,Africa,1997,17,NUC,0.021399373
Connected,Africa,1997,17,OIL,0.002909274
Connected,Africa,1997,17,PEA,0.000166316
Connected,Africa,1997,17,SUN,0.009622163
Connected,Africa,1997,17,WAT,0.156738855
Connected,Africa,1997,17,WIN,0.018022902
Connected,Africa,2013,18,BIO,0.002697663
Connected,Africa,2013,18,GAS,0.380254617
Connected,Africa,2013,18,GEO,0.006588737
Connected,Africa,2013,18,HRD,0.395336953
Connected,Africa,2013,18,NUC,0.021401432
Connected,Africa,2013,18,OIL,0.006431825
Connected,Africa,2013,18,PEA,0.000166332
Connected,Africa,2013,18,SUN,0.009624167
Connected,Africa,2013,18,WAT,0.159336766
Connected,Africa,2013,18,WIN,0.018161508
Connected,Africa,2007,19,BIO,0.002828982
Connected,Africa,2007,19,GAS,0.380319944
Connected,Africa,2007,19,GEO,0.00658901
Connected,Africa,2007,19,HRD,0.394220759
Connected,Africa,2007,19,NUC,0.021402319
Connected,Africa,2007,19,OIL,6.83E-03
Connected,Africa,2007,19,PEA,0.000166339
Connected,Africa,2007,19,SUN,0.009624548
Connected,Africa,2007,19,WAT,0.159977916
Connected,Africa,2007,19,WIN,0.018040671
Connected,Africa,1992,20,BIO,0.002804406
Connected,Africa,1992,20,GAS,0.374763869
Connected,Africa,1992,20,GEO,0.006589567
Connected,Africa,1992,20,HRD,0.398555098
Connected,Africa,1992,20,NUC,0.021404128
Connected,Africa,1992,20,OIL,0.007016181
Connected,Africa,1992,20,PEA,0.000166353
Connected,Africa,1992,20,SUN,0.00962844
Connected,Africa,1992,20,WAT,0.161007531
Connected,Africa,1992,20,WIN,0.018064427
Connected,Africa,2011,21,BIO,0.002789907
Connected,Africa,2011,21,GAS,0.377781536
Connected,Africa,2011,21,GEO,0.006589117
Connected,Africa,2011,21,HRD,0.397001064
Connected,Africa,2011,21,NUC,0.021402666
Connected,Africa,2011,21,OIL,0.004807989
Connected,Africa,2011,21,PEA,0.000166342
Connected,Africa,2011,21,SUN,0.009622991
Connected,Africa,2011,21,WAT,0.161754253
Connected,Africa,2011,21,WIN,0.018084135
Connected,Africa,1994,22,BIO,0.002735509
Connected,Africa,1994,22,GAS,0.376370301
Connected,Africa,1994,22,GEO,0.006589415
Connected,Africa,1994,22,HRD,0.396667431
Connected,Africa,1994,22,NUC,0.021403637
Connected,Africa,1994,22,OIL,0.00462216
Connected,Africa,1994,22,PEA,0.00016635
Connected,Africa,1994,22,SUN,0.009624722
Connected,Africa,1994,22,WAT,0.163757063
Connected,Africa,1994,22,WIN,1.81E-02
Connected,Africa,2018,23,BIO,0.002748646
Connected,Africa,2018,23,GAS,0.381783171
Connected,Africa,2018,23,GEO,0.006588333
Connected,Africa,2018,23,HRD,0.38855672
Connected,Africa,2018,23,NUC,2.14E-02
Connected,Africa,2018,23,OIL,0.005434379
Connected,Africa,2018,23,PEA,0.000166322
Connected,Africa,2018,23,SUN,0.00962343
Connected,Africa,2018,23,WAT,0.165635345
Connected,Africa,2018,23,WIN,0.018063534
Connected,Africa,2001,24,BIO,2.70E-03
Connected,Africa,2001,24,GAS,0.374852509
Connected,Africa,2001,24,GEO,0.006588396
Connected,Africa,2001,24,HRD,0.39333379
Connected,Africa,2001,24,NUC,0.021400324
Connected,Africa,2001,24,OIL,0.006955018
Connected,Africa,2001,24,PEA,0.000166324
Connected,Africa,2001,24,SUN,0.009623659
Connected,Africa,2001,24,WAT,0.166283288
Connected,Africa,2001,24,WIN,0.018092312
Connected,Africa,1982,25,BIO,0.002730778
Connected,Africa,1982,25,GAS,0.372252429
Connected,Africa,1982,25,GEO,0.006588926
Connected,Africa,1982,25,HRD,0.396832476
Connected,Africa,1982,25,NUC,0.021402046
Connected,Africa,1982,25,OIL,0.004733001
Connected,Africa,1982,25,PEA,0.000166337
Connected,Africa,1982,25,SUN,0.009623108
Connected,Africa,1982,25,WAT,0.167717535
Connected,Africa,1982,25,WIN,0.017953364
Connected,Africa,1984,26,BIO,0.002749065
Connected,Africa,1984,26,GAS,0.376540556
Connected,Africa,1984,26,GEO,0.006589326
Connected,Africa,1984,26,HRD,0.389124819
Connected,Africa,1984,26,NUC,0.021403345
Connected,Africa,1984,26,OIL,0.00732448
Connected,Africa,1984,26,PEA,0.000166347
Connected,Africa,1984,26,SUN,0.009628484
Connected,Africa,1984,26,WAT,0.168410963
Connected,Africa,1984,26,WIN,0.018062613
Connected,Africa,1996,27,BIO,0.002882391
Connected,Africa,1996,27,GAS,0.367110045
Connected,Africa,1996,27,GEO,0.006589479
Connected,Africa,1996,27,HRD,0.40199525
Connected,Africa,1996,27,NUC,0.021403843
Connected,Africa,1996,27,OIL,0.00289169
Connected,Africa,1996,27,PEA,0.000166351
Connected,Africa,1996,27,SUN,0.009626508
Connected,Africa,1996,27,WAT,0.16919688
Connected,Africa,1996,27,WIN,0.018137563
Connected,Africa,1995,28,BIO,0.002719948
Connected,Africa,1995,28,GAS,0.373529399
Connected,Africa,1995,28,GEO,0.006588741
Connected,Africa,1995,28,HRD,0.390546244
Connected,Africa,1995,28,NUC,0.021401444
Connected,Africa,1995,28,OIL,0.006525517
Connected,Africa,1995,28,PEA,0.000166332
Connected,Africa,1995,28,SUN,0.009624128
Connected,Africa,1995,28,WAT,0.170813069
Connected,Africa,1995,28,WIN,0.018085178
Connected,Africa,1981,29,BIO,0.002875787
Connected,Africa,1981,29,GAS,0.367736016
Connected,Africa,1981,29,GEO,0.006589592
Connected,Africa,1981,29,HRD,0.39621576
Connected,Africa,1981,29,NUC,0.02140421
Connected,Africa,1981,29,OIL,0.006226103
Connected,Africa,1981,29,PEA,0.000166354
Connected,Africa,1981,29,SUN,0.009625416
Connected,Africa,1981,29,WAT,0.171123646
Connected,Africa,1981,29,WIN,0.018037115
Connected,Africa,2010,30,BIO,0.002693779
Connected,Africa,2010,30,GAS,0.37830524
Connected,Africa,2010,30,GEO,0.006588775
Connected,Africa,2010,30,HRD,0.385841103
Connected,Africa,2010,30,NUC,0.021401557
Connected,Africa,2010,30,OIL,0.004759206
Connected,Africa,2010,30,PEA,0.000166333
Connected,Africa,2010,30,SUN,0.009623601
Connected,Africa,2010,30,WAT,0.172627749
Connected,Africa,2010,30,WIN,0.017992657
Connected,Africa,1990,31,BIO,0.002709322
Connected,Africa,1990,31,GAS,0.373061083
Connected,Africa,1990,31,GEO,0.006588839
Connected,Africa,1990,31,HRD,0.391579758
Connected,Africa,1990,31,NUC,0.021401765
Connected,Africa,1990,31,OIL,0.003770942
Connected,Africa,1990,31,PEA,0.000166335
Connected,Africa,1990,31,SUN,0.009623479
Connected,Africa,1990,31,WAT,0.173033893
Connected,Africa,1990,31,WIN,0.018064585
Connected,Africa,1991,32,BIO,0.002702153
Connected,Africa,1991,32,GAS,0.369384103
Connected,Africa,1991,32,GEO,0.006589812
Connected,Africa,1991,32,HRD,0.392269387
Connected,Africa,1991,32,NUC,0.021404925
Connected,Africa,1991,32,OIL,0.003926612
Connected,Africa,1991,32,PEA,0.00016636
Connected,Africa,1991,32,SUN,0.009625542
Connected,Africa,1991,32,WAT,0.1759215
Connected,Africa,1991,32,WIN,0.018009606
Connected,Africa,1989,33,BIO,0.002713568
Connected,Africa,1989,33,GAS,0.370660289
Connected,Africa,1989,33,GEO,0.006588844
Connected,Africa,1989,33,HRD,0.391857264
Connected,Africa,1989,33,NUC,0.02140178
Connected,Africa,1989,33,OIL,0.002472528
Connected,Africa,1989,33,PEA,0.000166335
Connected,Africa,1989,33,SUN,0.009623291
Connected,Africa,1989,33,WAT,1.76E-01
Connected,Africa,1989,33,WIN,0.018051501
Connected,Africa,1980,34,BIO,0.002866718
Connected,Africa,1980,34,GAS,0.37240924
Connected,Africa,1980,34,GEO,0.006589544
Connected,Africa,1980,34,HRD,0.385737407
Connected,Africa,1980,34,NUC,0.021404053
Connected,Africa,1980,34,OIL,0.004770172
Connected,Africa,1980,34,PEA,0.000166353
Connected,Africa,1980,34,SUN,0.009628875
Connected,Africa,1980,34,WAT,0.178329033
Connected,Africa,1980,34,WIN,0.018098605
Connected,Africa,1988,35,BIO,0.002713919
Connected,Africa,1988,35,GAS,0.36036312
Connected,Africa,1988,35,GEO,0.006590172
Connected,Africa,1988,35,HRD,0.392603616
Connected,Africa,1988,35,NUC,0.021406094
Connected,Africa,1988,35,OIL,0.003338973
Connected,Africa,1988,35,PEA,0.000166369
Connected,Africa,1988,35,SUN,0.009629886
Connected,Africa,1988,35,WAT,0.185058159
Connected,Africa,1988,35,WIN,0.018129693
Connected,Africa,1986,36,BIO,0.002784206
Connected,Africa,1986,36,GAS,0.362244186
Connected,Africa,1986,36,GEO,0.006589752
Connected,Africa,1986,36,HRD,0.389450689
Connected,Africa,1986,36,NUC,0.02140473
Connected,Africa,1986,36,OIL,0.00317854
Connected,Africa,1986,36,PEA,0.000166358
Connected,Africa,1986,36,SUN,0.009625663
Connected,Africa,1986,36,WAT,0.186508036
Connected,Africa,1986,36,WIN,0.018047839
Connected,Africa,1985,37,BIO,0.002733148
Connected,Africa,1985,37,GAS,0.36304131
Connected,Africa,1985,37,GEO,0.006589164
Connected,Africa,1985,37,HRD,0.384481392
Connected,Africa,1985,37,NUC,0.02140282
Connected,Africa,1985,37,OIL,0.004764776
Connected,Africa,1985,37,PEA,0.000166343
Connected,Africa,1985,37,SUN,0.009624716
Connected,Africa,1985,37,WAT,0.189136621
Connected,Africa,1985,37,WIN,0.01805971
Connected,Africa,1998,38,BIO,0.002723598
Connected,Africa,1998,38,GAS,0.367887569
Connected,Africa,1998,38,GEO,0.006588881
Connected,Africa,1998,38,HRD,0.378741216
Connected,Africa,1998,38,NUC,0.021401901
Connected,Africa,1998,38,OIL,0.005377659
Connected,Africa,1998,38,PEA,0.000166336
Connected,Africa,1998,38,SUN,0.009623577
Connected,Africa,1998,38,WAT,0.189511134
Connected,Africa,1998,38,WIN,0.017978129
Connected,Africa,1987,39,BIO,0.00276428
Connected,Africa,1987,39,GAS,0.360939281
Connected,Africa,1987,39,GEO,0.006589345
Connected,Africa,1987,39,HRD,0.383307906
Connected,Africa,1987,39,NUC,0.021403407
Connected,Africa,1987,39,OIL,0.003725634
Connected,Africa,1987,39,PEA,0.000166348
Connected,Africa,1987,39,SUN,0.009625052
Connected,Africa,1987,39,WAT,0.193565032
Connected,Africa,1987,39,WIN,0.017913717
Connected,CAPP,1983,1,BIO,0.002025411
Connected,CAPP,1983,1,GAS,0.000202688
Connected,CAPP,1983,1,GEO,0
Connected,CAPP,1983,1,HRD,0
Connected,CAPP,1983,1,NUC,0
Connected,CAPP,1983,1,OIL,0.363679026
Connected,CAPP,1983,1,PEA,0
Connected,CAPP,1983,1,SUN,0.002912304
Connected,CAPP,1983,1,WAT,0.631000182
Connected,CAPP,1983,1,WIN,0.000180389
Connected,CAPP,1993,2,BIO,0.002057227
Connected,CAPP,1993,2,GAS,0
Connected,CAPP,1993,2,GEO,0
Connected,CAPP,1993,2,HRD,0
Connected,CAPP,1993,2,NUC,0
Connected,CAPP,1993,2,OIL,0.317112891
Connected,CAPP,1993,2,PEA,0
Connected,CAPP,1993,2,SUN,2.96E-03
Connected,CAPP,1993,2,WAT,0.677687885
Connected,CAPP,1993,2,WIN,0.00018109
Connected,CAPP,1981,3,BIO,0.002071692
Connected,CAPP,1981,3,GAS,0
Connected,CAPP,1981,3,GEO,0
Connected,CAPP,1981,3,HRD,0
Connected,CAPP,1981,3,NUC,0
Connected,CAPP,1981,3,OIL,0.290304071
Connected,CAPP,1981,3,PEA,0
Connected,CAPP,1981,3,SUN,0.002981726
Connected,CAPP,1981,3,WAT,0.704456951
Connected,CAPP,1981,3,WIN,0.000185561
Connected,CAPP,2017,4,BIO,0.001880746
Connected,CAPP,2017,4,GAS,5.03872E-06
Connected,CAPP,2017,4,GEO,0
Connected,CAPP,2017,4,HRD,0
Connected,CAPP,2017,4,NUC,0
Connected,CAPP,2017,4,OIL,0.285241711
Connected,CAPP,2017,4,PEA,0
Connected,CAPP,2017,4,SUN,0.002706848
Connected,CAPP,2017,4,WAT,0.709999414
Connected,CAPP,2017,4,WIN,0.000166243
Connected,CAPP,2005,5,BIO,0.00173789
Connected,CAPP,2005,5,GAS,0
Connected,CAPP,2005,5,GEO,0
Connected,CAPP,2005,5,HRD,0
Connected,CAPP,2005,5,NUC,0
Connected,CAPP,2005,5,OIL,0.28374022
Connected,CAPP,2005,5,PEA,0
Connected,CAPP,2005,5,SUN,0.002501295
Connected,CAPP,2005,5,WAT,0.71186387
Connected,CAPP,2005,5,WIN,0.000156724
Connected,CAPP,2016,6,BIO,0.001646782
Connected,CAPP,2016,6,GAS,1.19002E-05
Connected,CAPP,2016,6,GEO,0
Connected,CAPP,2016,6,HRD,0
Connected,CAPP,2016,6,NUC,0
Connected,CAPP,2016,6,OIL,0.281052938
Connected,CAPP,2016,6,PEA,0
Connected,CAPP,2016,6,SUN,0.002369246
Connected,CAPP,2016,6,WAT,0.714771201
Connected,CAPP,2016,6,WIN,0.000147933
Connected,CAPP,1984,7,BIO,0.001724415
Connected,CAPP,1984,7,GAS,0
Connected,CAPP,1984,7,GEO,0
Connected,CAPP,1984,7,HRD,0
Connected,CAPP,1984,7,NUC,0
Connected,CAPP,1984,7,OIL,2.70E-01
Connected,CAPP,1984,7,PEA,0
Connected,CAPP,1984,7,SUN,0.002481863
Connected,CAPP,1984,7,WAT,0.725587276
Connected,CAPP,1984,7,WIN,0.000154842
Connected,CAPP,2000,8,BIO,0.001815793
Connected,CAPP,2000,8,GAS,4.07695E-06
Connected,CAPP,2000,8,GEO,0
Connected,CAPP,2000,8,HRD,0
Connected,CAPP,2000,8,NUC,0
Connected,CAPP,2000,8,OIL,0.263857854
Connected,CAPP,2000,8,PEA,0
Connected,CAPP,2000,8,SUN,0.002612862
Connected,CAPP,2000,8,WAT,0.731549005
Connected,CAPP,2000,8,WIN,0.000160409
Connected,CAPP,2001,9,BIO,0.001728077
Connected,CAPP,2001,9,GAS,0
Connected,CAPP,2001,9,GEO,0
Connected,CAPP,2001,9,HRD,0
Connected,CAPP,2001,9,NUC,0
Connected,CAPP,2001,9,OIL,0.262810506
Connected,CAPP,2001,9,PEA,0
Connected,CAPP,2001,9,SUN,0.002487172
Connected,CAPP,2001,9,WAT,0.73282272
Connected,CAPP,2001,9,WIN,0.000151525
Connected,CAPP,1999,10,BIO,1.70E-03
Connected,CAPP,1999,10,GAS,0
Connected,CAPP,1999,10,GEO,0
Connected,CAPP,1999,10,HRD,0
Connected,CAPP,1999,10,NUC,0.00E+00
Connected,CAPP,1999,10,OIL,0.260428145
Connected,CAPP,1999,10,PEA,0
Connected,CAPP,1999,10,SUN,0.002446727
Connected,CAPP,1999,10,WAT,0.735273971
Connected,CAPP,1999,10,WIN,0.000151181
Connected,CAPP,1992,11,BIO,0.001669715
Connected,CAPP,1992,11,GAS,0
Connected,CAPP,1992,11,GEO,0
Connected,CAPP,1992,11,HRD,0
Connected,CAPP,1992,11,NUC,0
Connected,CAPP,1992,11,OIL,0.259379907
Connected,CAPP,1992,11,PEA,0
Connected,CAPP,1992,11,SUN,2.40E-03
Connected,CAPP,1992,11,WAT,0.736398116
Connected,CAPP,1992,11,WIN,0.000149125
Connected,CAPP,2007,12,BIO,0.001680029
Connected,CAPP,2007,12,GAS,0
Connected,CAPP,2007,12,GEO,0
Connected,CAPP,2007,12,HRD,0
Connected,CAPP,2007,12,NUC,0
Connected,CAPP,2007,12,OIL,0.251786427
Connected,CAPP,2007,12,PEA,0
Connected,CAPP,2007,12,SUN,0.002438056
Connected,CAPP,2007,12,WAT,0.743943847
Connected,CAPP,2007,12,WIN,0.000151641
Connected,CAPP,1995,13,BIO,0.001701342
Connected,CAPP,1995,13,GAS,0
Connected,CAPP,1995,13,GEO,0
Connected,CAPP,1995,13,HRD,0
Connected,CAPP,1995,13,NUC,0
Connected,CAPP,1995,13,OIL,0.24436628
Connected,CAPP,1995,13,PEA,0
Connected,CAPP,1995,13,SUN,0.002468986
Connected,CAPP,1995,13,WAT,0.751308987
Connected,CAPP,1995,13,WIN,0.000154406
Connected,CAPP,2013,14,BIO,0.001614511
Connected,CAPP,2013,14,GAS,0
Connected,CAPP,2013,14,GEO,0
Connected,CAPP,2013,14,HRD,0
Connected,CAPP,2013,14,NUC,0
Connected,CAPP,2013,14,OIL,0.233032272
Connected,CAPP,2013,14,PEA,0
Connected,CAPP,2013,14,SUN,0.002485079
Connected,CAPP,2013,14,WAT,0.762713361
Connected,CAPP,2013,14,WIN,0.000154778
Connected,CAPP,2012,15,BIO,0.001785214
Connected,CAPP,2012,15,GAS,4.16E-07
Connected,CAPP,2012,15,GEO,0
Connected,CAPP,2012,15,HRD,0
Connected,CAPP,2012,15,NUC,0
Connected,CAPP,2012,15,OIL,0.214944641
Connected,CAPP,2012,15,PEA,0
Connected,CAPP,2012,15,SUN,0.002569369
Connected,CAPP,2012,15,WAT,0.780538047
Connected,CAPP,2012,15,WIN,0.000162314
Connected,CAPP,2008,16,BIO,0.001764009
Connected,CAPP,2008,16,GAS,4.82958E-07
Connected,CAPP,2008,16,GEO,0
Connected,CAPP,2008,16,HRD,0
Connected,CAPP,2008,16,NUC,0
Connected,CAPP,2008,16,OIL,0.213391618
Connected,CAPP,2008,16,PEA,0
Connected,CAPP,2008,16,SUN,0.002538798
Connected,CAPP,2008,16,WAT,0.782147863
Connected,CAPP,2008,16,WIN,0.000157229
Connected,CAPP,2014,17,BIO,0.001846414
Connected,CAPP,2014,17,GAS,0
Connected,CAPP,2014,17,GEO,0
Connected,CAPP,2014,17,HRD,0
Connected,CAPP,2014,17,NUC,0
Connected,CAPP,2014,17,OIL,0.212426943
Connected,CAPP,2014,17,PEA,0
Connected,CAPP,2014,17,SUN,0.00265749
Connected,CAPP,2014,17,WAT,0.782904621
Connected,CAPP,2014,17,WIN,0.000164532
Connected,CAPP,1985,18,BIO,0.002054367
Connected,CAPP,1985,18,GAS,0
Connected,CAPP,1985,18,GEO,0
Connected,CAPP,1985,18,HRD,0
Connected,CAPP,1985,18,NUC,0
Connected,CAPP,1985,18,OIL,0.210270979
Connected,CAPP,1985,18,PEA,0
Connected,CAPP,1985,18,SUN,0.002956791
Connected,CAPP,1985,18,WAT,0.784534782
Connected,CAPP,1985,18,WIN,0.00018308
Connected,CAPP,1998,19,BIO,0.001700234
Connected,CAPP,1998,19,GAS,3.97515E-07
Connected,CAPP,1998,19,GEO,0
Connected,CAPP,1998,19,HRD,0
Connected,CAPP,1998,19,NUC,0
Connected,CAPP,1998,19,OIL,0.203541317
Connected,CAPP,1998,19,PEA,0
Connected,CAPP,1998,19,SUN,0.002447097
Connected,CAPP,1998,19,WAT,0.792158328
Connected,CAPP,1998,19,WIN,0.000152627
Connected,CAPP,2004,20,BIO,0.001743172
Connected,CAPP,2004,20,GAS,0
Connected,CAPP,2004,20,GEO,0
Connected,CAPP,2004,20,HRD,0
Connected,CAPP,2004,20,NUC,0
Connected,CAPP,2004,20,OIL,0.194841561
Connected,CAPP,2004,20,PEA,0
Connected,CAPP,2004,20,SUN,0.002508861
Connected,CAPP,2004,20,WAT,0.800753492
Connected,CAPP,2004,20,WIN,0.000152914
Connected,CAPP,2002,21,BIO,0.001789002
Connected,CAPP,2002,21,GAS,6.23571E-07
Connected,CAPP,2002,21,GEO,0
Connected,CAPP,2002,21,HRD,0
Connected,CAPP,2002,21,NUC,0
Connected,CAPP,2002,21,OIL,0.192847364
Connected,CAPP,2002,21,PEA,0
Connected,CAPP,2002,21,SUN,0.002574859
Connected,CAPP,2002,21,WAT,0.802629325
Connected,CAPP,2002,21,WIN,0.000158826
Connected,CAPP,1980,22,BIO,0.001836231
Connected,CAPP,1980,22,GAS,0
Connected,CAPP,1980,22,GEO,0
Connected,CAPP,1980,22,HRD,0
Connected,CAPP,1980,22,NUC,0
Connected,CAPP,1980,22,OIL,0.191702409
Connected,CAPP,1980,22,PEA,0
Connected,CAPP,1980,22,SUN,0.002642795
Connected,CAPP,1980,22,WAT,0.803653725
