Variable,Scenario,id,Zone,Pool,WEI+_Int,WEI_AbsInt,WEI+,WEI_Abs,Label
Thermal,Baseline,1980,SO,EAPP,9.36E-07,0.000188177,3.82E-07,7.68E-05,
Thermal,Baseline,1981,SO,EAPP,9.34E-07,0.000187716,3.81E-07,7.66E-05,
Thermal,Baseline,1982,SO,EAPP,9.34E-07,0.00018777,3.81E-07,7.66E-05,
Thermal,Baseline,1983,SO,EAPP,9.34E-07,0.000187684,3.81E-07,7.66E-05,
Thermal,Baseline,1984,SO,EAPP,9.37E-07,0.000188288,3.82E-07,7.69E-05,
Thermal,Baseline,1985,SO,EAPP,9.34E-07,0.000187831,3.81E-07,7.67E-05,
Thermal,Baseline,1986,SO,EAPP,9.34E-07,0.000187653,3.81E-07,7.66E-05,
Thermal,Baseline,1987,SO,EAPP,9.34E-07,0.000187808,3.81E-07,7.67E-05,
Thermal,Baseline,1988,SO,EAPP,9.36E-07,0.000188131,3.82E-07,7.68E-05,
Thermal,Baseline,1989,SO,EAPP,9.34E-07,0.000187679,3.81E-07,7.66E-05,
Thermal,Baseline,1990,SO,EAPP,9.34E-07,0.000187747,3.81E-07,7.66E-05,
Thermal,Baseline,1991,SO,EAPP,9.34E-07,0.000187678,3.81E-07,7.66E-05,
Thermal,Baseline,1992,SO,EAPP,9.37E-07,0.000188256,3.82E-07,7.68E-05,
Thermal,Baseline,1993,SO,EAPP,9.34E-07,0.000187726,3.81E-07,7.66E-05,
Thermal,Baseline,1994,SO,EAPP,9.34E-07,0.000187745,3.81E-07,7.66E-05,
Thermal,Baseline,1995,SO,EAPP,9.34E-07,0.000187835,3.81E-07,7.67E-05,
Thermal,Baseline,1996,SO,EAPP,9.37E-07,0.000188278,3.82E-07,7.68E-05,
Thermal,Baseline,1997,SO,EAPP,9.34E-07,0.000187749,3.81E-07,7.66E-05,
Thermal,Baseline,1998,SO,EAPP,9.34E-07,0.000187808,3.81E-07,7.67E-05,
Thermal,Baseline,1999,SO,EAPP,9.34E-07,0.000187781,3.81E-07,7.66E-05,
Thermal,Baseline,2000,SO,EAPP,9.31E-07,0.000187067,3.80E-07,7.64E-05,
Thermal,Baseline,2001,SO,EAPP,9.34E-07,0.000187727,3.81E-07,7.66E-05,
Thermal,Baseline,2002,SO,EAPP,9.34E-07,0.000187707,3.81E-07,7.66E-05,
Thermal,Baseline,2003,SO,EAPP,9.34E-07,0.000187709,3.81E-07,7.66E-05,
Thermal,Baseline,2004,SO,EAPP,9.37E-07,0.000188283,3.82E-07,7.69E-05,
Thermal,Baseline,2005,SO,EAPP,9.34E-07,0.000187691,3.81E-07,7.66E-05,
Thermal,Baseline,2006,SO,EAPP,9.34E-07,0.000187757,3.81E-07,7.66E-05,
Thermal,Baseline,2007,SO,EAPP,9.34E-07,0.000187722,3.81E-07,7.66E-05,
Thermal,Baseline,2008,SO,EAPP,9.36E-07,0.000188199,3.82E-07,7.68E-05,
Thermal,Baseline,2009,SO,EAPP,9.34E-07,0.000187793,3.81E-07,7.67E-05,
Thermal,Baseline,2010,SO,EAPP,9.34E-07,0.000187622,3.81E-07,7.66E-05,
Thermal,Baseline,2011,SO,EAPP,9.34E-07,0.000187682,3.81E-07,7.66E-05,
Thermal,Baseline,2012,SO,EAPP,9.36E-07,0.000188156,3.82E-07,7.68E-05,
Thermal,Baseline,2013,SO,EAPP,9.34E-07,0.000187736,3.81E-07,7.66E-05,
Thermal,Baseline,2014,SO,EAPP,9.34E-07,0.000187609,3.81E-07,7.66E-05,
Thermal,Baseline,2015,SO,EAPP,9.34E-07,0.000187738,3.81E-07,7.66E-05,
Thermal,Baseline,2016,SO,EAPP,9.37E-07,0.000188308,3.82E-07,7.69E-05,
Thermal,Baseline,2017,SO,EAPP,9.34E-07,0.000187737,3.81E-07,7.66E-05,
Thermal,Baseline,2018,SO,EAPP,9.34E-07,0.00018765,3.81E-07,7.66E-05,
Thermal,Baseline,1980,SS,EAPP,1.36E-07,0.123980376,7.12E-08,0.065121005,
Thermal,Baseline,1981,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1982,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1983,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1984,SS,EAPP,1.36E-07,0.123980376,7.12E-08,0.065121005,
Thermal,Baseline,1985,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1986,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1987,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1988,SS,EAPP,1.36E-07,0.123980376,7.12E-08,0.065121005,
Thermal,Baseline,1989,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1990,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1991,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1992,SS,EAPP,1.36E-07,0.123980376,7.12E-08,0.065121005,
Thermal,Baseline,1993,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1994,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1995,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1996,SS,EAPP,1.36E-07,0.123980376,7.12E-08,0.065121005,
Thermal,Baseline,1997,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1998,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,1999,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,2000,SS,EAPP,1.35E-07,0.123302887,7.08E-08,0.064765153,
Thermal,Baseline,2001,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,2002,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,2003,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,2004,SS,EAPP,1.36E-07,0.120696941,7.13E-08,0.063396373,
Thermal,Baseline,2005,SS,EAPP,1.35E-07,0.121616004,7.11E-08,0.063879113,
Thermal,Baseline,2006,SS,EAPP,1.35E-07,0.123628086,7.10E-08,0.064935964,
Thermal,Baseline,2007,SS,EAPP,1.35E-07,0.121512218,7.11E-08,0.063824599,
Thermal,Baseline,2008,SS,EAPP,1.36E-07,0.123980376,7.12E-08,0.065121005,
Thermal,Baseline,2009,SS,EAPP,1.35E-07,0.122226992,7.11E-08,0.064200036,
Thermal,Baseline,2010,SS,EAPP,1.35E-07,0.123517249,7.10E-08,0.064877747,
Thermal,Baseline,2011,SS,EAPP,1.35E-07,0.123641631,7.10E-08,0.064943079,
Thermal,Baseline,2012,SS,EAPP,1.36E-07,0.114764077,7.15E-08,0.060280121,
Thermal,Baseline,2013,SS,EAPP,1.36E-07,0.119751579,7.12E-08,0.062899819,
Thermal,Baseline,2014,SS,EAPP,1.36E-07,0.108413193,7.16E-08,0.056944303,
Thermal,Baseline,2015,SS,EAPP,1.36E-07,0.10894048,7.16E-08,0.057221262,
Thermal,Baseline,2016,SS,EAPP,1.36E-07,0.113375562,7.17E-08,0.0595508,
Thermal,Baseline,2017,SS,EAPP,1.37E-07,0.102993164,7.18E-08,0.054097419,
Thermal,Baseline,2018,SS,EAPP,1.36E-07,0.112903929,7.14E-08,0.059303074,
Thermal,Baseline,1980,SZ,SAPP,2.20E-09,2.20E-09,1.29E-09,1.29E-09,
Thermal,Baseline,1981,SZ,SAPP,1.87E-09,1.87E-09,1.09E-09,1.09E-09,
Thermal,Baseline,1982,SZ,SAPP,1.53E-09,1.53E-09,8.98E-10,8.98E-10,
Thermal,Baseline,1983,SZ,SAPP,3.68E-09,3.68E-09,2.16E-09,2.16E-09,
Thermal,Baseline,1984,SZ,SAPP,2.84E-09,2.84E-09,1.66E-09,1.66E-09,
Thermal,Baseline,1985,SZ,SAPP,1.38E-09,1.38E-09,8.10E-10,8.10E-10,
Thermal,Baseline,1986,SZ,SAPP,1.98E-09,1.98E-09,1.16E-09,1.16E-09,
Thermal,Baseline,1987,SZ,SAPP,1.55E-09,1.55E-09,9.05E-10,9.05E-10,
Thermal,Baseline,1988,SZ,SAPP,3.37E-09,3.37E-09,1.97E-09,1.97E-09,
Thermal,Baseline,1989,SZ,SAPP,1.60E-09,1.60E-09,9.38E-10,9.38E-10,
Thermal,Baseline,1990,SZ,SAPP,1.68E-09,1.68E-09,9.82E-10,9.82E-10,
Thermal,Baseline,1991,SZ,SAPP,7.17E-10,7.17E-10,4.19E-10,4.19E-10,
Thermal,Baseline,1992,SZ,SAPP,1.03E-09,1.03E-09,6.05E-10,6.05E-10,
Thermal,Baseline,1993,SZ,SAPP,1.50E-09,1.50E-09,8.75E-10,8.75E-10,
Thermal,Baseline,1994,SZ,SAPP,1.25E-09,1.25E-09,7.30E-10,7.30E-10,
Thermal,Baseline,1995,SZ,SAPP,1.97E-09,1.97E-09,1.15E-09,1.15E-09,
Thermal,Baseline,1996,SZ,SAPP,7.22E-10,7.22E-10,4.23E-10,4.23E-10,
Thermal,Baseline,1997,SZ,SAPP,2.15E-09,2.15E-09,1.26E-09,1.26E-09,
Thermal,Baseline,1998,SZ,SAPP,3.79E-09,3.79E-09,2.22E-09,2.22E-09,
Thermal,Baseline,1999,SZ,SAPP,1.85E-09,1.85E-09,1.09E-09,1.09E-09,
Thermal,Baseline,2000,SZ,SAPP,1.89E-08,1.89E-08,1.11E-08,1.11E-08,
Thermal,Baseline,2001,SZ,SAPP,4.45E-09,4.45E-09,2.61E-09,2.61E-09,
Thermal,Baseline,2002,SZ,SAPP,2.19E-09,2.19E-09,1.28E-09,1.28E-09,
Thermal,Baseline,2003,SZ,SAPP,2.14E-09,2.14E-09,1.25E-09,1.25E-09,
Thermal,Baseline,2004,SZ,SAPP,4.99E-09,4.99E-09,2.92E-09,2.92E-09,
Thermal,Baseline,2005,SZ,SAPP,8.63E-10,8.63E-10,5.05E-10,5.05E-10,
Thermal,Baseline,2006,SZ,SAPP,1.23E-09,1.23E-09,7.22E-10,7.22E-10,
Thermal,Baseline,2007,SZ,SAPP,1.27E-09,1.27E-09,7.46E-10,7.46E-10,
Thermal,Baseline,2008,SZ,SAPP,1.14E-09,1.14E-09,6.67E-10,6.67E-10,
Thermal,Baseline,2009,SZ,SAPP,1.71E-09,1.71E-09,1.00E-09,1.00E-09,
Thermal,Baseline,2010,SZ,SAPP,6.69E-10,6.69E-10,3.92E-10,3.92E-10,
Thermal,Baseline,2011,SZ,SAPP,7.67E-10,7.67E-10,4.49E-10,4.49E-10,
Thermal,Baseline,2012,SZ,SAPP,3.70E-09,3.70E-09,2.16E-09,2.16E-09,
Thermal,Baseline,2013,SZ,SAPP,4.70E-09,4.70E-09,2.75E-09,2.75E-09,
Thermal,Baseline,2014,SZ,SAPP,1.56E-09,1.56E-09,9.13E-10,9.13E-10,
Thermal,Baseline,2015,SZ,SAPP,1.33E-09,1.33E-09,7.76E-10,7.76E-10,
Thermal,Baseline,2016,SZ,SAPP,7.91E-09,7.91E-09,4.63E-09,4.63E-09,
Thermal,Baseline,2017,SZ,SAPP,2.32E-09,2.32E-09,1.36E-09,1.36E-09,
Thermal,Baseline,2018,SZ,SAPP,1.50E-09,1.50E-09,8.78E-10,8.78E-10,
Thermal,Baseline,1980,TD,CAPP,4.48E-08,4.53E-08,1.47E-08,1.49E-08,
Thermal,Baseline,1981,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1982,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1983,TD,CAPP,5.13E-08,7.87E-07,1.68E-08,2.58E-07,
Thermal,Baseline,1984,TD,CAPP,4.48E-08,4.53E-08,1.47E-08,1.49E-08,
Thermal,Baseline,1985,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1986,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1987,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1988,TD,CAPP,4.48E-08,4.53E-08,1.47E-08,1.49E-08,
Thermal,Baseline,1989,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1990,TD,CAPP,4.45E-08,4.51E-08,1.46E-08,1.48E-08,
Thermal,Baseline,1991,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1992,TD,CAPP,4.48E-08,4.53E-08,1.47E-08,1.49E-08,
Thermal,Baseline,1993,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1994,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1995,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1996,TD,CAPP,4.35E-08,4.40E-08,1.43E-08,1.45E-08,
Thermal,Baseline,1997,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1998,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1999,TD,CAPP,5.30E-08,1.07E-06,1.74E-08,3.52E-07,
Thermal,Baseline,2000,TD,CAPP,2.45E-06,0.000274757,8.03E-07,9.02E-05,
Thermal,Baseline,2001,TD,CAPP,1.52E-07,1.28E-05,4.99E-08,4.19E-06,
Thermal,Baseline,2002,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,2003,TD,CAPP,4.58E-08,9.69E-08,1.50E-08,3.18E-08,
Thermal,Baseline,2004,TD,CAPP,4.48E-08,4.53E-08,1.47E-08,1.49E-08,
Thermal,Baseline,2005,TD,CAPP,4.80E-08,4.60E-07,1.58E-08,1.51E-07,
Thermal,Baseline,2006,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,2007,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,2008,TD,CAPP,4.48E-08,4.53E-08,1.47E-08,1.49E-08,
Thermal,Baseline,2009,TD,CAPP,4.11E-08,4.16E-08,1.35E-08,1.37E-08,
Thermal,Baseline,2010,TD,CAPP,4.42E-08,4.48E-08,1.45E-08,1.47E-08,
Thermal,Baseline,2011,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,2012,TD,CAPP,4.48E-08,4.54E-08,1.47E-08,1.49E-08,
Thermal,Baseline,2013,TD,CAPP,4.80E-08,4.60E-07,1.58E-08,1.51E-07,
Thermal,Baseline,2014,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,2015,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,2016,TD,CAPP,4.48E-08,4.53E-08,1.47E-08,1.49E-08,
Thermal,Baseline,2017,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,2018,TD,CAPP,4.47E-08,4.52E-08,1.47E-08,1.48E-08,
Thermal,Baseline,1980,TG,WAPP,6.92E-09,6.92E-09,5.41E-09,5.41E-09,
Thermal,Baseline,1981,TG,WAPP,7.03E-09,7.03E-09,5.50E-09,5.50E-09,
Thermal,Baseline,1982,TG,WAPP,6.83E-09,6.83E-09,5.35E-09,5.35E-09,
Thermal,Baseline,1983,TG,WAPP,2.23E-07,2.65E-07,1.75E-07,2.07E-07,
Thermal,Baseline,1984,TG,WAPP,3.98E-07,4.73E-07,3.11E-07,3.70E-07,
Thermal,Baseline,1985,TG,WAPP,6.83E-09,6.83E-09,5.35E-09,5.35E-09,
Thermal,Baseline,1986,TG,WAPP,6.84E-09,6.84E-09,5.35E-09,5.35E-09,
Thermal,Baseline,1987,TG,WAPP,6.83E-09,6.83E-09,5.35E-09,5.35E-09,
Thermal,Baseline,1988,TG,WAPP,4.17E-08,4.83E-08,3.26E-08,3.78E-08,
Thermal,Baseline,1989,TG,WAPP,4.00E-08,4.62E-08,3.13E-08,3.61E-08,
Thermal,Baseline,1990,TG,WAPP,2.62E-07,3.11E-07,2.05E-07,2.43E-07,
Thermal,Baseline,1991,TG,WAPP,6.83E-09,6.83E-09,5.35E-09,5.35E-09,
Thermal,Baseline,1992,TG,WAPP,8.15E-07,9.69E-07,6.37E-07,7.58E-07,
Thermal,Baseline,1993,TG,WAPP,4.28E-06,5.10E-06,3.35E-06,3.99E-06,
Thermal,Baseline,1994,TG,WAPP,1.46E-07,1.73E-07,1.14E-07,1.35E-07,
Thermal,Baseline,1995,TG,WAPP,1.95E-08,2.19E-08,1.53E-08,1.71E-08,
Thermal,Baseline,1996,TG,WAPP,6.85E-09,6.85E-09,5.36E-09,5.36E-09,
