Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLCapitalf_STO	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLCapitalf_STO_in	SLCapitalf_STO_out	
 8081	3.899254	39.451143	0.000000	0.000000	0.000000	1.482272	0.000000	149.261996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 8082	3.899254	39.443253	0.000000	0.000000	0.000000	1.482272	0.000000	149.096558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 8083	3.899254	39.435365	0.000000	0.000000	0.000000	1.482272	0.000000	149.188748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 8084	3.899254	39.427477	0.000000	0.000000	0.000000	1.482272	0.000000	149.441953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.253206	0.000000	
 8085	3.899254	39.419592	0.000000	0.000000	0.000000	1.482272	0.000000	149.856175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 8086	3.899254	39.411708	0.000000	0.000000	0.000000	1.482272	0.000000	150.386327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 8087	3.899254	39.403826	0.000000	0.000000	0.000000	1.482272	0.000000	150.993768	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 8088	3.899254	39.395945	0.000000	0.000000	0.000000	1.482272	0.000000	151.678496	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 8089	3.899254	39.388066	0.000000	0.000000	0.000000	1.482272	0.000000	152.382546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
 8090	3.899254	39.380188	0.000000	0.000000	0.000000	1.482272	0.000000	153.105918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.723372	0.000000	
 8091	3.899254	39.372312	0.000000	0.000000	0.000000	1.482272	0.000000	153.835731	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.729813	0.000000	
 8092	3.899254	39.364438	0.000000	0.000000	0.000000	1.482272	0.000000	154.494697	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.658966	0.000000	
 8093	3.899254	39.356565	0.000000	0.000000	0.000000	1.482272	0.000000	155.024850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 8094	3.899254	39.348693	0.000000	0.000000	0.000000	1.482272	0.000000	155.245852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221002	0.000000	
 8095	3.899254	39.340824	0.000000	0.000000	0.000000	1.482272	0.000000	154.983808	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.262044	
 8096	3.899254	39.332956	0.000000	0.000000	0.000000	1.482272	0.000000	154.850577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133230	
 8097	3.899254	39.325089	0.000000	0.000000	0.000000	1.482272	0.000000	154.781751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.068826	
 8098	3.899254	39.317224	0.000000	0.000000	0.000000	1.482272	0.000000	154.616313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 8099	3.899254	39.309361	0.000000	0.000000	0.000000	1.482272	0.000000	154.322066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294246	
 8100	3.899254	39.301499	0.000000	0.000000	0.000000	1.482272	0.000000	153.924767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.397300	
 8101	3.899254	39.293638	0.000000	0.000000	0.000000	1.482272	0.000000	153.630520	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294246	
 8102	3.899254	39.285780	0.000000	0.000000	0.000000	1.482272	0.000000	153.323391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307129	
 8103	3.899254	39.466929	0.000000	0.000000	0.000000	1.482272	0.000000	152.887448	0.000000	0.000000	-0.189006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.435943	
 8104	3.899254	39.459035	0.000000	0.000000	0.000000	1.481794	0.000000	152.399978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 8105	3.899254	39.451143	0.000000	0.000000	0.000000	1.481315	0.000000	151.912508	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 8106	3.899254	39.443253	0.000000	0.000000	0.000000	1.481315	0.000000	151.747070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 8107	3.899254	39.435365	0.000000	0.000000	0.000000	1.481315	0.000000	151.839260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 8108	3.899254	39.427477	0.000000	0.000000	0.000000	1.481315	0.000000	152.092465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.253206	0.000000	
 8109	3.899254	39.419592	0.000000	0.000000	0.000000	1.481315	0.000000	152.506687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 8110	3.899254	39.411708	0.000000	0.000000	0.000000	1.481315	0.000000	153.036839	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 8111	3.899254	39.403826	0.000000	0.000000	0.000000	1.481315	0.000000	153.644280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 8112	3.899254	39.395945	0.000000	0.000000	0.000000	1.481315	0.000000	154.329008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 8113	3.899254	39.388066	0.000000	0.000000	0.000000	1.481315	0.000000	155.033058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
 8114	3.899254	39.380188	0.000000	0.000000	0.000000	1.481315	0.000000	155.756430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.723372	0.000000	
 8115	3.899254	39.372312	0.000000	0.000000	0.000000	1.481315	0.000000	156.486243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.729813	0.000000	
 8116	3.899254	39.364438	0.000000	0.000000	0.000000	1.481315	0.000000	157.145209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.658966	0.000000	
 8117	3.899254	39.356565	0.000000	0.000000	0.000000	1.481315	0.000000	157.675362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 8118	3.899254	39.348693	0.000000	0.000000	0.000000	1.481315	0.000000	157.896364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221002	0.000000	
 8119	3.899254	39.340824	0.000000	0.000000	0.000000	1.481315	0.000000	157.634320	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.262044	
 8120	3.899254	39.332956	0.000000	0.000000	0.000000	1.481315	0.000000	157.501089	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133230	
 8121	3.899254	39.325089	0.000000	0.000000	0.000000	1.481315	0.000000	157.432263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.068826	
 8122	3.899254	39.317224	0.000000	0.000000	0.000000	1.481315	0.000000	157.266825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 8123	3.899254	39.309361	0.000000	0.000000	0.000000	1.481315	0.000000	156.972578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294246	
 8124	3.899254	39.301499	0.000000	0.000000	0.000000	1.481315	0.000000	156.575279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.397300	
 8125	3.899254	39.293638	0.000000	0.000000	0.000000	1.481315	0.000000	156.281032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294246	
 8126	3.899254	39.285780	0.000000	0.000000	0.000000	1.481315	0.000000	155.973903	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307129	
 8127	3.899254	39.466929	0.000000	0.000000	0.000000	1.481315	0.000000	155.537960	0.000000	0.000000	-0.189006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.435943	
 8128	3.899254	39.459035	0.000000	0.000000	0.000000	1.480837	0.000000	155.050490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 8129	3.899254	39.451143	0.000000	0.000000	0.000000	1.480359	0.000000	154.563020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 8130	3.899254	39.443253	0.000000	0.000000	0.000000	1.480359	0.000000	154.397582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 8131	3.899254	39.435365	0.000000	0.000000	0.000000	1.480359	0.000000	154.489772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 8132	3.899254	39.427477	0.000000	0.000000	0.000000	1.480359	0.000000	154.742977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.253206	0.000000	
 8133	3.899254	39.419592	0.000000	0.000000	0.000000	1.480359	0.000000	155.157199	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 8134	3.899254	39.411708	0.000000	0.000000	0.000000	1.480359	0.000000	155.687351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 8135	3.899254	39.403826	0.000000	0.000000	0.000000	1.480359	0.000000	156.294792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 8136	3.899254	39.395945	0.000000	0.000000	0.000000	1.480359	0.000000	156.979520	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 8137	3.899254	39.388066	0.000000	0.000000	0.000000	1.480359	0.000000	157.683570	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
 8138	3.899254	39.380188	0.000000	0.000000	0.000000	1.480359	0.000000	158.406942	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.723372	0.000000	
 8139	3.899254	39.372312	0.000000	0.000000	0.000000	1.480359	0.000000	159.136755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.729813	0.000000	
 8140	3.899254	39.364438	0.000000	0.000000	0.000000	1.480359	0.000000	159.795721	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.658966	0.000000	
 8141	3.899254	39.356565	0.000000	0.000000	0.000000	1.480359	0.000000	160.325874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 8142	3.899254	39.348693	0.000000	0.000000	0.000000	1.480359	0.000000	160.546876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221002	0.000000	
 8143	3.899254	39.340824	0.000000	0.000000	0.000000	1.480359	0.000000	160.284832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.262044	
 8144	3.899254	39.332956	0.000000	0.000000	0.000000	1.480359	0.000000	160.151601	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133230	
 8145	3.899254	39.325089	0.000000	0.000000	0.000000	1.480359	0.000000	160.082775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.068826	
 8146	3.899254	39.317224	0.000000	0.000000	0.000000	1.480359	0.000000	159.917337	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 8147	3.899254	39.309361	0.000000	0.000000	0.000000	1.480359	0.000000	159.623090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294246	
 8148	3.899254	39.301499	0.000000	0.000000	0.000000	1.480359	0.000000	159.225791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.397300	
 8149	3.899254	39.293638	0.000000	0.000000	0.000000	1.480359	0.000000	158.931544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294246	
 8150	3.899254	39.285780	0.000000	0.000000	0.000000	1.480359	0.000000	158.624415	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307129	
 8151	3.899254	39.466929	0.000000	0.000000	0.000000	1.480359	0.000000	158.188472	0.000000	0.000000	-0.189006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.435943	
 8152	3.899254	39.459035	0.000000	0.000000	0.000000	1.479880	0.000000	157.701002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 8153	3.899254	39.451143	0.000000	0.000000	0.000000	1.479402	0.000000	157.213532	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 8154	3.899254	39.443253	0.000000	0.000000	0.000000	1.479402	0.000000	157.048094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 8155	3.899254	39.435365	0.000000	0.000000	0.000000	1.479402	0.000000	157.140284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 8156	3.899254	39.427477	0.000000	0.000000	0.000000	1.479402	0.000000	157.393489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.253206	0.000000	
 8157	3.899254	39.419592	0.000000	0.000000	0.000000	1.479402	0.000000	157.807711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 8158	3.899254	39.411708	0.000000	0.000000	0.000000	1.479402	0.000000	158.337863	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 8159	3.899254	39.403826	0.000000	0.000000	0.000000	1.479402	0.000000	158.945304	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 8160	3.899254	39.395945	0.000000	0.000000	0.000000	1.479402	0.000000	159.630032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 8161	3.899254	39.388066	0.000000	0.000000	0.000000	1.479402	0.000000	160.334082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
 8162	3.899254	39.380188	0.000000	0.000000	0.000000	1.479402	0.000000	161.057454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.723372	0.000000	
 8163	3.899254	39.372312	0.000000	0.000000	0.000000	1.479402	0.000000	161.787267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.729813	0.000000	
 8164	3.899254	39.364438	0.000000	0.000000	0.000000	1.479402	0.000000	162.446233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.658966	0.000000	
 8165	3.899254	39.356565	0.000000	0.000000	0.000000	1.479402	0.000000	162.976386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 8166	3.899254	39.348693	0.000000	0.000000	0.000000	1.479402	0.000000	163.197388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221002	0.000000	
 8167	3.899254	39.340824	0.000000	0.000000	0.000000	1.479402	0.000000	162.935344	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.262044	
 8168	3.899254	39.332956	0.000000	0.000000	0.000000	1.479402	0.000000	162.802113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133230	
 8169	3.899254	39.325089	0.000000	0.000000	0.000000	1.479402	0.000000	162.733287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.068826	
 8170	3.899254	39.317224	0.000000	0.000000	0.000000	1.479402	0.000000	162.567849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 8171	3.899254	39.309361	0.000000	0.000000	0.000000	1.479402	0.000000	162.273602	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294246	
 8172	3.899254	39.301499	0.000000	0.000000	0.000000	1.479402	0.000000	161.876303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.397300	
 8173	3.899254	39.293638	0.000000	0.000000	0.000000	1.479402	0.000000	161.582056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294246	
 8174	3.899254	39.285780	0.000000	0.000000	0.000000	1.479402	0.000000	161.274927	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307129	
 8175	3.899254	39.466929	0.000000	0.000000	0.000000	1.479402	0.000000	160.838984	0.000000	0.000000	-0.189006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.435943	
 8176	3.899254	39.459035	0.000000	0.000000	0.000000	1.478923	0.000000	160.351514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 8177	3.899254	39.451143	0.000000	0.000000	0.000000	1.478445	0.000000	159.864044	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000478	0.000000	0.000000	0.000000	0.487470	
 8178	3.899254	39.443253	0.000000	0.000000	0.000000	1.478445	0.000000	159.698606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165438	
 8179	3.899254	39.435365	0.000000	0.000000	0.000000	1.478445	0.000000	159.790795	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092190	0.000000	
 8180	3.899254	39.427477	0.000000	0.000000	0.000000	1.478445	0.000000	160.044001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.253206	0.000000	
 8181	3.899254	39.419592	0.000000	0.000000	0.000000	1.478445	0.000000	160.458223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.414221	0.000000	
 8182	3.899254	39.411708	0.000000	0.000000	0.000000	1.478445	0.000000	160.988375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
 8183	3.899254	39.403826	0.000000	0.000000	0.000000	1.478445	0.000000	161.595816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.607441	0.000000	
 8184	3.899254	39.395945	0.000000	0.000000	0.000000	1.478445	0.000000	162.280544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.684728	0.000000	
 8185	3.899254	39.388066	0.000000	0.000000	0.000000	1.478445	0.000000	162.984594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.704050	0.000000	
 8186	3.899254	39.380188	0.000000	0.000000	0.000000	1.478445	0.000000	163.707966	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.723372	0.000000	
 8187	3.899254	39.372312	0.000000	0.000000	0.000000	1.478445	0.000000	164.437779	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.729813	0.000000	
 8188	3.899254	39.364438	0.000000	0.000000	0.000000	1.478445	0.000000	165.096745	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.658966	0.000000	
 8189	3.899254	39.356565	0.000000	0.000000	0.000000	1.478445	0.000000	165.626897	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.530153	0.000000	
