Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out
208	2.070896	39.270067	0	0	0	1.447352	0	247.818409	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
209	2.070896	39.262213	0	0	0	1.446873	0	247.330939	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
210	2.070896	39.25436	0	0	0	1.446873	0	247.165501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
211	2.070896	39.24651	0	0	0	1.446873	0	247.257691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
212	2.070896	39.23866	0	0	0	1.446873	0	247.510896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
213	2.070896	39.230813	0	0	0	1.446873	0	247.925118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
214	2.070896	39.222966	0	0	0	1.446873	0	248.455271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
215	2.070896	39.215122	0	0	0	1.446873	0	249.062711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
216	2.070896	39.395945	0	0	0	1.446873	0	249.74744	0	0	-0.188666	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
217	2.070896	39.388066	0	0	0	1.446873	0	250.45149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
218	2.070896	39.380188	0	0	0	1.446873	0	251.174862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
219	2.070896	39.372312	0	0	0	1.446873	0	251.904674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
220	2.070896	39.364438	0	0	0	1.446873	0	252.56364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
221	2.070896	39.356565	0	0	0	1.446873	0	253.093793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
222	2.070896	39.348693	0	0	0	1.446873	0	253.314795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
223	2.070896	39.340824	0	0	0	1.446873	0	253.052751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
224	2.070896	39.332956	0	0	0	1.446873	0	252.91952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
225	2.070896	39.325089	0	0	0	1.446873	0	252.850694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
226	2.070896	39.317224	0	0	0	1.446873	0	252.685256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
227	2.070896	39.309361	0	0	0	1.446873	0	252.39101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
228	2.070896	39.301499	0	0	0	1.446873	0	251.99371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
229	2.070896	39.293638	0	0	0	1.446873	0	251.699464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
230	2.070896	39.28578	0	0	0	1.446873	0	251.392334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
231	2.070896	39.277922	0	0	0	1.446873	0	250.956391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
232	2.070896	39.270067	0	0	0	1.446395	0	250.468921	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
233	2.070896	39.262213	0	0	0	1.445916	0	249.981451	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
234	2.070896	39.25436	0	0	0	1.445916	0	249.816013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
235	2.070896	39.24651	0	0	0	1.445916	0	249.908203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
236	2.070896	39.23866	0	0	0	1.445916	0	250.161408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
237	2.070896	39.230813	0	0	0	1.445916	0	250.57563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
238	2.070896	39.222966	0	0	0	1.445916	0	251.105783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
239	2.070896	39.215122	0	0	0	1.445916	0	251.713223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
240	2.070896	39.395945	0	0	0	1.445916	0	252.397952	0	0	-0.188666	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
241	2.070896	39.388066	0	0	0	1.445916	0	253.102002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
242	2.070896	39.380188	0	0	0	1.445916	0	253.825374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
243	2.070896	39.372312	0	0	0	1.445916	0	254.555186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
244	2.070896	39.364438	0	0	0	1.445916	0	255.214152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
245	2.070896	39.356565	0	0	0	1.445916	0	255.744305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
246	2.070896	39.348693	0	0	0	1.445916	0	255.965307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
247	2.070896	39.340824	0	0	0	1.445916	0	255.703263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
248	2.070896	39.332956	0	0	0	1.445916	0	255.570032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
249	2.070896	39.325089	0	0	0	1.445916	0	255.501206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
250	2.070896	39.317224	0	0	0	1.445916	0	255.335768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
251	2.070896	39.309361	0	0	0	1.445916	0	255.041522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
252	2.070896	39.301499	0	0	0	1.445916	0	254.644222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
253	2.070896	39.293638	0	0	0	1.445916	0	254.349976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
254	2.070896	39.28578	0	0	0	1.445916	0	254.042846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
255	2.070896	39.466929	0	0	0	1.445916	0	253.606903	0	0	-0.189006	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
256	2.070896	39.459035	0	0	0	1.445438	0	253.119433	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
257	2.070896	39.451143	0	0	0	1.44496	0	252.631963	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
258	2.070896	39.443253	0	0	0	1.44496	0	252.466525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
259	2.070896	39.435365	0	0	0	1.44496	0	252.558715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
260	2.070896	39.427477	0	0	0	1.44496	0	252.81192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
261	2.070896	39.419592	0	0	0	1.44496	0	253.226142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
262	2.070896	39.411708	0	0	0	1.44496	0	253.756295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
263	2.070896	39.403826	0	0	0	1.44496	0	254.363735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
264	2.070896	39.395945	0	0	0	1.44496	0	255.048464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
265	2.070896	38.405959	0	0	0	1.44496	0	255.752514	0	0	0	0.982107	0	0	0	0	0	0	0	0	0	0	-0.70405	0
266	2.070896	37.355253	0	0	0	1.44496	0	256.475886	0	0	0	1.043025	0	0	0	0	0	0	0	0	0	0	-0.723372	0
267	2.070896	36.249525	0	0	0	1.44496	0	257.205698	0	0	0	1.098257	0	0	0	0	0	0	0	0	0	0	-0.729813	0
268	1.809701	36.05733	0	0	0	1.44496	0	257.864664	0	0.261194	0	0.184945	0	0	0	0	0	0	0	0	0	0	-0.658966	0
269	1.809701	36.050119	0	0	0	1.44496	0	258.394817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
270	1.809701	36.042909	0	0	0	1.44496	0	258.615819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
271	1.809701	36.0357	0	0	0	1.44496	0	258.353775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
272	1.809701	36.028493	0	0	0	1.44496	0	258.220544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
273	1.809701	36.021287	0	0	0	1.44496	0	258.151718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
274	1.809701	36.014083	0	0	0	1.44496	0	257.98628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
275	1.809701	36.00688	0	0	0	1.44496	0	257.692034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
276	1.809701	35.999679	0	0	0	1.44496	0	257.294734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
277	1.809701	37.480854	0	0	0	1.44496	0	257.000488	0	0	-1.488375	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
278	1.809701	38.54352	0	0	0	1.44496	0	256.693358	0	0	-1.070162	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
279	1.809701	39.466929	0	0	0	1.44496	0	256.257415	0	0	-0.931117	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
280	1.809701	39.459035	0	0	0	1.444481	0	255.769945	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
281	1.809701	39.451143	0	0	0	1.444003	0	255.282475	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
282	1.809701	39.443253	0	0	0	1.444003	0	255.117037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
283	1.809701	39.435365	0	0	0	1.444003	0	255.209227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
284	1.809701	39.427477	0	0	0	1.444003	0	255.462432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
285	1.809701	39.419592	0	0	0	1.444003	0	255.876654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
286	1.809701	39.411708	0	0	0	1.444003	0	256.406807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
287	1.809701	39.403826	0	0	0	1.444003	0	257.014247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
288	1.809701	39.395945	0	0	0	1.444003	0	257.698976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
289	1.809701	39.388066	0	0	0	1.444003	0	258.403026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
290	1.809701	39.380188	0	0	0	1.444003	0	259.126398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
291	1.809701	39.372312	0	0	0	1.444003	0	259.85621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
292	1.809701	39.364438	0	0	0	1.444003	0	260.515176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
293	1.809701	39.356565	0	0	0	1.444003	0	261.045329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
294	1.809701	39.348693	0	0	0	1.444003	0	261.266331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
295	1.809701	39.340824	0	0	0	1.444003	0	261.004287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
296	1.809701	39.332956	0	0	0	1.444003	0	260.871056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
297	1.809701	39.325089	0	0	0	1.444003	0	260.80223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
298	1.809701	39.317224	0	0	0	1.444003	0	260.636792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
299	1.809701	39.309361	0	0	0	1.444003	0	260.342546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
300	1.809701	39.301499	0	0	0	1.444003	0	259.945246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
301	1.809701	39.293638	0	0	0	1.444003	0	259.651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
302	1.809701	39.28578	0	0	0	1.444003	0	259.34387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
303	1.809701	39.277922	0	0	0	1.444003	0	258.907927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
304	1.809701	39.270067	0	0	0	1.443525	0	258.420457	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
305	1.809701	39.262213	0	0	0	1.443046	0	257.932987	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
306	1.809701	39.25436	0	0	0	1.443046	0	257.767549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
307	1.809701	39.24651	0	0	0	1.443046	0	257.859739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
308	1.809701	39.23866	0	0	0	1.443046	0	258.112944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
309	1.809701	39.230813	0	0	0	1.443046	0	258.527166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
310	1.809701	39.222966	0	0	0	1.443046	0	259.057319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
311	1.809701	39.215122	0	0	0	1.443046	0	259.664759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
312	1.809701	39.395945	0	0	0	1.443046	0	260.349488	0	0	-0.188666	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
313	1.809701	39.388066	0	0	0	1.443046	0	261.053538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
314	1.809701	39.380188	0	0	0	1.443046	0	261.77691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
315	1.809701	39.372312	0	0	0	1.443046	0	262.506722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
316	1.809701	39.364438	0	0	0	1.443046	0	263.165688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
317	1.809701	39.356565	0	0	0	1.443046	0	263.695841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
318	1.809701	39.348693	0	0	0	1.443046	0	263.916843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
319	1.809701	39.340824	0	0	0	1.443046	0	263.654799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
320	1.809701	39.332956	0	0	0	1.443046	0	263.521568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
321	1.809701	39.325089	0	0	0	1.443046	0	263.452742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
322	1.809701	39.317224	0	0	0	1.443046	0	263.287304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
323	1.809701	39.309361	0	0	0	1.443046	0	262.993058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
324	1.809701	39.301499	0	0	0	1.443046	0	262.595758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
325	1.809701	39.293638	0	0	0	1.443046	0	262.301512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
326	1.809701	39.28578	0	0	0	1.443046	0	261.994382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
327	1.809701	39.277922	0	0	0	1.443046	0	261.558439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
328	1.809701	39.270067	0	0	0	1.442568	0	261.070969	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
329	1.809701	39.262213	0	0	0	1.44209	0	260.583499	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
330	1.809701	39.25436	0	0	0	1.44209	0	260.418061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
331	1.809701	39.24651	0	0	0	1.44209	0	260.510251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
332	1.809701	39.23866	0	0	0	1.44209	0	260.763456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
333	1.809701	39.230813	0	0	0	1.44209	0	261.177678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
334	1.809701	39.222966	0	0	0	1.44209	0	261.707831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
335	1.809701	39.215122	0	0	0	1.44209	0	262.315271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
336	1.809701	39.395945	0	0	0	1.44209	0	262.999999	0	0	-0.188666	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
337	1.809701	39.388066	0	0	0	1.44209	0	263.70405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
338	1.809701	39.380188	0	0	0	1.44209	0	264.427422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
339	1.809701	39.372312	0	0	0	1.44209	0	265.157234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
340	1.809701	39.364438	0	0	0	1.44209	0	265.8162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
341	1.809701	39.356565	0	0	0	1.44209	0	266.346353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
342	1.809701	39.348693	0	0	0	1.44209	0	266.567355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
343	1.809701	39.340824	0	0	0	1.44209	0	266.305311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
344	1.809701	39.332956	0	0	0	1.44209	0	266.17208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
345	1.809701	39.325089	0	0	0	1.44209	0	266.103254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
346	1.809701	39.317224	0	0	0	1.44209	0	265.937816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
347	1.809701	39.309361	0	0	0	1.44209	0	265.64357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
348	1.809701	39.301499	0	0	0	1.44209	0	265.24627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
349	1.809701	39.293638	0	0	0	1.44209	0	264.952024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
350	1.809701	39.28578	0	0	0	1.44209	0	264.644894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
351	1.809701	39.277922	0	0	0	1.44209	0	264.208951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
352	1.809701	39.270067	0	0	0	1.441611	0	263.721481	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
353	1.809701	39.262213	0	0	0	1.441133	0	263.234011	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
354	1.809701	39.25436	0	0	0	1.441133	0	263.068573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
355	1.809701	39.24651	0	0	0	1.441133	0	263.160763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
356	1.809701	39.23866	0	0	0	1.441133	0	263.413968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
357	1.809701	39.230813	0	0	0	1.441133	0	263.82819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
358	1.809701	39.222966	0	0	0	1.441133	0	264.358343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
359	1.809701	39.215122	0	0	0	1.441133	0	264.965783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
360	1.809701	39.395945	0	0	0	1.441133	0	265.650511	0	0	-0.188666	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
361	1.809701	39.388066	0	0	0	1.441133	0	266.354562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
362	1.809701	39.380188	0	0	0	1.441133	0	267.077934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
363	1.809701	39.372312	0	0	0	1.441133	0	267.807746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
364	1.809701	39.364438	0	0	0	1.441133	0	268.466712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
365	1.809701	39.356565	0	0	0	1.441133	0	268.996865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
366	1.809701	39.348693	0	0	0	1.441133	0	269.217867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
367	1.809701	39.340824	0	0	0	1.441133	0	268.955823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
368	1.809701	39.332956	0	0	0	1.441133	0	268.822592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13323
369	1.809701	39.325089	0	0	0	1.441133	0	268.753766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
370	1.809701	39.317224	0	0	0	1.441133	0	268.588328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
371	1.809701	39.309361	0	0	0	1.441133	0	268.294082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
372	1.809701	39.301499	0	0	0	1.441133	0	267.896782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
373	1.809701	39.293638	0	0	0	1.441133	0	267.602536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
374	1.809701	39.28578	0	0	0	1.441133	0	267.295406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
375	1.809701	39.277922	0	0	0	1.441133	0	266.859463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
376	1.809701	39.270067	0	0	0	1.440654	0	266.371993	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
377	1.809701	39.262213	0	0	0	1.440176	0	265.884523	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
378	1.809701	39.25436	0	0	0	1.440176	0	265.719085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
379	1.809701	39.24651	0	0	0	1.440176	0	265.811275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
380	1.809701	39.23866	0	0	0	1.440176	0	266.06448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
381	1.809701	39.230813	0	0	0	1.440176	0	266.478702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
382	1.809701	39.222966	0	0	0	1.440176	0	267.008855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
383	1.809701	39.215122	0	0	0	1.440176	0	267.616295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
384	1.809701	39.395945	0	0	0	1.440176	0	268.301023	0	0	-0.188666	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
385	1.809701	39.388066	0	0	0	1.440176	0	269.005074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
386	1.809701	39.380188	0	0	0	1.440176	0	269.728446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
387	1.809701	39.372312	0	0	0	1.440176	0	270.458258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
388	1.809701	38.654551	0	0	0	1.440176	0	271.117224	0	0	0	0.709887	0	0	0	0	0	0	0	0	0	0	-0.658966	0
389	1.809701	37.564105	0	0	0	1.440176	0	271.647377	0	0	0	1.082714	0	0	0	0	0	0	0	0	0	0	-0.530153	0
390	1.809701	35.789467	0	0	0	1.440176	0	271.868379	0	0	0	1.767125	0	0	0	0	0	0	0	0	0	0	-0.221002	0
391	1.809701	32.899743	0	0	0	1.440176	0	271.606335	0	0	0	2.882567	0	0	0	0	0	0	0	0	0	0	0	0.262044
392	1.809701	30.432844	0	0	0	1.440176	0	271.473104	0	0	0	2.460319	0	0	0	0	0	0	0	0	0	0	0	0.13323
393	1.809701	30.426757	0	0	0	1.440176	0	271.404278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068826
394	1.809701	30.420672	0	0	0	1.440176	0	271.23884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
395	1.809701	30.414588	0	0	0	1.440176	0	270.944594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
396	1.809701	32.185447	0	0	0	1.440176	0	270.547294	0	0	-1.776942	0	0	0	0	0	0	0	0	0	0	0	0	0.3973
397	1.809701	35.897886	0	0	0	1.440176	0	270.253048	0	0	-3.718877	0	0	0	0	0	0	0	0	0	0	0	0	0.294246
398	1.809701	39.474824	0	0	0	1.440176	0	269.945918	0	0	-3.584117	0	0	0	0	0	0	0	0	0	0	0	0	0.307129
399	1.809701	39.466929	0	0	0	1.440176	0	269.509975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435943
400	1.809701	39.459035	0	0	0	1.439698	0	269.022505	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
401	1.809701	39.451143	0	0	0	1.439219	0	268.535035	0	0	0	0	0	0	0	0	0	0	0	0.000478	0	0	0	0.48747
402	1.809701	39.443253	0	0	0	1.439219	0	268.369597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165438
403	1.809701	39.435365	0	0	0	1.439219	0	268.461787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.09219	0
404	1.809701	39.427477	0	0	0	1.439219	0	268.714992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253206	0
405	1.809701	39.419592	0	0	0	1.439219	0	269.129214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.414221	0
406	1.809701	39.411708	0	0	0	1.439219	0	269.659367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
407	1.809701	39.403826	0	0	0	1.439219	0	270.266807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.607441	0
408	1.809701	39.395945	0	0	0	1.439219	0	270.951535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.684728	0
409	1.809701	39.388066	0	0	0	1.439219	0	271.655586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.70405	0
410	1.809701	39.380188	0	0	0	1.439219	0	272.378958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723372	0
411	1.809701	39.372312	0	0	0	1.439219	0	273.10877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.729813	0
412	1.809701	39.364438	0	0	0	1.439219	0	273.767736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.658966	0
413	1.809701	39.356565	0	0	0	1.439219	0	274.297889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.530153	0
414	1.809701	39.348693	0	0	0	1.439219	0	274.518891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221002	0
415	1.809701	39.340824	0	0	0	1.439219	0	274.256847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262044
